poi_id,xcoord,ycoord,sm13,post_code,sic_1,sic_2,sic_3,sic_4,sic_5,sic_6,naics_1,naics_2,naics_3,naics_4,naics_5
POI3359755,295134.8429020272,5051000.462607539,118,H1G 5E6,87210000,00000000,00000000,00000000,00000000,00000000,541211,541219,00000,00000,00000
POI4206431,295693.02816763514,5051803.003233025,118,H1G 2T6,53990000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4632456,294791.00875380635,5049616.95879402,118,H1H 2Z5,50130000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4157098,293311.0152779576,5051369.172845201,118,H7C 1M6,75320000,75380000,37110000,00000000,00000000,00000000,811121,811111,336211,00000,00000
POI4156951,293315.3792861177,5051494.189241463,118,H7C 1M7,55210000,00000000,00000000,00000000,00000000,00000000,44112,00000,00000,00000,00000
POI4157107,293535.50827352284,5052182.590465983,118,H7C 1N1,75320000,75380000,00000000,00000000,00000000,00000000,811121,811111,00000,00000,00000
POI4207096,295268.5172011736,5049641.773850906,118,H1R 1A5,57120000,00000000,00000000,00000000,00000000,00000000,44211,00000,00000,00000,00000
POI5115816,294092.3256081139,5048159.948000234,118,H1Z 1C6,55210000,00000000,00000000,00000000,00000000,00000000,44112,00000,00000,00000,00000
POI3817670,293029.90460666426,5050101.671293526,118,H1H 1B2,86610000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5115969,294894.1687820685,5049125.923074865,118,H1Z 4E9,75140000,00000000,00000000,00000000,00000000,00000000,532111,00000,00000,00000,00000
POI3813880,295693.02816763514,5051803.003233025,118,H1G 2T6,79990000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4129235,293517.195826578,5052192.180908789,118,H7C 1N1,82990000,57190000,82440000,00000000,00000000,00000000,61161,442299,61141,00000,00000
POI3818743,294344.5974261839,5049385.310728168,118,H1H 4E6,35440000,34230000,50720000,00000000,00000000,00000000,333514,332212,42171,00000,00000
POI5116105,293315.996495625,5048428.930115214,118,H2B 1L5,54610000,00000000,00000000,00000000,00000000,00000000,311811,00000,00000,00000,00000
POI4852026,294955.14621273306,5053457.890156081,118,H1G 1L2,50130000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI1162000,293508.3397453491,5052384.790290005,118,H7C 1N1,58120000,00000000,00000000,00000000,00000000,00000000,72211,00000,00000,00000,00000
POI1126280,294344.56526982755,5049272.622552458,118,H1H 4H3,76990000,17110000,00000000,00000000,00000000,00000000,81149,23511,00000,00000,00000
POI1125857,295196.2926900155,5053777.5783253675,118,H1G 6J7,59990000,53990000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI1162200,293140.3977492359,5051362.931694656,118,H7C 2R1,65310000,00000000,00000000,00000000,00000000,00000000,531311,00000,00000,00000,00000
POI1125782,295190.44041228545,5050272.236435825,118,H1G 5R4,34290000,50630000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI1155955,293625.7263008,5051032.315062418,118,H1H 1E1,86410000,00000000,00000000,00000000,00000000,00000000,81341,00000,00000,00000,00000
POI5136381,293029.90460666426,5050101.671293526,118,H1H 1B2,60210000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4632807,294987.4511977136,5050437.9166377215,118,H1G 5T9,34210000,00000000,00000000,00000000,00000000,00000000,332211,00000,00000,00000,00000
POI5118057,293348.28458311793,5048544.448558048,118,H2B 1L7,54210000,00000000,00000000,00000000,00000000,00000000,44521,00000,00000,00000,00000
POI5118065,295054.62530698534,5049078.840072095,118,H1Z 3W4,54210000,00000000,00000000,00000000,00000000,00000000,44521,00000,00000,00000,00000
POI4722913,295968.40126846463,5050933.551036605,118,H1R 1B3,34990000,73820000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4632550,295387.2867133365,5049646.483932365,118,H1R 1A1,51490000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4157620,293476.76379887766,5052176.361974563,118,H7C 1N2,58120000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4448090,295111.8539241351,5050462.394212424,118,H1G 5R6,51930000,00000000,00000000,00000000,00000000,00000000,42293,00000,00000,00000,00000
POI5115915,294834.8406015926,5049946.507635664,118,H1H 3N8,50150000,00000000,00000000,00000000,00000000,00000000,44131,00000,00000,00000,00000
POI5115920,295713.1345063336,5051414.342927403,118,H1G 3J1,50150000,37140000,00000000,00000000,00000000,00000000,44131,336399,00000,00000,00000
POI5120016,295196.2926900155,5053777.5783253675,118,H1G 6J7,57340000,00000000,00000000,00000000,00000000,00000000,44312,00000,00000,00000,00000
POI3367492,293924.0165614472,5048633.883663663,118,H1H 5G7,72990000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI3367691,294254.78760208475,5049912.829255882,118,H1H 4A3,56210000,00000000,00000000,00000000,00000000,00000000,44812,00000,00000,00000,00000
POI5144976,293948.79445726913,5050906.166429643,118,H1H 3S3,59120000,00000000,00000000,00000000,00000000,00000000,44611,00000,00000,00000,00000
POI5116012,294777.030484197,5049902.591501343,118,H1H 3N4,75380000,00000000,00000000,00000000,00000000,00000000,811111,00000,00000,00000,00000
POI5116000,294955.445214335,5050377.177415412,118,,75380000,00000000,00000000,00000000,00000000,00000000,811111,00000,00000,00000,00000
POI5115996,295578.6866712165,5051175.937866099,118,,75380000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5116144,296337.432144736,5052737.725110047,118,,51490000,00000000,00000000,00000000,00000000,00000000,311812,00000,00000,00000,00000
POI5116135,294502.6911870848,5050142.527388554,118,,54610000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5202164,295485.5090918975,5051940.224390337,118,,58120000,67940000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI1125385,294719.1741437822,5052932.383164076,118,H1G 1K6,54110000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5116644,293321.6294739562,5049457.8944043685,118,H1H 1Z8,72310000,59990000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI1128660,296010.4180825185,5050936.451060891,118,H1R 1B3,59440000,00000000,00000000,00000000,00000000,00000000,44831,00000,00000,00000,00000
POI5116909,293029.90460666426,5050101.671293526,118,,72310000,59990000,00000000,00000000,00000000,00000000,812112,44612,00000,00000,00000
POI5116720,295062.3840619042,5051705.795474758,118,H1G 2T1,72310000,59990000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5116767,294054.32355091535,5050482.79122123,118,,72310000,59990000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4966374,295434.17792449304,5050894.209095633,118,,50150000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5116924,293489.5645631525,5049548.82844337,118,,72310000,59990000,00000000,00000000,00000000,00000000,812112,44612,00000,00000,00000
POI5116275,294568.7366977236,5050785.432069789,118,,72410000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5116335,295686.2725851644,5052005.550082802,118,H1G 2V2,72410000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5116348,294565.80592999596,5050758.431637024,118,,72410000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5116899,292948.0895783388,5049789.543181894,118,,72310000,59990000,00000000,00000000,00000000,00000000,812112,44612,00000,00000,00000
POI5116901,293836.31132736173,5049043.6703650905,118,,72310000,59990000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4852520,296251.4340972082,5052871.534954001,118,,82210000,82440000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5116372,293803.6517466764,5049776.201446056,118,,72410000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5116378,293920.98123651434,5049895.908357045,118,,72410000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5116195,296039.10955095536,5050953.328654823,118,H1R 1B5,60210000,50440000,61410000,62820000,61620000,00000000,00000,00000,00000,00000,00000
POI4210827,294693.60661422607,5053033.1124726925,118,H1G 6E1,87210000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5116205,295056.3634679207,5051703.054088234,118,,60210000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5116254,295859.5288180886,5052050.03339219,118,,60210000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4186639,294233.90026866895,5051391.550612603,118,H1K 1Z9,73490000,72170000,00000000,00000000,00000000,00000000,56172,56174,00000,00000,00000
POI4211203,295068.233281255,5050206.857123061,118,H1H 2Z8,15210000,17990000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5145046,294812.53633602074,5053216.729049097,118,H1G 1K8,80430000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4855613,295053.33307874243,5051109.832446701,118,H1G 3A1,50470000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5117410,293074.2208062957,5049475.911927746,118,H1H 1H3,59420000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5117180,295338.8747184415,5051688.39539099,118,H1G 2T3,72310000,59990000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5116951,294245.25184634345,5049796.667441869,118,,72310000,59990000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4724615,294108.10015681206,5048530.658121511,118,,75380000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI1162187,293447.2906635188,5052354.005856562,118,H7C 2N8,26760000,50870000,28410000,51690000,00000000,00000000,322291,42185,325611,42269,00000
POI5116950,293007.1482500415,5050033.145328014,118,,72310000,59990000,00000000,00000000,00000000,00000000,812112,44612,00000,00000,00000
POI1125983,293498.13561796036,5049585.153278391,118,H1H 2A4,59990000,72990000,53990000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5117031,293730.9103976236,5048971.508683716,118,,72310000,59990000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5116926,295835.4093812367,5052473.261665152,118,,72310000,59990000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5117155,293872.82495523914,5050156.375762645,118,,72310000,59990000,00000000,00000000,00000000,00000000,812112,44612,00000,00000,00000
POI5116512,296528.20236566704,5052411.537816441,118,H1G 2V6,58130000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5136362,295859.5288180886,5052050.03339219,118,,60210000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5116760,295743.32590462413,5051631.341279799,118,,72310000,59990000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5116563,293013.91712474107,5049276.986940864,118,H1H 1G9,72310000,59990000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI1126121,294194.14177437726,5048579.94340618,118,H1H 2Y4,39990000,51310000,00000000,00000000,00000000,00000000,332999,42231,00000,00000,00000
POI5116537,294402.01307759556,5052243.20192576,118,H1G 6K3,72310000,82440000,00000000,00000000,00000000,00000000,611511,61141,00000,00000,00000
POI4767360,294002.5939712823,5049262.172151334,118,H1H 2S6,52310000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5117096,294327.1369125231,5051960.282574118,118,H1G 1J8,72310000,59990000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5116603,295264.672569509,5051624.49561372,118,H1G 4T3,72310000,59990000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5116605,295437.3632526942,5054219.189081909,118,,72310000,59990000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5116662,295188.78477708483,5051668.409557536,118,H1G 4T4,72310000,59990000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5116738,293732.47451191006,5048973.395168257,118,,72310000,59990000,00000000,00000000,00000000,00000000,812112,44612,00000,00000,00000
POI5117115,294507.2215857409,5050714.741488262,118,,72310000,59990000,00000000,00000000,00000000,00000000,812112,44612,00000,00000,00000
POI5117121,293486.9859073526,5049546.832719237,118,,72310000,59990000,00000000,00000000,00000000,00000000,812112,44612,00000,00000,00000
POI1162040,293977.0730027784,5054172.204083991,118,H7C 1R6,54110000,00000000,00000000,00000000,00000000,00000000,44512,00000,00000,00000,00000
POI5116580,293527.27477551834,5048953.757481054,118,,72310000,59990000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5117015,295942.4814696012,5052126.637493051,118,H1G 2V2,72310000,59990000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4855666,295899.2445336908,5050743.723499286,118,,51690000,35480000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5117329,296341.2639453531,5051332.30186069,118,,59410000,00000000,00000000,00000000,00000000,00000000,45111,00000,00000,00000,00000
POI4856147,295834.44542225654,5052410.519497951,118,,76990000,50870000,00000000,00000000,00000000,00000000,561622,42185,00000,00000,00000
POI5117327,293849.55705448845,5049834.68778144,118,,59410000,00000000,00000000,00000000,00000000,00000000,45111,00000,00000,00000,00000
POI5117631,295693.02816763514,5051803.003233025,118,H1G 2T6,53990000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5117788,293829.1020923477,5051874.67498992,118,,87110000,15310000,15410000,87480000,00000000,00000000,54133,23332,23331,541618,00000
POI5103147,295693.02816763514,5051803.003233025,118,H1G 2T6,58120000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5145049,294101.87069266685,5048767.269366911,118,H1H 4X6,57220000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5117810,293444.5897631518,5050651.122667579,118,,15210000,17990000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5117725,295873.58313776087,5051404.1099724695,118,H1G 3J2,37140000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5117656,295707.6588656707,5052047.918548403,118,H1G 2V2,53990000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5118074,294245.74743583024,5049118.758938322,118,,54210000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5118060,294612.4229889913,5050783.693794766,118,,54210000,00000000,00000000,00000000,00000000,00000000,44521,00000,00000,00000,00000
POI5118049,294010.56650160695,5049267.85498438,118,,54210000,00000000,00000000,00000000,00000000,00000000,44521,00000,00000,00000,00000
POI5118096,294021.5563571327,5048552.423495307,118,H1H 5G7,54210000,00000000,00000000,00000000,00000000,00000000,44521,00000,00000,00000,00000
POI4694589,294922.6120099286,5050188.192754473,118,,75320000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5117961,295335.109514436,5050798.006229761,118,,73820000,00000000,00000000,00000000,00000000,00000000,561621,00000,00000,00000,00000
POI5239061,295862.845432378,5051641.726975079,118,,29110000,00000000,00000000,00000000,00000000,00000000,336312,00000,00000,00000,00000
POI5118064,293851.9546511711,5049064.091341192,118,,54210000,00000000,00000000,00000000,00000000,00000000,44521,00000,00000,00000,00000
POI5118066,295392.90262692166,5053068.695092568,118,,54210000,00000000,00000000,00000000,00000000,00000000,44521,00000,00000,00000,00000
POI5118018,295520.984858557,5052823.677806368,118,,87420000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5118038,293544.4115229774,5048805.809495228,118,H2B 1M4,54210000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5118042,293659.69815405,5048948.630606415,118,,54210000,00000000,00000000,00000000,00000000,00000000,44521,00000,00000,00000,00000
POI5118555,295180.34896415396,5051320.565641589,118,,67320000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5118500,295693.02816763514,5051803.003233025,118,H1G 2T6,57310000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI3987944,293516.2070783875,5050649.326112799,118,H1H 4E1,07820000,07830000,00000000,00000000,00000000,00000000,56173,00000,00000,00000,00000
POI5118627,294707.44783303636,5050590.835871239,118,,67320000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5118636,296278.411984118,5051275.176090303,118,H1P 1A2,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000
POI5118591,294018.1874138761,5048074.170038034,118,,67320000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5118654,295336.44357819064,5049668.120282964,118,,51690000,00000000,00000000,00000000,00000000,00000000,42269,00000,00000,00000,00000
POI5118871,295605.20220928406,5052231.54859503,118,,83510000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5118883,294851.14423791034,5050925.448261231,118,,83510000,00000000,00000000,00000000,00000000,00000000,62441,00000,00000,00000,00000
POI5118866,293792.36808366724,5050370.2247073185,118,,83510000,00000000,00000000,00000000,00000000,00000000,62441,00000,00000,00000,00000
POI5118818,293925.15086291754,5049196.989200252,118,,83510000,00000000,00000000,00000000,00000000,00000000,62441,00000,00000,00000,00000
POI5118784,295783.79875931574,5052434.550501234,118,,83510000,00000000,00000000,00000000,00000000,00000000,62441,00000,00000,00000,00000
POI5118749,294046.315944195,5049318.69210045,118,,83510000,00000000,00000000,00000000,00000000,00000000,62441,00000,00000,00000,00000
POI5136405,295505.16475300555,5051919.711927193,118,H1G 2V1,54610000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5118770,294030.5570176253,5048459.110720006,118,,83510000,00000000,00000000,00000000,00000000,00000000,62441,00000,00000,00000,00000
POI4723120,294731.7548966903,5049696.291239594,118,,15210000,50310000,32990000,17990000,00000000,00000000,327999,00000,00000,00000,00000
POI5118737,293949.82520567917,5051680.3153437935,118,,83510000,00000000,00000000,00000000,00000000,00000000,62441,00000,00000,00000,00000
POI5118710,293867.2565002527,5051836.378480744,118,,83510000,00000000,00000000,00000000,00000000,00000000,62441,00000,00000,00000,00000
POI5118725,294138.72736104013,5051619.089742218,118,,83510000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5118729,295857.72132594045,5053022.337359429,118,,83510000,00000000,00000000,00000000,00000000,00000000,62441,00000,00000,00000,00000
POI4983721,293118.5264555293,5049634.081751721,118,H1H 1H6,83610000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4725346,294702.8822323487,5049792.022773445,118,H1H 3R3,50840000,35410000,00000000,00000000,00000000,00000000,42183,333512,00000,00000,00000
POI4385906,296583.89431792585,5051972.024864533,118,H1P0A1,00000000,00000000,00000000,00000000,00000000,00000000,44419,00000,00000,00000,00000
POI1125407,295146.91991311254,5053668.743934153,118,H1G 1L4,72310000,59990000,00000000,00000000,00000000,00000000,812112,44612,00000,00000,00000
POI1125561,295026.2320009164,5051090.093116249,118,H1G 2Z8,81110000,00000000,00000000,00000000,00000000,00000000,54111,00000,00000,00000,00000
POI5119470,295697.02008433704,5052010.737883351,118,H1G 2V2,72110000,00000000,00000000,00000000,00000000,00000000,81232,00000,00000,00000,00000
POI5119431,295353.0864727172,5053040.638484139,118,,72110000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI1125635,295850.42001900834,5052993.884351364,118,H1G 3M3,58120000,00000000,00000000,00000000,00000000,00000000,72211,00000,00000,00000,00000
POI1125862,294400.4164830048,5052239.306388428,118,H1G 6K3,72310000,59990000,00000000,00000000,00000000,00000000,812112,00000,00000,00000,00000
POI5119428,295608.0743615866,5051532.18593663,118,,72110000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5119486,295452.8623920401,5053112.280424116,118,,72110000,00000000,00000000,00000000,00000000,00000000,81232,00000,00000,00000,00000
POI5119487,295338.8747184415,5051688.39539099,118,H1G 2T3,72110000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5119747,293479.952709654,5048694.627509631,118,H2B 3C7,86410000,00000000,00000000,00000000,00000000,00000000,81341,00000,00000,00000,00000
POI5119912,295224.2808290013,5050768.057940042,118,,51490000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5119880,294955.5296225844,5051075.42333051,118,,58120000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5119334,295338.8747184415,5051688.39539099,118,H1G 2T3,59930000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4724055,294788.94143961935,5050958.442744547,118,H1G 2Z2,82990000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5119563,295060.02782527904,5051751.946794629,118,,80930000,80210000,00000000,00000000,00000000,00000000,621498,62121,00000,00000,00000
POI4212438,294205.83224716486,5051308.359663002,118,H1H 1M5,54110000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5119665,295060.02782527904,5051751.946794629,118,,80930000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI1126281,294319.81248810084,5049309.893290062,118,H1H 4H3,50230000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5119794,294072.4318427967,5049667.936488065,118,,58120000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5119795,294518.654588394,5049556.621045318,118,H1H 3Z5,58120000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5120830,292837.3192561322,5048662.204072643,118,,54110000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5119284,294485.5808295848,5050372.803951569,118,H1H 3P3,86610000,00000000,00000000,00000000,00000000,00000000,81311,00000,00000,00000,00000
POI5119773,294030.1775730269,5049281.935025435,118,,35560000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5119626,294822.0441607015,5053125.146577935,118,,80930000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4724234,294962.34933981206,5050401.504580943,118,,76990000,35590000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5120205,294586.0617104553,5050788.737741502,118,,17710000,00000000,00000000,00000000,00000000,00000000,23571,00000,00000,00000,00000
POI4709743,296024.1795872667,5053155.683303181,118,,51220000,72310000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5120242,293122.46391811006,5050196.960791649,118,,15220000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5120180,294089.2614372403,5049972.521786068,118,,57340000,00000000,00000000,00000000,00000000,00000000,44312,00000,00000,00000,00000
POI5120088,293851.51028058794,5049836.129086652,118,,57340000,00000000,00000000,00000000,00000000,00000000,44312,00000,00000,00000,00000
POI5120303,293553.3555648906,5049266.548236687,118,,15210000,17990000,00000000,00000000,00000000,00000000,23321,23599,00000,00000,00000
POI5120316,294825.2473218022,5049997.977248413,118,H1H 3N8,15210000,17990000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4437489,293920.98123651434,5049895.908357045,118,H1H 2C2,79290000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
