poi_id,xcoord,ycoord,sm13,post_code,sic_1,sic_2,sic_3,sic_4,sic_5,sic_6,naics_1,naics_2,naics_3,naics_4,naics_5
POI1221773,306570.9653309624,5043044.99892138,302,J4J 3Y7,50210000,57120000,23920000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI1221805,306743.968174755,5042971.370322856,302,J4J 3Z3,58120000,15210000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI1220398,306019.9657290818,5047428.999613058,302,J4G 1T1,65130000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI1221900,305720.6670931898,5043589.234619229,302,J4J 3X1,86410000,80930000,00000000,00000000,00000000,00000000,81341,62142,00000,00000,00000
POI1221339,305456.0010133118,5043670.006342181,302,J4J 1K1,59120000,00000000,00000000,00000000,00000000,00000000,44611,00000,00000,00000,00000
POI1221325,305646.9716585516,5044791.009429887,302,J4J 1A5,73890000,00000000,00000000,00000000,00000000,00000000,54141,00000,00000,00000,00000
POI1221849,306809.9778309974,5044130.543066903,302,J4J 4M2,83510000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4963775,309051.5029060176,5047951.154220912,302,J4B 5L2,59990000,00000000,00000000,00000000,00000000,00000000,45391,00000,00000,00000,00000
POI4966237,307603.96969582257,5046086.593673314,302,J4N 1L6,64110000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI1220897,306364.6183012782,5043222.33133793,302,J4J 2K6,86410000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI1223243,308322.98889838683,5047281.9552406585,302,J4N 1E2,32720000,29510000,32710000,32550000,17410000,00000000,327999,324121,327331,327124,23541
POI1220875,305015.01203707827,5043964.028616813,302,J4H 1Y9,75380000,50130000,35850000,35590000,75390000,00000000,811111,42112,336391,333319,811118
POI1220885,304875.9952735788,5043715.980757157,302,J4H 1Z5,80410000,80930000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI1220125,306685.9972002765,5048325.998608229,302,J4G 1B8,87210000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI1223303,307800.4368759192,5045979.272417797,302,J4N 1L3,52110000,15220000,00000000,00000000,00000000,00000000,44419,23322,00000,00000,00000
POI1222767,307909.0805646337,5042258.383631386,302,J4L 1N1,59930000,00000000,00000000,00000000,00000000,00000000,453991,00000,00000,00000,00000
POI1222795,307902.27898629353,5042484.1937292665,302,J4L 1M8,58120000,00000000,00000000,00000000,00000000,00000000,72211,00000,00000,00000,00000
POI1222796,307902.27898629353,5042484.1937292665,302,J4L 1M8,60210000,50440000,61410000,62820000,61620000,00000000,52211,52221,522291,52393,522292
POI1221457,306305.00658174144,5043637.035573183,302,J4J 2E3,58120000,00000000,00000000,00000000,00000000,00000000,72211,00000,00000,00000,00000
POI1221119,305140.99350976397,5043880.019073615,302,J4H 3M3,86610000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI1220152,307730.99131540896,5047933.993876203,302,J4G 1G1,86310000,00000000,00000000,00000000,00000000,00000000,81393,00000,00000,00000,00000
POI1220179,306422.00630350714,5048168.006241533,302,J4G 1K9,17310000,17110000,00000000,00000000,00000000,00000000,23531,23511,00000,00000,00000
POI1222754,307206.4698879619,5042707.377533922,302,J4L 1M1,72310000,72990000,72410000,59990000,00000000,00000000,812112,812199,812111,44612,00000
POI1221126,305400.02008444606,5044275.998801806,302,J4H 4A4,83510000,00000000,00000000,00000000,00000000,00000000,62441,00000,00000,00000,00000
POI1221144,304550.0291384159,5044726.945582457,302,J4H 3P2,86610000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI1222938,307838.56223202037,5041805.962962799,302,J4L 2T8,17610000,00000000,00000000,00000000,00000000,00000000,23561,00000,00000,00000,00000
POI1222946,308683.99666066526,5041513.012219053,302,J4L 3G6,87420000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI1221868,305899.9838950899,5043483.617516366,302,J4J 5C6,58120000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI1220550,305996.18921868206,5045862.063545197,302,J4G 2M6,80210000,80930000,00000000,00000000,00000000,00000000,62121,621498,00000,00000,00000
POI4363135,304279.0330565596,5044503.032787455,302,J4H 3L3,80490000,73590000,00000000,00000000,00000000,00000000,62133,53242,00000,00000,00000
POI1220701,304054.07883970306,5044347.228041513,302,J4H 1C7,58120000,65120000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI1220709,304019.96869379334,5044297.022408731,302,J4H 1C8,58120000,00000000,00000000,00000000,00000000,00000000,72211,00000,00000,00000,00000
POI1223019,306961.4806000501,5042841.362725771,302,J4L 4H3,59930000,51940000,00000000,00000000,00000000,00000000,453991,42294,00000,00000,00000
POI1223039,308356.99952413014,5041991.326185638,302,J4L 4N5,65120000,58120000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI1223070,308701.9730186451,5043135.978799481,302,J4M 1K6,17520000,15210000,00000000,00000000,00000000,00000000,23552,00000,00000,00000,00000
POI1221533,307049.97424776416,5043633.035639952,302,J4J 2V5,54110000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI1221242,304408.0349897797,5044345.994992665,302,J4H 3Z6,87210000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI1221706,305980.0215516368,5043582.956295402,302,J4J 3X6,72510000,72190000,56320000,00000000,00000000,00000000,81143,81232,44815,00000,00000
POI1220998,304536.1614916567,5043772.610714381,302,J4H 2Y4,79330000,59410000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI1221032,304135.0124571596,5044364.021261688,302,J4H 3H6,65310000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI1221046,304135.0124571596,5044364.021261688,302,J4H 3H6,80930000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI1221053,304856.96828211535,5043965.978851466,302,J4H 3J6,65130000,00000000,00000000,00000000,00000000,00000000,53111,00000,00000,00000,00000
POI1219326,309051.5029060176,5047951.154220912,302,J4B 5L2,79990000,79480000,00000000,00000000,00000000,00000000,71329,711212,00000,00000,00000
POI1221648,305726.4828231835,5043562.697910016,302,J4J 3X3,79910000,00000000,00000000,00000000,00000000,00000000,71394,00000,00000,00000,00000
POI1221678,306186.51682181505,5043303.503977761,302,J4J 3X5,72310000,59990000,00000000,00000000,00000000,00000000,812112,44612,00000,00000,00000
POI1220244,306637.1847495446,5048104.814208526,302,J4G 1P6,54610000,58120000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI1220252,307200.19932941854,5047535.673239448,302,J4G 1P8,35240000,50830000,52510000,37140000,50820000,00000000,333112,42182,44413,336312,00000
POI1220295,307625.9700308914,5047681.009562284,302,J4G 1G1,42140000,42250000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI1221717,305980.0215516368,5043582.956295402,302,J4J 3X6,72310000,82440000,00000000,00000000,00000000,00000000,812113,611511,61141,00000,00000
POI4362380,304099.89290674735,5044435.982542432,302,J4H 1C5,81110000,00000000,00000000,00000000,00000000,00000000,54111,00000,00000,00000,00000
POI1222828,308110.70508162474,5042138.592000345,302,J4L 1N2,58120000,00000000,00000000,00000000,00000000,00000000,72211,00000,00000,00000,00000
POI1222847,308391.28381556127,5041970.345279424,302,J4L 1N5,54110000,58120000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI1222852,308476.2790662942,5041919.471825599,302,J4L 1N5,58120000,00000000,00000000,00000000,00000000,00000000,72211,00000,00000,00000,00000
POI1222886,308840.0069393941,5041663.026116565,302,J4L 1N8,79330000,00000000,00000000,00000000,00000000,00000000,71395,00000,00000,00000,00000
POI1221285,303841.9963727477,5044365.059370514,302,J4H4B1,15210000,17990000,00000000,00000000,00000000,00000000,23321,00000,00000,00000,00000
POI1223091,308659.1526557805,5044055.657605291,302,J4M 1Z5,51820000,59210000,00000000,00000000,00000000,00000000,42282,44531,00000,00000,00000
POI1220571,307680.95957765897,5047087.035389851,302,J4G 2M7,73120000,00000000,00000000,00000000,00000000,00000000,54185,00000,00000,00000,00000
POI1223165,308634.5592731611,5045104.725170068,302,J4N 1A5,78410000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI3356030,308404.00774852076,5046073.000189213,302,J4N 1P6,16110000,07820000,00000000,00000000,00000000,00000000,23411,56173,00000,00000,00000
POI4364090,307171.9760510274,5046930.015171124,302,J4G 1X7,35890000,00000000,00000000,00000000,00000000,00000000,333319,00000,00000,00000,00000
POI3356169,308769.97484780755,5047625.953219323,302,J4B 5K6,51430000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI3356041,308606.09430424235,5042036.746099668,302,J4L 4C7,07820000,00000000,00000000,00000000,00000000,00000000,56173,00000,00000,00000,00000
POI3356006,308271.501068133,5043700.938360907,302,J4M 1S7,87210000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI3356302,307902.27898629353,5042484.1937292665,302,J4L 1M8,58120000,00000000,00000000,00000000,00000000,00000000,72211,00000,00000,00000,00000
POI4763732,309928.97952743515,5046721.960294445,302,J4B 7L8,51690000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4959852,305126.9719348821,5044672.050283678,302,J4H 3R8,87210000,00000000,00000000,00000000,00000000,00000000,541219,00000,00000,00000,00000
POI4959837,304113.626463054,5044476.488352698,302,J4H 1C5,87210000,00000000,00000000,00000000,00000000,00000000,541211,541219,00000,00000,00000
POI3356215,309745.03790627717,5046545.001916252,302,J4B 7L9,73310000,73190000,00000000,00000000,00000000,00000000,54186,54189,00000,00000,00000
POI4959866,304308.4407407753,5043910.336672381,302,J4H 2Y1,80110000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI3356688,306175.00981967995,5043061.013607038,302,J4J 3R5,78410000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI3356354,309280.9053716627,5041317.264329784,302,J4L 1N8,58120000,00000000,00000000,00000000,00000000,00000000,72211,00000,00000,00000,00000
POI4966256,304641.6641024715,5044203.914632424,302,J4H 3L8,64110000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI3356508,307555.81971305015,5047146.077480271,302,J4G 1T5,39490000,00000000,00000000,00000000,00000000,00000000,33992,00000,00000,00000,00000
POI4987616,308542.1650159861,5041944.3357030535,302,J4L 1N3,55710000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4959885,306476.33901579044,5047923.297092193,302,J4G 1K4,73110000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI3100625,304957.995866555,5044061.044404895,302,J4H 3M2,81110000,00000000,00000000,00000000,00000000,00000000,54111,00000,00000,00000,00000
POI4987275,305157.0091721251,5045168.030907534,302,J4H 3V7,83220000,00000000,00000000,00000000,00000000,00000000,62419,62399,62412,00000,00000
POI4966301,305615.0075359287,5043181.048428891,302,J4J 1X4,75420000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4722605,308392.99694465665,5047301.998723732,302,J4N 1C7,35370000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4210795,306502.99636992527,5043085.987429184,302,J4J 3Y7,87210000,72910000,00000000,00000000,00000000,00000000,541219,541213,00000,00000,00000
POI4853357,305408.0030777031,5044905.002396198,302,J4H 3V9,57190000,34330000,00000000,00000000,00000000,00000000,442299,333414,00000,00000,00000
POI4853421,307477.27413336636,5047867.534556388,302,J4G 1Y3,28130000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4960000,306806.0167370425,5042521.976391995,302,J4J 2Z3,73890000,79220000,00000000,00000000,00000000,00000000,71141,00000,00000,00000,00000
POI4360035,306482.9798335458,5043115.445625534,302,J4J 3Y7,60210000,00000000,00000000,00000000,00000000,00000000,52211,00000,00000,00000,00000
POI4988150,305995.97847818106,5043870.010929666,302,J4J 1T2,83220000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI1221074,304868.0288089389,5043701.978148931,302,J4H 1Z5,65310000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4146636,305980.98637923336,5044265.968383239,302,J4J 1M5,83610000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI1221704,305980.0215516368,5043582.956295402,302,J4J 3X6,72410000,00000000,00000000,00000000,00000000,00000000,812111,00000,00000,00000,00000
POI1221747,306255.42409884196,5043250.958283256,302,J4J 3Y2,80930000,00000000,00000000,00000000,00000000,00000000,62142,00000,00000,00000,00000
POI1223241,308356.9592218284,5044780.95938933,302,J4N 1E1,87340000,80930000,00000000,00000000,00000000,00000000,621498,00000,00000,00000,00000
POI1223276,308251.0390976693,5047329.067441802,302,J4N 1G7,51490000,00000000,00000000,00000000,00000000,00000000,42249,00000,00000,00000,00000
POI1221783,306615.3476637456,5043036.408491873,302,J4J 3Y7,50230000,57190000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4961853,304134.00613422366,5044448.036562505,302,J4H 1C6,87110000,00000000,00000000,00000000,00000000,00000000,54133,53121,00000,00000,00000
POI1221530,305990.99299510045,5043390.034866764,302,J4J 3X5,59320000,00000000,00000000,00000000,00000000,00000000,45331,44814,813211,00000,00000
POI1221587,306077.08689114894,5042833.692449392,302,J4J 3L9,83510000,83220000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI1219939,309709.00740759826,5046596.9831951335,302,J4B 7L9,17110000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4987363,305782.04739550204,5043530.057120629,302,J4J 3X3,78410000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI1218825,308050.038265821,5048589.051704909,302,J4B 1E7,51310000,39990000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4966440,304358.9856284071,5044275.985600462,302,J4H 1L8,81110000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4987327,305758.55773129204,5046473.0835466245,302,J4G 2J7,73730000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4966455,304957.995866555,5044061.044404895,302,J4H 3M2,81110000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4987320,309912.01396961225,5046369.992471768,302,J4B 7L9,50990000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI3986811,305408.8938778892,5043773.264598416,302,J4H 3M7,81110000,00000000,00000000,00000000,00000000,00000000,54111,00000,00000,00000,00000
POI3987265,306011.48935008043,5046331.596094597,302,J4G 2M6,80210000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4960052,304134.00613422366,5044448.036562505,302,J4H 1C6,86410000,73230000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4966666,306186.9928996648,5043269.942516117,302,J4J 3X5,72120000,72150000,00000000,00000000,00000000,00000000,81232,81231,00000,00000,00000
POI4960057,306806.0167370425,5042521.976391995,302,J4J 2Z3,86410000,00000000,00000000,00000000,00000000,00000000,81341,00000,00000,00000,00000
POI1220330,307038.5671875759,5047219.144462863,302,J4G 1R7,50630000,36410000,00000000,00000000,00000000,00000000,42161,33511,00000,00000,00000
POI1220404,307363.76114218775,5047356.169692509,302,J4G 1T5,20370000,20330000,20860000,58120000,00000000,00000000,00000,00000,00000,00000,00000
POI1221064,304294.96324224776,5044490.029130614,302,J4H 3L3,86410000,00000000,00000000,00000000,00000000,00000000,81341,00000,00000,00000,00000
POI4966646,305980.0215516368,5043582.956295402,302,J4J 3X6,53990000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4966528,307342.55783331447,5042626.789551553,302,J4L 1M3,60210000,00000000,00000000,00000000,00000000,00000000,52211,00000,00000,00000,00000
POI1220142,307298.04214504483,5047927.027162338,302,J4G 1E8,17910000,50510000,00000000,00000000,00000000,00000000,23591,331512,42151,00000,00000
POI1220145,307730.99131540896,5047933.993876203,302,J4G 1G1,50910000,00000000,00000000,00000000,00000000,00000000,42191,00000,00000,00000,00000
POI1220162,307604.0154723168,5048076.962440631,302,J4G 1G3,65310000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI1220190,307038.34543456347,5047743.7493534,302,J4G 1L8,17310000,35770000,35490000,50880000,00000000,00000000,42169,334119,541611,42186,00000
POI1220245,307184.19348159415,5047553.301629155,302,J4G 1P8,73890000,52110000,00000000,00000000,00000000,00000000,54142,44419,00000,00000,00000
POI1220476,306520.9832713915,5046137.989917236,302,J4G 1Z9,87420000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4960056,304135.0124571596,5044364.021261688,302,J4H 3H6,86410000,00000000,00000000,00000000,00000000,00000000,81341,00000,00000,00000,00000
POI1221516,306483.04108235537,5043513.947604736,302,J4J 2K6,73490000,15210000,00000000,00000000,00000000,00000000,56172,23321,00000,00000,00000
POI1222915,307280.9681809916,5042552.0404685745,302,J4L 1Y9,75380000,75390000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI1222943,308286.01351707114,5041760.044427089,302,J4L 3A3,17410000,15210000,17990000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI1222945,308498.9746390518,5041524.013496716,302,J4L 3E2,80490000,80930000,83220000,72990000,00000000,00000000,62133,62142,62419,81299,812199
POI1223114,309437.0140758503,5044280.018660139,302,J4M 2M7,58120000,80490000,00000000,00000000,00000000,00000000,72231,621399,00000,00000,00000
POI1220665,308410.0344021723,5045505.010628516,302,J4N 1N8,73730000,00000000,00000000,00000000,00000000,00000000,541512,00000,00000,00000,00000
POI1220668,304099.89290674735,5044435.982542432,302,J4H 1C5,73820000,00000000,00000000,00000000,00000000,00000000,561621,00000,00000,00000,00000
POI1220734,303967.16498016106,5044219.904159351,302,J4H1E3,51920000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI1220796,303991.12569557293,5044200.743918262,302,J4H 1H3,64110000,00000000,00000000,00000000,00000000,00000000,52421,00000,00000,00000,00000
POI1219930,309848.95502146607,5046438.954080094,302,J4B7L9,35890000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI1220931,306170.032590908,5045105.047873064,302,J4J 1E9,87120000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4960069,306806.0167370425,5042521.976391995,302,J4J 2Z3,86410000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4966466,304641.6641024715,5044203.914632424,302,J4H 3L8,81110000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4852608,308209.1540734978,5047280.387520971,302,J4N 1G7,55710000,76990000,00000000,00000000,00000000,00000000,441221,81149,00000,00000,00000
POI4144624,308088.5025908452,5042151.66278113,302,J4L 1N2,56320000,59470000,00000000,00000000,00000000,00000000,44819,453998,00000,00000,00000
POI4962517,305412.9943746136,5044171.981275463,302,J4H 4A4,80490000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4987448,305990.99299510045,5043390.034866764,302,J4J 3X5,59320000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4959950,307525.0208630752,5043787.02953426,302,J4L 4G1,65130000,00000000,00000000,00000000,00000000,00000000,53111,00000,00000,00000,00000
POI4987263,303962.31565533153,5044165.561662194,302,,79920000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4959985,307557.4630991651,5043059.216777664,302,J4L 1E1,87120000,00000000,00000000,00000000,00000000,00000000,54131,00000,00000,00000,00000
POI4960529,303962.31565533153,5044165.561662194,302,,50740000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4147470,310032.3554428614,5041556.221383532,302,,36610000,00000000,00000000,00000000,00000000,00000000,33421,00000,00000,00000,00000
POI4988598,303962.31565533153,5044165.561662194,302,,07420000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4960320,305518.01860371535,5045012.033480915,302,,60210000,50440000,61410000,62820000,61620000,00000000,00000,00000,00000,00000,00000
POI4987311,303962.31565533153,5044165.561662194,302,,17990000,00000000,00000000,00000000,00000000,00000000,23571,00000,00000,00000,00000
POI1219788,309754.01559423975,5046644.027318374,302,J4B 7J4,17410000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI1219315,308817.0095257682,5047676.992717569,302,J4B 5K6,58130000,79990000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI1219322,309051.5029060176,5047951.154220912,302,J4B 5L2,54110000,58120000,00000000,00000000,00000000,00000000,44511,72211,00000,00000,00000
POI4964275,306630.7404140831,5046990.066974943,302,,42120000,00000000,00000000,00000000,00000000,00000000,562111,00000,00000,00000,00000
POI4966507,305518.01860371535,5045012.033480915,302,,60210000,50440000,61410000,62820000,61620000,00000000,00000,00000,00000,00000,00000
POI4966490,309763.5120892783,5041182.612277721,302,J3Y 3M8,50740000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4966491,303962.31565533153,5044165.561662194,302,,76990000,00000000,00000000,00000000,00000000,00000000,811411,00000,00000,00000,00000
POI4361419,303962.31565533153,5044165.561662194,302,,76220000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI1217736,309674.0315609414,5041214.547044088,302,J3Y 3M7,70110000,00000000,00000000,00000000,00000000,00000000,72111,00000,00000,00000,00000
POI1217739,309791.9996074176,5041194.406121999,302,J3Y 3M8,31720000,56990000,00000000,00000000,00000000,00000000,316993,44819,00000,00000,00000
POI4961385,306153.6289257153,5048058.004526824,302,J4G 1A7,54110000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4966501,303962.31565533153,5044165.561662194,302,,79990000,20660000,00000000,00000000,00000000,00000000,71399,31132,00000,00000,00000
POI4963737,303962.31565533153,5044165.561662194,302,,87420000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4960019,303962.31565533153,5044165.561662194,302,,86410000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4960020,303962.31565533153,5044165.561662194,302,,86410000,00000000,00000000,00000000,00000000,00000000,81341,00000,00000,00000,00000
POI4966419,306055.297195623,5042893.880878343,302,,81110000,00000000,00000000,00000000,00000000,00000000,54111,00000,00000,00000,00000
POI4966426,309885.0293583787,5041905.940048984,302,J3Y 8G9,81110000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4966430,309620.96944675164,5041284.955066478,302,J3Y 3M3,81110000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4178931,303962.31565533153,5044165.561662194,302,,34990000,50440000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4987331,303962.31565533153,5044165.561662194,302,,82430000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI1221234,303911.0511870901,5044615.470203921,302,J4H 4C9,44930000,91210000,91110000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI1220801,304335.19227689184,5044868.912814655,302,J4H 1A9,58120000,65120000,00000000,00000000,00000000,00000000,72211,53112,00000,00000,00000
POI4983566,303962.31565533153,5044165.561662194,302,,51490000,20330000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4963536,303962.31565533153,5044165.561662194,302,,73890000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4960063,303962.31565533153,5044165.561662194,302,,86410000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
