ipere,feuillet,rang,ch_id,sdomi100,xdomi,ydomi,perslogi,autologi,srdomi,age,genre,permis,p_statut,p_mobil,hrede,motif,xorig,yorig,sorig100,srorig,xdest,ydest,sdest100,srdest,faclog,facper,f_menage,f_pers,f_chaine,mode,nb_bo,nb_depl,nb_lieux,ch_motif,ch_duree,ch_type_ind,ch_type_ouv,ch_type_fer,ch_type_simp,ch_type_comp,ch_mono_bo,ch_multi_bo,ch_contraint,ch_n_contraint
18316,1010808,2,1,118,294157,5049590,3,1,4620613.00,39,2,1,2,1,730,1,294157,5049590,118,4620613.00,293790,5048629,108,4620274.00,22.83,27.22,,T,T,AC,1,2,2,TR,450,0,,1,1,,1,,1,
18317,1010808,2,1,118,294157,5049590,3,1,4620613.00,39,2,1,2,1,1500,3,293790,5048629,108,4620274.00,294157,5049590,118,4620613.00,22.83,27.22,,,,AC,1,2,2,TR,450,0,,1,1,,1,,1,
18318,1010808,3,1,118,294157,5049590,3,1,4620613.00,10,2,5,3,1,730,2,294157,5049590,118,4620613.00,293790,5048629,108,4620274.00,22.83,24.37,,T,T,AP,1,2,2,ET,450,0,,1,1,,1,,1,
18319,1010808,3,1,118,294157,5049590,3,1,4620613.00,10,2,5,3,1,1500,3,293790,5048629,108,4620274.00,294157,5049590,118,4620613.00,22.83,24.37,,,,AP,1,2,2,ET,450,0,,1,1,,1,,1,
18436,1010867,1,1,118,295591,5052617,4,3,4620610.02,49,2,1,1,1,730,1,295591,5052617,118,4620610.02,300119,5040246,102,4620055.01,31.62,35.71,T,T,T,TC,1,2,2,TR,600,0,,1,1,,1,,1,
18437,1010867,1,1,118,295591,5052617,4,3,4620610.02,49,2,1,1,1,1730,3,300119,5040246,102,4620055.01,295591,5052617,118,4620610.02,31.62,35.71,,,,TC,1,2,2,TR,600,0,,1,1,,1,,1,
18438,1010867,2,1,118,295591,5052617,4,3,4620610.02,49,1,1,1,1,1330,1,295591,5052617,118,4620610.02,294841,5047624,109,4620262.00,31.62,32.05,,T,T,AC,1,2,2,TR,570,0,,1,1,,1,,1,
18439,1010867,2,1,118,295591,5052617,4,3,4620610.02,49,1,1,1,1,2300,3,294841,5047624,109,4620262.00,295591,5052617,118,4620610.02,31.62,32.05,,,,AC,1,2,2,TR,570,0,,1,1,,1,,1,
18440,1010867,3,1,118,295591,5052617,4,3,4620610.02,21,1,1,3,1,1630,2,295591,5052617,118,4620610.02,298194,5048340,117,4620602.01,31.62,43.08,,T,T,AC,1,2,2,ET,330,0,,1,1,,1,,1,
18441,1010867,3,1,118,295591,5052617,4,3,4620610.02,21,1,1,3,1,2200,3,298194,5048340,117,4620602.01,295591,5052617,118,4620610.02,31.62,43.08,,,,AC,1,2,2,ET,330,0,,1,1,,1,,1,
18442,1010867,4,1,118,295591,5052617,4,3,4620610.02,14,2,5,3,1,730,2,295591,5052617,118,4620610.02,295684,5052293,118,4620610.02,31.62,33.75,,T,T,MARCHE,1,2,2,ET,450,0,,1,1,,1,,1,
18443,1010867,4,1,118,295591,5052617,4,3,4620610.02,14,2,5,3,1,1500,3,295684,5052293,118,4620610.02,295591,5052617,118,4620610.02,31.62,33.75,,,,MARCHE,1,2,2,ET,450,0,,1,1,,1,,1,
18464,1010886,1,1,118,293209,5049080,4,1,4620614.00,42,1,1,1,1,615,1,293209,5049080,118,4620614.00,283852,5039076,130,4620433.00,22.04,21.45,T,T,T,AC,1,2,2,TR,555,0,,1,1,,1,,1,
18465,1010886,1,1,118,293209,5049080,4,1,4620614.00,42,1,1,1,1,1530,3,283852,5039076,130,4620433.00,293209,5049080,118,4620614.00,22.04,21.45,,,,AC,1,2,2,TR,555,0,,1,1,,1,,1,
18466,1010886,1,2,118,293209,5049080,4,1,4620614.00,42,1,1,1,1,1830,1,293209,5049080,118,4620614.00,293047,5048025,108,4620276.00,22.04,21.45,,,T,AC,1,2,2,TR,35,0,,1,1,,1,,1,
18467,1010886,1,2,118,293209,5049080,4,1,4620614.00,42,1,1,1,1,1905,3,293047,5048025,108,4620276.00,293209,5049080,118,4620614.00,22.04,21.45,,,,AC,1,2,2,TR,35,0,,1,1,,1,,1,
18468,1010886,2,1,118,293209,5049080,4,1,4620614.00,41,2,1,1,1,800,1,293209,5049080,118,4620614.00,300040,5045052,110,4620187.04,22.04,19.59,,T,T,TC,1,2,2,TR,480,0,,1,1,,1,,1,
18469,1010886,2,1,118,293209,5049080,4,1,4620614.00,41,2,1,1,1,1600,3,300040,5045052,110,4620187.04,293209,5049080,118,4620614.00,22.04,19.59,,,,TC,1,2,2,TR,480,0,,1,1,,1,,1,
18470,1010886,3,1,118,293209,5049080,4,1,4620614.00,15,2,5,3,1,745,2,293209,5049080,118,4620614.00,293890,5051019,118,4620616.00,22.04,26.55,,T,T,TC,1,2,2,ET,480,0,,1,1,,1,,1,
18471,1010886,3,1,118,293209,5049080,4,1,4620614.00,15,2,5,3,1,1545,3,293890,5051019,118,4620616.00,293209,5049080,118,4620614.00,22.04,26.55,,,,TC,1,2,2,ET,480,0,,1,1,,1,,1,
18472,1010886,4,1,118,293209,5049080,4,1,4620614.00,11,1,5,3,1,730,2,293209,5049080,118,4620614.00,294450,5050670,118,4620616.00,22.04,31.39,,T,T,BS,1,2,2,ET,465,0,,1,1,,1,,1,
18473,1010886,4,1,118,293209,5049080,4,1,4620614.00,11,1,5,3,1,1515,3,294450,5050670,118,4620616.00,293209,5049080,118,4620614.00,22.04,31.39,,,,BS,1,2,2,ET,465,0,,1,1,,1,,1,
19252,1011400,1,1,118,295843,5052771,4,3,4620610.06,75,1,1,1,1,600,1,295843,5052771,118,4620610.06,299319,5050613,117,4620600.01,26.73,27.64,T,T,T,AC,1,2,2,TR,105,0,,1,1,,1,,1,
19253,1011400,1,1,118,295843,5052771,4,3,4620610.06,75,1,1,1,1,745,3,299319,5050613,117,4620600.01,295843,5052771,118,4620610.06,26.73,27.64,,,,AC,1,2,2,TR,105,0,,1,1,,1,,1,
19254,1011400,2,1,118,295843,5052771,4,3,4620610.06,48,1,1,1,1,530,1,295843,5052771,118,4620610.06,299751,5040839,101,4620056.00,26.73,27.1,,T,T,TC,1,2,2,TR,780,0,,1,1,,1,,1,
19255,1011400,2,1,118,295843,5052771,4,3,4620610.06,48,1,1,1,1,1830,3,299751,5040839,101,4620056.00,295843,5052771,118,4620610.06,26.73,27.1,,,,TC,1,2,2,TR,780,0,,1,1,,1,,1,
19256,1011400,3,,118,295843,5052771,4,3,4620610.06,46,2,1,5,2,0,7,0,0,0,,0,0,0,,26.73,30.19,,T,,,,,,,,,,,,,,,,
19257,1011400,4,,118,295843,5052771,4,3,4620610.06,22,2,1,5,2,0,7,0,0,0,,0,0,0,,26.73,29.23,,T,,,,,,,,,,,,,,,,
19720,1011734,1,,118,292922,5049729,1,1,4620619.00,89,2,2,4,2,0,7,0,0,0,,0,0,0,,23.41,23.45,T,T,,,,,,,,,,,,,,,,
19789,1011773,1,,118,295227,5054072,1,0,4620610.07,79,2,2,4,2,0,7,0,0,0,,0,0,0,,24.78,24.82,T,T,,,,,,,,,,,,,,,,
20293,1012071,1,1,118,294819,5050783,4,1,4620611.01,39,1,1,1,1,600,1,294819,5050783,118,4620611.01,293191,5043476,107,4620223.01,29.21,30.62,T,T,T,AC,2,5,4,TR,670,0,,1,,1,,1,1,
20294,1012071,1,1,118,294819,5050783,4,1,4620611.01,39,1,1,1,1,616,1,293191,5043476,107,4620223.01,299821,5046162,110,4620188.01,29.21,30.62,,,,AC,2,5,4,TR,670,0,,1,,1,,1,1,
20295,1012071,1,1,118,294819,5050783,4,1,4620611.01,39,1,1,1,1,1345,1,299821,5046162,110,4620188.01,293191,5043476,107,4620223.01,29.21,30.62,,,,AC,2,5,4,TR,670,0,,1,,1,,1,1,
20296,1012071,1,1,118,294819,5050783,4,1,4620611.01,39,1,1,1,1,1600,6,293191,5043476,107,4620223.01,295134,5051406,118,4620611.02,29.21,30.62,,,,AC,2,5,4,TR,670,0,,1,,1,,1,1,
20297,1012071,1,1,118,294819,5050783,4,1,4620611.01,39,1,1,1,1,1710,3,295134,5051406,118,4620611.02,294819,5050783,118,4620611.01,29.21,30.62,,,,AC,2,5,4,TR,670,0,,1,,1,,1,1,
20298,1012071,2,1,118,294819,5050783,4,1,4620611.01,39,2,2,1,1,730,6,294819,5050783,118,4620611.01,295134,5051406,118,4620611.02,29.21,34.82,,T,T,MARCHE,1,2,2,RC,20,0,,1,1,,1,,1,
20299,1012071,2,1,118,294819,5050783,4,1,4620611.01,39,2,2,1,1,750,3,295134,5051406,118,4620611.02,294819,5050783,118,4620611.01,29.21,34.82,,,,MARCHE,1,2,2,RC,20,0,,1,1,,1,,1,
20300,1012071,3,1,118,294819,5050783,4,1,4620611.01,9,2,5,3,1,730,2,294819,5050783,118,4620611.01,295134,5051406,118,4620611.02,29.21,31.16,,T,T,MARCHE,1,2,2,ET,450,0,,1,1,,1,,1,
20301,1012071,3,1,118,294819,5050783,4,1,4620611.01,9,2,5,3,1,1500,3,295134,5051406,118,4620611.02,294819,5050783,118,4620611.01,29.21,31.16,,,,AP,1,2,2,ET,450,0,,1,1,,1,,1,
20302,1012071,4,1,118,294819,5050783,4,1,4620611.01,5,2,5,3,1,730,2,294819,5050783,118,4620611.01,295134,5051406,118,4620611.02,29.21,31.16,,T,T,MARCHE,1,2,2,ET,450,0,,1,1,,1,,1,
20303,1012071,4,1,118,294819,5050783,4,1,4620611.01,5,2,5,3,1,1500,3,295134,5051406,118,4620611.02,294819,5050783,118,4620611.01,29.21,31.16,,,,AP,1,2,2,ET,450,0,,1,1,,1,,1,
20304,1012075,1,1,118,293505,5050590,2,2,4620619.00,58,1,1,5,1,900,6,293505,5050590,118,4620619.00,296800,5047962,109,4620254.00,17.95,18.39,T,T,T,AC,1,2,2,RC,31,0,,1,1,,1,,1,
20305,1012075,1,1,118,293505,5050590,2,2,4620619.00,58,1,1,5,1,931,3,296800,5047962,109,4620254.00,293505,5050590,118,4620619.00,17.95,18.39,,,,AC,1,2,2,RC,31,0,,1,1,,1,,1,
20306,1012075,1,2,118,293505,5050590,2,2,4620619.00,58,1,1,5,1,1400,5,293505,5050590,118,4620619.00,296790,5047972,109,4620254.00,17.95,18.39,,,T,AC,1,2,2,MA,60,0,,1,1,,1,,,1
20307,1012075,1,2,118,293505,5050590,2,2,4620619.00,58,1,1,5,1,1500,3,296790,5047972,109,4620254.00,293505,5050590,118,4620619.00,17.95,18.39,,,,AC,1,2,2,MA,60,0,,1,1,,1,,,1
20308,1012075,2,1,118,293505,5050590,2,2,4620619.00,52,2,1,1,1,900,1,293505,5050590,118,4620619.00,292984,5039339,105,4620112.01,17.95,17.45,,T,T,AP,1,2,2,TR,480,0,,1,1,,1,,1,
20309,1012075,2,1,118,293505,5050590,2,2,4620619.00,52,2,1,1,1,1700,3,292984,5039339,105,4620112.01,293505,5050590,118,4620619.00,17.95,17.45,,,,TC,1,2,2,TR,480,0,,1,1,,1,,1,
20573,1012230,1,1,118,294211,5050945,1,0,4620616.00,59,1,1,1,1,904,1,294211,5050945,118,4620616.00,299935,5052999,116,4620594.02,21.88,22.42,T,T,T,TC,1,2,2,TR,134,0,,1,1,,1,,1,
20574,1012230,1,1,118,294211,5050945,1,0,4620616.00,59,1,1,1,1,1118,3,299935,5052999,116,4620594.02,294211,5050945,118,4620616.00,21.88,22.42,,,,TC,1,2,2,TR,134,0,,1,1,,1,,1,
20575,1012230,1,2,118,294211,5050945,1,0,4620616.00,59,1,1,1,1,1400,5,294211,5050945,118,4620616.00,294757,5053011,118,4620610.03,21.88,22.42,,,T,TC,1,2,2,MA,465,0,,1,1,,1,,,1
20576,1012230,1,2,118,294211,5050945,1,0,4620616.00,59,1,1,1,1,2145,3,294757,5053011,118,4620610.03,294211,5050945,118,4620616.00,21.88,22.42,,,,TC,1,2,2,MA,465,0,,1,1,,1,,,1
20581,1012235,1,1,118,294903,5050620,1,0,4620611.01,88,2,2,4,1,1400,5,294903,5050620,118,4620611.01,294585,5050776,118,4620616.00,23.8,23.84,T,T,T,MARCHE,1,2,2,MA,25,0,,1,1,,1,,,1
20582,1012235,1,1,118,294903,5050620,1,0,4620611.01,88,2,2,4,1,1425,3,294585,5050776,118,4620616.00,294903,5050620,118,4620611.01,23.8,23.84,,,,MARCHE,1,2,2,MA,25,0,,1,1,,1,,,1
21052,1012524,1,1,118,294201,5049780,3,2,4620615.00,36,2,1,1,1,800,6,294201,5049780,118,4620615.00,293205,5050324,118,4620619.00,27.36,32.62,T,T,T,AC,2,6,5,RC,465,0,,1,,1,,1,1,
21053,1012524,1,1,118,294201,5049780,3,2,4620615.00,36,2,1,1,1,816,4,293205,5050324,118,4620619.00,295411,5045032,107,4620245.00,27.36,32.62,,,,AC,2,6,5,RC,465,0,,1,,1,,1,1,
21054,1012524,1,1,118,294201,5049780,3,2,4620615.00,36,2,1,1,1,1300,5,295411,5045032,107,4620245.00,297845,5047689,117,4620601.02,27.36,32.62,,,,AP,2,6,5,RC,465,0,,1,,1,,1,1,
21055,1012524,1,1,118,294201,5049780,3,2,4620615.00,36,2,1,1,1,1430,5,297845,5047689,117,4620601.02,294378,5049887,118,4620612.00,27.36,32.62,,,,AP,2,6,5,RC,465,0,,1,,1,,1,1,
21056,1012524,1,1,118,294201,5049780,3,2,4620615.00,36,2,1,1,1,1510,6,294378,5049887,118,4620612.00,293205,5050324,118,4620619.00,27.36,32.62,,,,AP,2,6,5,RC,465,0,,1,,1,,1,1,
21057,1012524,1,1,118,294201,5049780,3,2,4620615.00,36,2,1,1,1,1545,3,293205,5050324,118,4620619.00,294201,5049780,118,4620615.00,27.36,32.62,,,,AP,2,6,5,RC,465,0,,1,,1,,1,1,
21058,1012524,2,1,118,294201,5049780,3,2,4620615.00,37,1,1,1,1,800,6,294201,5049780,118,4620615.00,293205,5050324,118,4620619.00,27.36,28.68,,T,T,AP,2,6,5,RC,465,0,,1,,1,,1,1,
21059,1012524,2,1,118,294201,5049780,3,2,4620615.00,37,1,1,1,1,816,4,293205,5050324,118,4620619.00,295411,5045032,107,4620245.00,27.36,28.68,,,,AP,2,6,5,RC,465,0,,1,,1,,1,1,
21060,1012524,2,1,118,294201,5049780,3,2,4620615.00,37,1,1,1,1,1300,5,295411,5045032,107,4620245.00,297845,5047689,117,4620601.02,27.36,28.68,,,,AC,2,6,5,RC,465,0,,1,,1,,1,1,
21061,1012524,2,1,118,294201,5049780,3,2,4620615.00,37,1,1,1,1,1430,5,297845,5047689,117,4620601.02,294378,5049887,118,4620612.00,27.36,28.68,,,,AC,2,6,5,RC,465,0,,1,,1,,1,1,
21062,1012524,2,1,118,294201,5049780,3,2,4620615.00,37,1,1,1,1,1510,6,294378,5049887,118,4620612.00,293205,5050324,118,4620619.00,27.36,28.68,,,,AC,2,6,5,RC,465,0,,1,,1,,1,1,
21063,1012524,2,1,118,294201,5049780,3,2,4620615.00,37,1,1,1,1,1545,3,293205,5050324,118,4620619.00,294201,5049780,118,4620615.00,27.36,28.68,,,,AC,2,6,5,RC,465,0,,1,,1,,1,1,
21064,1012524,2,2,118,294201,5049780,3,2,4620615.00,37,1,1,1,1,1830,1,294201,5049780,118,4620615.00,299397,5040160,101,4620062.00,27.36,28.68,,,T,AC,0,1,2,IND,0,0,1,,,,,,,
21065,1012524,3,,118,294201,5049780,3,2,4620615.00,4,2,5,6,3,0,7,0,0,0,,0,0,0,,27.36,29.6,,T,,,,,,,,,,,,,,,,
21171,1012588,1,,118,294766,5050135,1,0,4620612.00,58,2,1,4,2,0,7,0,0,0,,0,0,0,,20.67,17.3,T,T,,,,,,,,,,,,,,,,
21248,1012640,1,,118,294915,5050535,3,1,4620612.00,27,2,2,3,2,0,7,0,0,0,,0,0,0,,36.26,49.62,T,T,,,,,,,,,,,,,,,,
21249,1012640,2,,118,294915,5050535,3,1,4620612.00,58,2,2,2,2,0,7,0,0,0,,0,0,0,,36.26,30.35,,T,,,,,,,,,,,,,,,,
21250,1012640,3,1,118,294915,5050535,3,1,4620612.00,36,1,1,1,1,500,1,294915,5050535,118,4620612.00,295345,5043415,107,4620220.00,36.26,38.01,,T,T,AC,1,2,2,TR,600,0,,1,1,,1,,1,
21251,1012640,3,1,118,294915,5050535,3,1,4620612.00,36,1,1,1,1,1500,3,295345,5043415,107,4620220.00,294915,5050535,118,4620612.00,36.26,38.01,,,,AC,1,2,2,TR,600,0,,1,1,,1,,1,
21287,1012669,1,,118,295026,5050658,2,0,4620611.01,40,1,2,2,2,0,7,0,0,0,,0,0,0,,26.17,25.47,T,T,,,,,,,,,,,,,,,,
21288,1012669,2,1,118,295026,5050658,2,0,4620611.01,35,2,2,1,1,1500,1,295026,5050658,118,4620611.01,295023,5049941,118,4620612.00,26.17,31.2,,T,T,MARCHE,1,2,2,TR,480,0,,1,1,,1,,1,
21289,1012669,2,1,118,295026,5050658,2,0,4620611.01,35,2,2,1,1,2300,3,295023,5049941,118,4620612.00,295026,5050658,118,4620611.01,26.17,31.2,,,,MARCHE,1,2,2,TR,480,0,,1,1,,1,,1,
21439,1012781,1,,118,293856,5049313,4,3,4620613.00,29,1,2,1,2,0,7,0,0,0,,0,0,0,,31.62,42.48,T,T,,,,,,,,,,,,,,,,
21440,1012781,2,,118,293856,5049313,4,3,4620613.00,26,1,1,1,2,0,7,0,0,0,,0,0,0,,31.62,42.48,,T,,,,,,,,,,,,,,,,
21441,1012781,3,1,118,293856,5049313,4,3,4620613.00,52,2,2,1,1,745,1,293856,5049313,118,4620613.00,296605,5049387,117,4620603.03,31.62,30.74,,T,T,TC,1,2,2,TR,555,0,,1,1,,1,,1,
21442,1012781,3,1,118,293856,5049313,4,3,4620613.00,52,2,2,1,1,1700,3,296605,5049387,117,4620603.03,293856,5049313,118,4620613.00,31.62,30.74,,,,AP,1,2,2,TR,555,0,,1,1,,1,,1,
21443,1012781,4,1,118,293856,5049313,4,3,4620613.00,56,1,1,4,1,1645,6,293856,5049313,118,4620613.00,296605,5049387,117,4620603.03,31.62,32.4,,T,T,AC,1,2,2,RC,15,0,,1,1,,1,,1,
21444,1012781,4,1,118,293856,5049313,4,3,4620613.00,56,1,1,4,1,1700,3,296605,5049387,117,4620603.03,293856,5049313,118,4620613.00,31.62,32.4,,,,AC,1,2,2,RC,15,0,,1,1,,1,,1,
22224,1013322,1,1,118,295000,5050728,4,2,4620611.01,65,1,1,1,1,830,1,295000,5050728,118,4620611.01,295806,5044176,107,4620218.00,25.67,22.83,T,T,T,AC,1,2,2,TR,600,0,,1,1,,1,,1,
22225,1013322,1,1,118,295000,5050728,4,2,4620611.01,65,1,1,1,1,1830,3,295806,5044176,107,4620218.00,295000,5050728,118,4620611.01,25.67,22.83,,,,AC,1,2,2,TR,600,0,,1,1,,1,,1,
22226,1013322,2,,118,295000,5050728,4,2,4620611.01,45,2,2,1,2,0,7,0,0,0,,0,0,0,,25.67,28.99,,T,,,,,,,,,,,,,,,,
22227,1013322,3,1,118,295000,5050728,4,2,4620611.01,16,2,2,3,1,730,2,295000,5050728,118,4620611.01,295278,5052716,118,4620610.03,25.67,30.92,,T,T,TC,1,2,2,ET,480,0,,1,1,,1,,1,
22228,1013322,3,1,118,295000,5050728,4,2,4620611.01,16,2,2,3,1,1530,3,295278,5052716,118,4620610.03,295000,5050728,118,4620611.01,25.67,30.92,,,,TC,1,2,2,ET,480,0,,1,1,,1,,1,
22229,1013322,4,1,118,295000,5050728,4,2,4620611.01,22,1,1,3,1,830,2,295000,5050728,118,4620611.01,296135,5041098,121,4620360.00,25.67,34.97,,T,T,TC,1,2,2,ET,570,0,,1,1,,1,,1,
22230,1013322,4,1,118,295000,5050728,4,2,4620611.01,22,1,1,3,1,1800,3,296135,5041098,121,4620360.00,295000,5050728,118,4620611.01,25.67,34.97,,,,TC,1,2,2,ET,570,0,,1,1,,1,,1,
22274,1013344,1,,118,295488,5054180,1,0,4620610.07,93,2,2,4,2,0,7,0,0,0,,0,0,0,,24.78,24.82,T,T,,,,,,,,,,,,,,,,
22391,1013462,1,,118,295226,5054035,2,1,4620610.07,81,2,2,4,2,0,7,0,0,0,,0,0,0,,18.14,18.17,T,T,,,,,,,,,,,,,,,,
22392,1013462,2,,118,295226,5054035,2,1,4620610.07,81,1,1,4,2,0,7,0,0,0,,0,0,0,,18.14,18.75,,T,,,,,,,,,,,,,,,,
22601,1013594,1,,118,294984,5052722,2,2,4620610.03,60,1,1,4,2,0,7,0,0,0,,0,0,0,,16.96,16.39,T,T,,,,,,,,,,,,,,,,
22602,1013594,2,1,118,294984,5052722,2,2,4620610.03,60,2,1,1,1,1430,1,294984,5052722,118,4620610.03,300237,5048258,110,4620190.02,16.96,16.27,,T,T,AC,1,2,2,TR,510,0,,1,1,,1,,1,
22603,1013594,2,1,118,294984,5052722,2,2,4620610.03,60,2,1,1,1,2300,3,300237,5048258,110,4620190.02,294984,5052722,118,4620610.03,16.96,16.27,,,,AC,1,2,2,TR,510,0,,1,1,,1,,1,
22886,1013775,1,1,118,293664,5049746,2,1,4620615.00,28,2,2,3,1,1200,6,293664,5049746,118,4620615.00,292467,5047954,108,4620276.00,27.25,37.29,T,T,T,TC,1,2,2,AT,90,0,,1,1,,1,,,1
22887,1013775,1,1,118,293664,5049746,2,1,4620615.00,28,2,2,3,1,1330,3,292467,5047954,108,4620276.00,293664,5049746,118,4620615.00,27.25,37.29,,,,TC,1,2,2,AT,90,0,,1,1,,1,,,1
22888,1013775,2,1,118,293664,5049746,2,1,4620615.00,32,1,1,1,1,830,6,293664,5049746,118,4620615.00,293171,5049263,118,4620614.00,27.25,31.56,,T,T,AC,1,3,3,TR,720,0,,1,,1,1,,1,
22889,1013775,2,1,118,293664,5049746,2,1,4620615.00,32,1,1,1,1,845,1,293171,5049263,118,4620614.00,295518,5045931,107,4620240.00,27.25,31.56,,,,AC,1,3,3,TR,720,0,,1,,1,1,,1,
22890,1013775,2,1,118,293664,5049746,2,1,4620615.00,32,1,1,1,1,2030,3,295518,5045931,107,4620240.00,293664,5049746,118,4620615.00,27.25,31.56,,,,AC,1,3,3,TR,720,0,,1,,1,1,,1,
23113,1013917,1,1,118,293086,5050216,1,1,4620619.00,60,2,1,4,1,1600,3,0,0,999,,293086,5050216,118,4620619.00,21.88,20.98,T,T,T,AC,0,1,2,IND,0,1,,1,,,,,,
23353,1014052,1,1,118,294661,5050101,4,1,4620612.00,42,1,1,1,1,2230,1,294661,5050101,118,4620612.00,289983,5033379,129,4620395.02,29.21,28.43,T,T,T,AC,0,1,2,IND,0,0,1,,,,,,,
23354,1014052,2,1,118,294661,5050101,4,1,4620612.00,36,2,2,1,1,700,1,294661,5050101,118,4620612.00,297237,5047670,109,4620254.00,29.21,34.82,,T,T,TC,1,2,2,TR,540,0,,1,1,,1,,1,
23355,1014052,2,1,118,294661,5050101,4,1,4620612.00,36,2,2,1,1,1600,3,297237,5047670,109,4620254.00,294661,5050101,118,4620612.00,29.21,34.82,,,,TC,1,2,2,TR,540,0,,1,1,,1,,1,
23356,1014052,3,1,118,294661,5050101,4,1,4620612.00,13,1,5,3,1,800,2,294661,5050101,118,4620612.00,293890,5051019,118,4620616.00,29.21,41.6,,T,T,VELO,1,2,2,ET,420,0,,1,1,,1,,1,
23357,1014052,3,1,118,294661,5050101,4,1,4620612.00,13,1,5,3,1,1500,3,293890,5051019,118,4620616.00,294661,5050101,118,4620612.00,29.21,41.6,,,,VELO,1,2,2,ET,420,0,,1,1,,1,,1,
23358,1014052,4,1,118,294661,5050101,4,1,4620612.00,5,1,5,3,1,730,2,294661,5050101,118,4620612.00,294449,5050539,118,4620616.00,29.21,25.69,,T,T,MARCHE,1,2,2,ET,450,0,,1,1,,1,,1,
23359,1014052,4,1,118,294661,5050101,4,1,4620612.00,5,1,5,3,1,1500,3,294449,5050539,118,4620616.00,294661,5050101,118,4620612.00,29.21,25.69,,,,MARCHE,1,2,2,ET,450,0,,1,1,,1,,1,
23973,1014468,1,,118,293994,5049474,1,0,4620613.00,79,2,2,4,2,0,7,0,0,0,,0,0,0,,29.31,29.36,T,T,,,,,,,,,,,,,,,,
23994,1014474,1,,118,295130,5050931,1,1,4620611.01,80,2,1,4,2,0,7,0,0,0,,0,0,0,,23.41,23.45,T,T,,,,,,,,,,,,,,,,
24050,1014518,1,1,118,295461,5052939,1,0,4620610.05,59,2,2,5,1,915,1,295461,5052939,118,4620610.05,298272,5053190,116,4620594.02,27.39,22.93,T,T,T,TC,1,2,2,TR,105,0,,1,1,,1,,1,
24051,1014518,1,1,118,295461,5052939,1,0,4620610.05,59,2,2,5,1,1100,3,298272,5053190,116,4620594.02,295461,5052939,118,4620610.05,27.39,22.93,,,,TC,1,2,2,TR,105,0,,1,1,,1,,1,
24052,1014518,1,2,118,295461,5052939,1,0,4620610.05,59,2,2,5,1,1300,5,295461,5052939,118,4620610.05,295432,5051871,118,4620611.02,27.39,22.93,,,T,TC,1,2,2,MA,75,0,,1,1,,1,,,1
24053,1014518,1,2,118,295461,5052939,1,0,4620610.05,59,2,2,5,1,1415,3,295432,5051871,118,4620611.02,295461,5052939,118,4620610.05,27.39,22.93,,,,TC,1,2,2,MA,75,0,,1,1,,1,,,1
25067,1015117,1,,118,295492,5054253,2,1,4620610.07,62,2,1,4,2,0,7,0,0,0,,0,0,0,,19.34,18.55,T,T,,,,,,,,,,,,,,,,
25068,1015117,2,,118,295492,5054253,2,1,4620610.07,65,2,2,4,2,0,7,0,0,0,,0,0,0,,19.34,16.06,,T,,,,,,,,,,,,,,,,
25069,1015118,1,1,118,293723,5049878,2,0,4620615.00,65,2,1,4,1,1030,5,293723,5049878,118,4620615.00,294505,5049355,118,4620613.00,27.25,22.63,T,T,T,MARCHE,1,2,2,MA,60,0,,1,1,,1,,,1
25070,1015118,1,1,118,293723,5049878,2,0,4620615.00,65,2,1,4,1,1130,3,294505,5049355,118,4620613.00,293723,5049878,118,4620615.00,27.25,22.63,,,,MARCHE,1,2,2,MA,60,0,,1,1,,1,,,1
25071,1015118,2,1,118,293723,5049878,2,0,4620615.00,23,2,2,3,1,715,2,293723,5049878,118,4620615.00,293702,5045832,108,4620264.01,27.25,29.79,,T,T,TC,1,2,2,ET,405,0,,1,1,,1,,1,
25072,1015118,2,1,118,293723,5049878,2,0,4620615.00,23,2,2,3,1,1400,3,293702,5045832,108,4620264.01,293723,5049878,118,4620615.00,27.25,29.79,,,,TC,1,2,2,ET,405,0,,1,1,,1,,1,
25657,1015483,1,1,118,294826,5050606,2,0,4620612.00,57,2,2,1,1,745,1,294826,5050606,118,4620612.00,302278,5046329,111,4620015.00,25.75,21.55,T,T,T,TC,1,2,2,TR,600,0,,1,1,,1,,1,
25658,1015483,1,1,118,294826,5050606,2,0,4620612.00,57,2,2,1,1,1745,3,302278,5046329,111,4620015.00,294826,5050606,118,4620612.00,25.75,21.55,,,,TC,1,2,2,TR,600,0,,1,1,,1,,1,
25659,1015483,2,1,118,294826,5050606,2,0,4620612.00,35,1,2,1,1,1200,4,294826,5050606,118,4620612.00,296276,5051135,117,4620605.04,25.75,26.99,,T,T,MARCHE,1,2,2,LS,180,0,,1,1,,1,,,1
25660,1015483,2,1,118,294826,5050606,2,0,4620612.00,35,1,2,1,1,1500,3,296276,5051135,117,4620605.04,294826,5050606,118,4620612.00,25.75,26.99,,,,MARCHE,1,2,2,LS,180,0,,1,1,,1,,,1
25661,1015483,2,2,118,294826,5050606,2,0,4620612.00,35,1,2,1,1,1600,6,294826,5050606,118,4620612.00,274071,5045230,632,4620728.03,25.75,26.99,,,T,AP,1,2,2,RC,60,0,,1,1,,1,,1,
