ipere,feuillet,rang,ch_id,sdomi100,xdomi,ydomi,perslogi,autologi,srdomi,age,genre,permis,p_statut,p_mobil,hrede,motif,xorig,yorig,sorig100,srorig,xdest,ydest,sdest100,srdest,faclog,facper,f_menage,f_pers,f_chaine,mode,nb_bo,nb_depl,nb_lieux,ch_motif,ch_duree,ch_type_ind,ch_type_ouv,ch_type_fer,ch_type_simp,ch_type_comp,ch_mono_bo,ch_multi_bo,ch_contraint,ch_n_contraint
40291,1024197,1,,310,319100,5042094,2,1,4620855.04,70,2,1,4,2,0,7,0,0,0,,0,0,0,,18.96,20.32,T,T,,,,,,,,,,,,,,,,
40292,1024197,2,,310,319100,5042094,2,1,4620855.04,77,1,1,4,2,0,7,0,0,0,,0,0,0,,18.96,18,,T,,,,,,,,,,,,,,,,
41321,1024762,1,,310,317277,5043074,1,0,4620854.01,91,2,2,4,2,0,7,0,0,0,,0,0,0,,26.94,28.87,T,T,,,,,,,,,,,,,,,,
42025,1025190,1,1,310,317778,5043659,2,2,4620854.01,54,2,1,2,1,930,1,317778,5043659,310,4620854.01,307354,5048415,302,4620886.01,14.02,13.97,T,T,T,AC,1,2,2,TR,270,0,,1,1,,1,,1,
42026,1025190,1,1,310,317778,5043659,2,2,4620854.01,54,2,1,2,1,1400,3,307354,5048415,302,4620886.01,317778,5043659,310,4620854.01,14.02,13.97,,,,AC,1,2,2,TR,270,0,,1,1,,1,,1,
42027,1025190,1,2,310,317778,5043659,2,2,4620854.01,54,2,1,2,1,1600,5,317778,5043659,310,4620854.01,316959,5043109,310,4620855.03,14.02,13.97,,,T,AC,1,2,2,MA,20,0,,1,1,,1,,,1
42028,1025190,1,2,310,317778,5043659,2,2,4620854.01,54,2,1,2,1,1620,3,316959,5043109,310,4620855.03,317778,5043659,310,4620854.01,14.02,13.97,,,,AC,1,2,2,MA,20,0,,1,1,,1,,,1
42029,1025190,2,1,310,317778,5043659,2,2,4620854.01,54,1,1,1,1,730,1,317778,5043659,310,4620854.01,307354,5048415,302,4620886.01,14.02,11.77,,T,T,AC,0,2,3,TR,630,0,,1,1,,,,1,
42030,1025190,2,1,310,317778,5043659,2,2,4620854.01,54,1,1,1,1,1800,3,307354,5048415,302,4620886.01,316959,5043109,310,4620855.03,14.02,11.77,,,,AC,0,2,3,TR,630,0,,1,1,,,,1,
43293,1026080,1,1,310,316470,5043515,2,3,4620855.01,62,2,1,4,1,1100,4,316470,5043515,310,4620855.01,316845,5043285,310,4620855.03,17.27,20.31,T,T,T,AP,1,3,3,AT,300,0,,1,,1,1,,,1
43294,1026080,1,1,310,316470,5043515,2,3,4620855.01,62,2,1,4,1,1215,6,316845,5043285,310,4620855.03,305861,5039705,306,4620861,17.27,20.31,,,,AC,1,3,3,AT,300,0,,1,,1,1,,,1
43295,1026080,1,1,310,316470,5043515,2,3,4620855.01,62,2,1,4,1,1600,3,305861,5039705,306,4620861,316470,5043515,310,4620855.01,17.27,20.31,,,,AC,1,3,3,AT,300,0,,1,,1,1,,,1
43296,1026080,1,2,310,316470,5043515,2,3,4620855.01,62,2,1,4,1,1930,6,316470,5043515,310,4620855.01,317491,5042708,310,4620855.03,17.27,20.31,,,T,AC,1,2,2,AT,135,0,,1,1,,1,,,1
43297,1026080,1,2,310,316470,5043515,2,3,4620855.01,62,2,1,4,1,2145,3,317491,5042708,310,4620855.03,316470,5043515,310,4620855.01,17.27,20.31,,,,AC,1,2,2,AT,135,0,,1,1,,1,,,1
43298,1026080,2,1,310,316470,5043515,2,3,4620855.01,56,1,1,1,1,400,6,316470,5043515,310,4620855.01,0,0,999,,17.27,13.17,,T,T,AC,0,1,2,IND,0,0,1,,,,,,,
44330,1026696,1,1,310,318238,5041479,3,3,4620855.04,51,1,1,1,1,730,1,318238,5041479,310,4620855.04,0,0,999,,34.39,28.87,T,T,T,AC,1,2,2,TR,540,0,,1,1,,1,,1,
44331,1026696,1,1,310,318238,5041479,3,3,4620855.04,51,1,1,1,1,1630,3,0,0,999,,318238,5041479,310,4620855.04,34.39,28.87,,,,AC,1,2,2,TR,540,0,,1,1,,1,,1,
44332,1026696,2,1,310,318238,5041479,3,3,4620855.04,24,1,1,3,1,800,2,318238,5041479,310,4620855.04,299805,5039453,101,4620069,34.39,41.46,,T,T,AC,1,2,2,ET,420,0,,1,1,,1,,1,
44333,1026696,2,1,310,318238,5041479,3,3,4620855.04,24,1,1,3,1,1500,3,299805,5039453,101,4620069,318238,5041479,310,4620855.04,34.39,41.46,,,,AC,1,2,2,ET,420,0,,1,1,,1,,1,
44334,1026696,2,2,310,318238,5041479,3,3,4620855.04,24,1,1,3,1,1700,6,318238,5041479,310,4620855.04,321781,5041760,522,4620853.04,34.39,41.46,,,T,AC,1,2,2,AT,90,0,,1,1,,1,,,1
44335,1026696,2,2,310,318238,5041479,3,3,4620855.04,24,1,1,3,1,1830,3,321781,5041760,522,4620853.04,318238,5041479,310,4620855.04,34.39,41.46,,,,AC,1,2,2,AT,90,0,,1,1,,1,,,1
44336,1026696,3,1,310,318238,5041479,3,3,4620855.04,51,2,1,1,1,700,1,318238,5041479,310,4620855.04,0,0,999,,34.39,34.28,,T,T,AC,1,2,2,TR,540,0,,1,1,,1,,1,
44337,1026696,3,1,310,318238,5041479,3,3,4620855.04,51,2,1,1,1,1600,3,0,0,999,,318238,5041479,310,4620855.04,34.39,34.28,,,,AC,1,2,2,TR,540,0,,1,1,,1,,1,
44886,1027080,1,1,310,317769,5042995,2,2,4620854.01,68,2,1,2,1,1100,5,317769,5042995,310,4620854.01,317308,5042721,310,4620855.03,25.48,23.6,T,T,T,AC,1,2,2,MA,45,0,,1,1,,1,,,1
44887,1027080,1,1,310,317769,5042995,2,2,4620854.01,68,2,1,2,1,1145,3,317308,5042721,310,4620855.03,317769,5042995,310,4620854.01,25.48,23.6,,,,AC,1,2,2,MA,45,0,,1,1,,1,,,1
44888,1027080,1,2,310,317769,5042995,2,2,4620854.01,68,2,1,2,1,1330,5,317769,5042995,310,4620854.01,316866,5043305,310,4620855.03,25.48,23.6,,,T,MARCHE,1,3,3,MA,55,0,,1,,1,1,,,1
44889,1027080,1,2,310,317769,5042995,2,2,4620854.01,68,2,1,2,1,1420,5,316866,5043305,310,4620855.03,317322,5042847,310,4620855.03,25.48,23.6,,,,MARCHE,1,3,3,MA,55,0,,1,,1,1,,,1
44890,1027080,1,2,310,317769,5042995,2,2,4620854.01,68,2,1,2,1,1425,3,317322,5042847,310,4620855.03,317769,5042995,310,4620854.01,25.48,23.6,,,,MARCHE,1,3,3,MA,55,0,,1,,1,1,,,1
44891,1027080,2,1,310,317769,5042995,2,2,4620854.01,75,2,1,4,1,1100,5,317769,5042995,310,4620854.01,317308,5042721,310,4620855.03,25.48,27.31,,T,T,AP,1,2,2,MA,45,0,,1,1,,1,,,1
44892,1027080,2,1,310,317769,5042995,2,2,4620854.01,75,2,1,4,1,1145,3,317308,5042721,310,4620855.03,317769,5042995,310,4620854.01,25.48,27.31,,,,AP,1,2,2,MA,45,0,,1,1,,1,,,1
44893,1027080,2,2,310,317769,5042995,2,2,4620854.01,75,2,1,4,1,1330,5,317769,5042995,310,4620854.01,316866,5043305,310,4620855.03,25.48,27.31,,,T,MARCHE,1,3,3,MA,55,0,,1,,1,1,,,1
44894,1027080,2,2,310,317769,5042995,2,2,4620854.01,75,2,1,4,1,1420,5,316866,5043305,310,4620855.03,317322,5042847,310,4620855.03,25.48,27.31,,,,MARCHE,1,3,3,MA,55,0,,1,,1,1,,,1
44895,1027080,2,2,310,317769,5042995,2,2,4620854.01,75,2,1,4,1,1425,3,317322,5042847,310,4620855.03,317769,5042995,310,4620854.01,25.48,27.31,,,,MARCHE,1,3,3,MA,55,0,,1,,1,1,,,1
45902,1027716,1,1,310,316990,5042134,1,0,4620855.03,81,2,2,4,1,1210,4,316990,5042134,310,4620855.03,317105,5042479,310,4620855.03,26.94,28.87,T,T,T,AP,1,2,2,LS,230,0,,1,1,,1,,,1
45903,1027716,1,1,310,316990,5042134,1,0,4620855.03,81,2,2,4,1,1600,3,317105,5042479,310,4620855.03,316990,5042134,310,4620855.03,26.94,28.87,,,,AP,1,2,2,LS,230,0,,1,1,,1,,,1
47163,1028441,1,1,310,316330,5042912,1,1,4620855.01,28,1,1,1,1,645,1,316330,5042912,310,4620855.01,296955,5035775,103,4620093,28.45,89.31,T,T,T,AC,2,4,3,TR,600,0,,1,,1,,1,1,
47164,1028441,1,1,310,316330,5042912,1,1,4620855.01,28,1,1,1,1,1215,5,296955,5035775,103,4620093,295755,5034177,128,4620326.01,28.45,89.31,,,,AC,2,4,3,TR,600,0,,1,,1,,1,1,
47165,1028441,1,1,310,316330,5042912,1,1,4620855.01,28,1,1,1,1,1248,1,295755,5034177,128,4620326.01,296955,5035775,103,4620093,28.45,89.31,,,,AC,2,4,3,TR,600,0,,1,,1,,1,1,
47166,1028441,1,1,310,316330,5042912,1,1,4620855.01,28,1,1,1,1,1645,3,296955,5035775,103,4620093,316330,5042912,310,4620855.01,28.45,89.31,,,,AC,2,4,3,TR,600,0,,1,,1,,1,1,
48746,1029421,1,1,310,316972,5042599,2,2,4620855.03,69,1,1,4,1,800,4,316972,5042599,310,4620855.03,326936,5047102,523,4620901.01,18.96,19.87,T,T,T,AC,1,2,2,LS,255,0,,1,1,,1,,,1
48747,1029421,1,1,310,316972,5042599,2,2,4620855.03,69,1,1,4,1,1215,3,326936,5047102,523,4620901.01,316972,5042599,310,4620855.03,18.96,19.87,,,,AC,1,2,2,LS,255,0,,1,1,,1,,,1
48748,1029421,2,,310,316972,5042599,2,2,4620855.03,67,2,1,4,2,0,7,0,0,0,,0,0,0,,18.96,17.56,,T,,,,,,,,,,,,,,,,
49096,1029607,1,1,310,317646,5044376,1,1,4620854.02,70,2,1,4,1,1114,6,317646,5044376,310,4620854.02,317265,5042646,310,4620855.03,36.2,38.8,T,T,T,AC,1,3,3,AT,66,0,,1,,1,1,,,1
49097,1029607,1,1,310,317646,5044376,1,1,4620854.02,70,2,1,4,1,1200,5,317265,5042646,310,4620855.03,317308,5042721,310,4620855.03,36.2,38.8,,,,AC,1,3,3,AT,66,0,,1,,1,1,,,1
49098,1029607,1,1,310,317646,5044376,1,1,4620854.02,70,2,1,4,1,1220,3,317308,5042721,310,4620855.03,317646,5044376,310,4620854.02,36.2,38.8,,,,AC,1,3,3,AT,66,0,,1,,1,1,,,1
49397,1029790,1,1,310,316316,5045124,2,2,4620854.02,57,2,1,4,1,1030,4,316316,5045124,310,4620854.02,309506,5051748,309,4620888.02,17.27,18.99,T,T,T,AP,1,2,2,LS,90,0,,1,1,,1,,,1
49398,1029790,1,1,310,316316,5045124,2,2,4620854.02,57,2,1,4,1,1200,3,309506,5051748,309,4620888.02,316316,5045124,310,4620854.02,17.27,18.99,,,,AP,1,2,2,LS,90,0,,1,1,,1,,,1
49399,1029790,1,2,310,316316,5045124,2,2,4620854.02,57,2,1,4,1,1400,5,316316,5045124,310,4620854.02,314308,5040611,310,4620855.01,17.27,18.99,,,T,AP,1,2,2,MA,90,0,,1,1,,1,,,1
49400,1029790,1,2,310,316316,5045124,2,2,4620854.02,57,2,1,4,1,1530,3,314308,5040611,310,4620855.01,316316,5045124,310,4620854.02,17.27,18.99,,,,AP,1,2,2,MA,90,0,,1,1,,1,,,1
49401,1029790,1,3,310,316316,5045124,2,2,4620854.02,57,2,1,4,1,1800,6,316316,5045124,310,4620854.02,318219,5048112,531,4620903.01,17.27,18.99,,,T,AP,1,2,2,AT,60,0,,1,1,,1,,,1
49402,1029790,1,3,310,316316,5045124,2,2,4620854.02,57,2,1,4,1,1900,3,318219,5048112,531,4620903.01,316316,5045124,310,4620854.02,17.27,18.99,,,,AP,1,2,2,AT,60,0,,1,1,,1,,,1
49403,1029790,2,1,310,316316,5045124,2,2,4620854.02,64,1,1,4,1,1030,6,316316,5045124,310,4620854.02,309506,5051748,309,4620888.02,17.27,24.66,,T,T,AC,1,2,2,AT,90,0,,1,1,,1,,,1
49404,1029790,2,1,310,316316,5045124,2,2,4620854.02,64,1,1,4,1,1200,3,309506,5051748,309,4620888.02,316316,5045124,310,4620854.02,17.27,24.66,,,,AC,1,2,2,AT,90,0,,1,1,,1,,,1
49405,1029790,2,2,310,316316,5045124,2,2,4620854.02,64,1,1,4,1,1400,5,316316,5045124,310,4620854.02,314308,5040611,310,4620855.01,17.27,24.66,,,T,AC,1,2,2,MA,90,0,,1,1,,1,,,1
49406,1029790,2,2,310,316316,5045124,2,2,4620854.02,64,1,1,4,1,1530,3,314308,5040611,310,4620855.01,316316,5045124,310,4620854.02,17.27,24.66,,,,AC,1,2,2,MA,90,0,,1,1,,1,,,1
49407,1029790,2,3,310,316316,5045124,2,2,4620854.02,64,1,1,4,1,1800,6,316316,5045124,310,4620854.02,318219,5048112,531,4620903.01,17.27,24.66,,,T,AC,1,2,2,AT,60,0,,1,1,,1,,,1
49408,1029790,2,3,310,316316,5045124,2,2,4620854.02,64,1,1,4,1,1900,3,318219,5048112,531,4620903.01,316316,5045124,310,4620854.02,17.27,24.66,,,,AC,1,2,2,AT,60,0,,1,1,,1,,,1
50802,1030673,1,1,310,316829,5041904,1,1,4620855.03,61,2,1,4,1,700,4,316829,5041904,310,4620855.03,321557,5041051,522,4620853.04,19.92,23.43,T,T,T,AC,1,2,2,LS,540,0,,1,1,,1,,,1
50803,1030673,1,1,310,316829,5041904,1,1,4620855.03,61,2,1,4,1,1600,3,321557,5041051,522,4620853.04,316829,5041904,310,4620855.03,19.92,23.43,,,,AC,1,2,2,LS,540,0,,1,1,,1,,,1
50921,1030725,1,1,310,315792,5044790,4,2,4620854.02,37,2,1,1,1,600,1,315792,5044790,310,4620854.02,299705,5039946,101,4620062,25.31,27.39,T,T,T,AC,1,2,2,TR,630,0,,1,1,,1,,1,
50922,1030725,1,1,310,315792,5044790,4,2,4620854.02,37,2,1,1,1,1630,3,299705,5039946,101,4620062,315792,5044790,310,4620854.02,25.31,27.39,,,,AC,1,2,2,TR,630,0,,1,1,,1,,1,
50923,1030725,2,1,310,315792,5044790,4,2,4620854.02,38,1,1,1,1,900,1,315792,5044790,310,4620854.02,299538,5043653,106,4620148,25.31,27.39,,T,T,AC,1,2,2,TR,180,0,,1,1,,1,,1,
50924,1030725,2,1,310,315792,5044790,4,2,4620854.02,38,1,1,1,1,1200,3,299538,5043653,106,4620148,315792,5044790,310,4620854.02,25.31,27.39,,,,AC,1,2,2,TR,180,0,,1,1,,1,,1,
50925,1030725,3,1,310,315792,5044790,4,2,4620854.02,10,2,5,3,1,800,2,315792,5044790,310,4620854.02,315882,5043009,310,4620855.01,25.31,44.55,,T,T,BS,1,2,2,ET,480,0,,1,1,,1,,1,
50926,1030725,3,1,310,315792,5044790,4,2,4620854.02,10,2,5,3,1,1600,3,315882,5043009,310,4620855.01,315792,5044790,310,4620854.02,25.31,44.55,,,,BS,1,2,2,ET,480,0,,1,1,,1,,1,
50927,1030725,4,1,310,315792,5044790,4,2,4620854.02,8,1,5,3,1,800,2,315792,5044790,310,4620854.02,317257,5043803,310,4620854.02,25.31,17.89,,T,T,BS,1,2,2,ET,480,0,,1,1,,1,,1,
50928,1030725,4,1,310,315792,5044790,4,2,4620854.02,8,1,5,3,1,1600,3,317257,5043803,310,4620854.02,315792,5044790,310,4620854.02,25.31,17.89,,,,BS,1,2,2,ET,480,0,,1,1,,1,,1,
51586,1031140,1,1,310,318234,5043057,1,1,4620854.01,61,2,1,4,1,1900,3,0,0,999,,318234,5043057,310,4620854.01,24.53,28.85,T,T,T,AC,0,1,2,IND,0,1,,1,,,,,,
51646,1031179,1,1,310,317567,5043832,2,1,4620854.02,65,2,1,4,1,1400,5,317567,5043832,310,4620854.02,317308,5042721,310,4620855.03,17.15,15.89,T,T,T,AC,1,2,2,MA,60,0,,1,1,,1,,,1
51647,1031179,1,1,310,317567,5043832,2,1,4620854.02,65,2,1,4,1,1500,3,317308,5042721,310,4620855.03,317567,5043832,310,4620854.02,17.15,15.89,,,,AC,1,2,2,MA,60,0,,1,1,,1,,,1
51648,1031179,2,1,310,317567,5043832,2,1,4620854.02,63,1,1,4,1,1300,4,317567,5043832,310,4620854.02,307465,5037577,308,4620825.05,17.15,24.49,,T,T,AP,1,2,2,LS,150,0,,1,1,,1,,,1
51649,1031179,2,1,310,317567,5043832,2,1,4620854.02,63,1,1,4,1,1530,3,307465,5037577,308,4620825.05,317567,5043832,310,4620854.02,17.15,24.49,,,,AP,1,2,2,LS,150,0,,1,1,,1,,,1
52091,1031477,1,1,310,317696,5044088,3,2,4620854.02,63,2,1,4,1,1000,5,317696,5044088,310,4620854.02,317308,5042721,310,4620855.03,36.07,42.43,T,T,T,AC,1,2,2,MA,40,0,,1,1,,1,,,1
52092,1031477,1,1,310,317696,5044088,3,2,4620854.02,63,2,1,4,1,1040,3,317308,5042721,310,4620855.03,317696,5044088,310,4620854.02,36.07,42.43,,,,AC,1,2,2,MA,40,0,,1,1,,1,,,1
52093,1031477,2,1,310,317696,5044088,3,2,4620854.02,25,2,1,1,1,1200,1,317696,5044088,310,4620854.02,317014,5042922,310,4620855.03,36.07,60.55,,T,T,AC,1,2,2,TR,540,0,,1,1,,1,,1,
52094,1031477,2,1,310,317696,5044088,3,2,4620854.02,25,2,1,1,1,2100,3,317014,5042922,310,4620855.03,317696,5044088,310,4620854.02,36.07,60.55,,,,AC,1,2,2,TR,540,0,,1,1,,1,,1,
52095,1031477,3,,310,317696,5044088,3,2,4620854.02,61,1,1,1,2,0,7,0,0,0,,0,0,0,,36.07,51.5,,T,,,,,,,,,,,,,,,,
52418,1031749,1,1,310,317084,5041905,2,2,4620855.03,53,2,1,1,1,820,1,317084,5041905,310,4620855.03,310124,5049702,309,4620887.05,24.46,24.38,T,T,T,AC,1,3,3,TR,595,0,,1,,1,1,,1,
52419,1031749,1,1,310,317084,5041905,2,2,4620855.03,53,2,1,1,1,1710,5,310124,5049702,309,4620887.05,312150,5048637,309,4620888.01,24.46,24.38,,,,AC,1,3,3,TR,595,0,,1,,1,1,,1,
52420,1031749,1,1,310,317084,5041905,2,2,4620855.03,53,2,1,1,1,1815,3,312150,5048637,309,4620888.01,317084,5041905,310,4620855.03,24.46,24.38,,,,AC,1,3,3,TR,595,0,,1,,1,1,,1,
52421,1031749,2,1,310,317084,5041905,2,2,4620855.03,22,1,1,3,1,830,2,317084,5041905,310,4620855.03,295567,5039637,105,4620127.01,24.46,29.49,,T,T,TC,1,2,2,ET,390,0,,1,1,,1,,1,
52422,1031749,2,1,310,317084,5041905,2,2,4620855.03,22,1,1,3,1,1500,3,295567,5039637,105,4620127.01,317084,5041905,310,4620855.03,24.46,29.49,,,,TC,1,2,2,ET,390,0,,1,1,,1,,1,
52423,1031750,1,,310,317627,5043985,2,1,4620854.02,59,2,1,4,2,0,7,0,0,0,,0,0,0,,17.27,18.99,T,T,,,,,,,,,,,,,,,,
52424,1031750,2,,310,317627,5043985,2,1,4620854.02,59,1,1,4,2,0,7,0,0,0,,0,0,0,,17.27,13.17,,T,,,,,,,,,,,,,,,,
52674,1031902,1,1,310,316478,5043996,3,3,4620854.02,56,2,1,2,1,845,4,316478,5043996,310,4620854.02,315027,5042222,310,4620855.03,36.07,39.66,T,T,T,AC,1,2,2,LS,75,0,,1,1,,1,,,1
52675,1031902,1,1,310,316478,5043996,3,3,4620854.02,56,2,1,2,1,1000,3,315027,5042222,310,4620855.03,316478,5043996,310,4620854.02,36.07,39.66,,,,AC,1,2,2,LS,75,0,,1,1,,1,,,1
52676,1031902,1,2,310,316478,5043996,3,3,4620854.02,56,2,1,2,1,1245,5,316478,5043996,310,4620854.02,314308,5040611,310,4620855.01,36.07,39.66,,,T,AC,1,2,2,MA,120,0,,1,1,,1,,,1
52677,1031902,1,2,310,316478,5043996,3,3,4620854.02,56,2,1,2,1,1445,3,314308,5040611,310,4620855.01,316478,5043996,310,4620854.02,36.07,39.66,,,,AC,1,2,2,MA,120,0,,1,1,,1,,,1
52678,1031902,2,1,310,316478,5043996,3,3,4620854.02,58,1,1,1,1,800,1,316478,5043996,310,4620854.02,307644,5036580,308,4620859,36.07,27.5,,T,T,AC,1,2,2,TR,570,0,,1,1,,1,,1,
52679,1031902,2,1,310,316478,5043996,3,3,4620854.02,58,1,1,1,1,1730,3,307644,5036580,308,4620859,316478,5043996,310,4620854.02,36.07,27.5,,,,AC,1,2,2,TR,570,0,,1,1,,1,,1,
52680,1031902,3,1,310,316478,5043996,3,3,4620854.02,24,2,1,1,1,825,1,316478,5043996,310,4620854.02,317248,5042910,310,4620855.03,36.07,31.54,,T,T,AC,1,2,2,TR,485,0,,1,1,,1,,1,
52681,1031902,3,1,310,316478,5043996,3,3,4620854.02,24,2,1,1,1,1630,3,317248,5042910,310,4620855.03,316478,5043996,310,4620854.02,36.07,31.54,,,,AC,1,2,2,TR,485,0,,1,1,,1,,1,
56881,1034374,1,1,310,320144,5043483,1,1,4620854.02,37,1,1,1,1,930,1,320144,5043483,310,4620854.02,320286,5043775,522,4620853.03,28.45,30.79,T,T,T,AC,1,2,2,TR,450,0,,1,1,,1,,1,
56882,1034374,1,1,310,320144,5043483,1,1,4620854.02,37,1,1,1,1,1700,3,320286,5043775,522,4620853.03,320144,5043483,310,4620854.02,28.45,30.79,,,,AC,1,2,2,TR,450,0,,1,1,,1,,1,
60778,1036726,1,1,310,318437,5043489,3,2,4620854.01,61,1,1,5,1,700,6,318437,5043489,310,4620854.01,305861,5039705,306,4620861,21.52,30.73,T,T,T,AC,1,5,5,TR,345,0,,1,,1,1,,1,
60779,1036726,1,1,310,318437,5043489,3,2,4620854.01,61,1,1,5,1,845,1,305861,5039705,306,4620861,298832,5042631,106,4620142,21.52,30.73,,,,AC,1,5,5,TR,345,0,,1,,1,1,,1,
60780,1036726,1,1,310,318437,5043489,3,2,4620854.01,61,1,1,5,1,1100,1,298832,5042631,106,4620142,295414,5039513,105,4620127.01,21.52,30.73,,,,AC,1,5,5,TR,345,0,,1,,1,1,,1,
60781,1036726,1,1,310,318437,5043489,3,2,4620854.01,61,1,1,5,1,1145,4,295414,5039513,105,4620127.01,297825,5041887,106,4620138,21.52,30.73,,,,AC,1,5,5,TR,345,0,,1,,1,1,,1,
60782,1036726,1,1,310,318437,5043489,3,2,4620854.01,61,1,1,5,1,1245,3,297825,5041887,106,4620138,318437,5043489,310,4620854.01,21.52,30.73,,,,AC,1,5,5,TR,345,0,,1,,1,1,,1,
60783,1036726,2,1,310,318437,5043489,3,2,4620854.01,57,2,1,1,1,700,1,318437,5043489,310,4620854.01,299705,5039946,101,4620062,21.52,23.66,,T,T,PR,1,4,4,TR,705,0,,1,,1,1,,1,
60784,1036726,2,1,310,318437,5043489,3,2,4620854.01,57,2,1,1,1,1630,6,299705,5039946,101,4620062,305273,5044003,302,4620878,21.52,23.66,,,,TC,1,4,4,TR,705,0,,1,,1,1,,1,
60785,1036726,2,1,310,318437,5043489,3,2,4620854.01,57,2,1,1,1,1815,4,305273,5044003,302,4620878,317013,5043457,310,4620854.02,21.52,23.66,,,,AC,1,4,4,TR,705,0,,1,,1,1,,1,
60786,1036726,2,1,310,318437,5043489,3,2,4620854.01,57,2,1,1,1,1845,3,317013,5043457,310,4620854.02,318437,5043489,310,4620854.01,21.52,23.66,,,,AC,1,4,4,TR,705,0,,1,,1,1,,1,
60787,1036726,3,1,310,318437,5043489,3,2,4620854.01,17,2,1,3,1,900,2,318437,5043489,310,4620854.01,305273,5044003,302,4620878,21.52,21.36,,T,T,TC,1,3,3,ET,900,0,,1,,1,1,,1,
60788,1036726,3,1,310,318437,5043489,3,2,4620854.01,17,2,1,3,1,1815,4,305273,5044003,302,4620878,317013,5043457,310,4620854.02,21.52,21.36,,,,AP,1,3,3,ET,900,0,,1,,1,1,,1,
60789,1036726,3,1,310,318437,5043489,3,2,4620854.01,17,2,1,3,1,2400,3,317013,5043457,310,4620854.02,318437,5043489,310,4620854.01,21.52,21.36,,,,AP,1,3,3,ET,900,0,,1,,1,1,,1,
61117,1036919,1,,310,316408,5043985,2,1,4620854.02,82,2,2,4,2,0,7,0,0,0,,0,0,0,,18.12,19.42,T,T,,,,,,,,,,,,,,,,
61118,1036919,2,,310,316408,5043985,2,1,4620854.02,81,1,1,4,2,0,7,0,0,0,,0,0,0,,18.12,17.21,,T,,,,,,,,,,,,,,,,
62060,1037562,1,1,310,318803,5042392,5,4,4620854.01,51,1,1,1,1,1100,5,318803,5042392,310,4620854.01,314308,5040611,310,4620855.01,19.89,16.7,T,T,T,AC,1,2,2,MA,30,0,,1,1,,1,,,1
62061,1037562,1,1,310,318803,5042392,5,4,4620854.01,51,1,1,1,1,1130,3,314308,5040611,310,4620855.01,318803,5042392,310,4620854.01,19.89,16.7,,,,AC,1,2,2,MA,30,0,,1,1,,1,,,1
62062,1037562,2,1,310,318803,5042392,5,4,4620854.01,48,2,1,1,1,1000,1,318803,5042392,310,4620854.01,314308,5040611,310,4620855.01,19.89,18.9,,T,T,AC,1,2,2,TR,360,0,,1,1,,1,,1,
62063,1037562,2,1,310,318803,5042392,5,4,4620854.01,48,2,1,1,1,1600,3,314308,5040611,310,4620855.01,318803,5042392,310,4620854.01,19.89,18.9,,,,AC,1,2,2,TR,360,0,,1,1,,1,,1,
62064,1037562,3,1,310,318803,5042392,5,4,4620854.01,18,1,1,3,1,1130,2,318803,5042392,310,4620854.01,305273,5044003,302,4620878,19.89,18.89,,T,T,AC,1,2,2,ET,390,0,,1,1,,1,,1,
62065,1037562,3,1,310,318803,5042392,5,4,4620854.01,18,1,1,3,1,1800,3,305273,5044003,302,4620878,318803,5042392,310,4620854.01,19.89,18.89,,,,AC,1,2,2,ET,390,0,,1,1,,1,,1,
62066,1037562,3,2,310,318803,5042392,5,4,4620854.01,18,1,1,3,1,2200,4,318803,5042392,310,4620854.01,318700,5042619,310,4620854.01,19.89,18.89,,,T,MARCHE,1,2,2,LS,180,0,,1,1,,1,,,1
62067,1037562,3,2,310,318803,5042392,5,4,4620854.01,18,1,1,3,1,2500,3,318700,5042619,310,4620854.01,318803,5042392,310,4620854.01,19.89,18.89,,,,MARCHE,1,2,2,LS,180,0,,1,1,,1,,,1
62068,1037562,4,,310,318803,5042392,5,4,4620854.01,10,1,5,3,2,0,7,0,0,0,,0,0,0,,19.89,18.72,,T,,,,,,,,,,,,,,,,
62069,1037562,5,,310,318803,5042392,5,4,4620854.01,10,1,5,3,2,0,7,0,0,0,,0,0,0,,19.89,18.72,,T,,,,,,,,,,,,,,,,
64739,1039138,1,1,310,317703,5043542,2,2,4620854.01,60,1,1,4,1,1300,5,317703,5043542,310,4620854.01,327728,5047236,523,4620901.01,16.46,23.5,T,T,T,AC,1,2,2,MA,40,0,,1,1,,1,,,1
64740,1039138,1,1,310,317703,5043542,2,2,4620854.01,60,1,1,4,1,1340,3,327728,5047236,523,4620901.01,317703,5043542,310,4620854.01,16.46,23.5,,,,AC,1,2,2,MA,40,0,,1,1,,1,,,1
64741,1039138,2,1,310,317703,5043542,2,2,4620854.01,60,2,1,2,1,1130,1,317703,5043542,310,4620854.01,328900,5046953,524,4620930.04,16.46,19.36,,T,T,AC,1,2,2,TR,420,0,,1,1,,1,,1,
64742,1039138,2,1,310,317703,5043542,2,2,4620854.01,60,2,1,2,1,1830,3,328900,5046953,524,4620930.04,317703,5043542,310,4620854.01,16.46,19.36,,,,AC,1,2,2,TR,420,0,,1,1,,1,,1,
67957,1041148,1,1,310,317806,5042642,4,2,4620854.01,40,1,1,1,1,810,1,317806,5042642,310,4620854.01,300385,5040737,102,4620055.01,25.31,24.81,T,T,T,AC,1,2,2,TR,470,0,,1,1,,1,,1,
