poi_id,xcoord,ycoord,sm13,post_code,sic_1,sic_2,sic_3,sic_4,sic_5,sic_6,naics_1,naics_2,naics_3,naics_4,naics_5
POI3112279,308512.1307,5051618.663,309,,51690000,17410000,16290000,67320000,44990000,0,23571,23541,23499,813211,48839
POI4962795,310280.2884,5051525.61,309,,64110000,0,0,0,0,0,52421,0,0,0,0
POI4966049,310144.1721,5046564.378,309,J4B 7K2,58120000,0,0,0,0,0,72231,0,0,0,0
POI4966162,310348.0342,5047875.977,309,J4B 7G4,52110000,0,0,0,0,0,0,0,0,0,0
POI3355147,310794.0327,5047378.961,309,J4B 5H2,24340000,0,0,0,0,0,0,0,0,0,0
POI3355272,309331.9924,5047061.007,309,J4B 6G6,39930000,0,0,0,0,0,33995,0,0,0,0
POI3355460,310272.0372,5050792.018,309,J4B 5E4,82990000,87480000,0,0,0,0,61171,0,0,0,0
POI3355010,310997.0385,5050242.033,309,J4B 8V2,52110000,73890000,0,0,0,0,44411,54141,0,0,0
POI1219724,310560.9655,5046682.947,309,J4B 6Z6,39930000,0,0,0,0,0,33995,333313,0,0,0
POI4363359,309071.0284,5047635.042,309,J4B 7A2,58120000,0,0,0,0,0,72211,0,0,0,0
POI1223180,308541.2821,5047540.948,309,J4N 1B8,50510000,17610000,17110000,0,0,0,42151,23561,23511,0,0
POI4963949,309818.0075,5046575.955,309,J4B 7M4,16290000,0,0,0,0,0,0,0,0,0,0
POI1219918,309212.0144,5047166.052,309,J4B 6G6,42310000,0,0,0,0,0,48849,0,0,0,0
POI1219962,311011.8734,5047195.019,309,J4B 7M1,35990000,0,0,0,0,0,33271,0,0,0,0
POI1219400,312624.9628,5047701.041,309,J4B 5Y1,30890000,0,0,0,0,0,326199,0,0,0,0
POI1219965,311011.8736,5047195.017,309,J4B 7M1,50210000,0,0,0,0,0,0,0,0,0,0
POI1219504,308945.5257,5048475.612,309,J4B 6G4,58120000,0,0,0,0,0,72211,0,0,0,0
POI4139281,309414.0136,5048045.028,309,J4B 7M6,79960000,79990000,0,0,0,0,71311,71399,0,0,0
POI4963775,309051.5029,5047951.154,309,J4B 5L2,59990000,0,0,0,0,0,45391,0,0,0,0
POI1218977,309521.9991,5050472.012,309,J4B 1Z6,83610000,0,0,0,0,0,0,0,0,0,0
POI1219177,309972.0008,5050493.039,309,J4B 5E4,59410000,76990000,0,0,0,0,0,0,0,0,0
POI1218817,308307.9804,5048852.018,309,J4B 1E7,24310000,0,0,0,0,0,321911,0,0,0,0
POI1219222,308877.9884,5048607.984,309,J4B 6G4,72310000,59990000,0,0,0,0,0,0,0,0,0
POI1219249,310083.973,5047332.98,309,J4B5H2,50130000,51720000,0,0,0,0,42112,42272,0,0,0
POI1220021,314740.5641,5047694.159,309,J4B 7W1,61410000,55110000,0,0,0,0,522291,44111,0,0,0
POI4361861,309228.0024,5052260.03,309,J4B 6W8,32110000,57190000,50720000,76990000,50230000,0,327211,442299,44413,81149,42122
POI4145260,308609.0083,5052524.007,309,,72110000,0,0,0,0,0,0,0,0,0,0
POI1219784,309783.9717,5048142.997,309,J4B 7J1,73360000,79220000,0,0,0,0,0,0,0,0,0
POI4363136,308477.0176,5052697.962,309,J4B 4T6,80490000,0,0,0,0,0,62133,0,0,0,0
POI1219148,308502.0189,5052623.962,309,J4B 4W7,83610000,80520000,0,0,0,0,0,0,0,0,0
POI1219393,311628.963,5047436.049,309,J4B 5X9,42310000,42120000,0,0,0,0,0,0,0,0,0
POI1219326,309051.5029,5047951.154,309,J4B 5L2,79990000,79480000,0,0,0,0,71329,711212,0,0,0
POI4143013,309061.9833,5049111.979,309,J4B 5V2,17310000,0,0,0,0,0,23531,0,0,0,0
POI1219671,309237.967,5052177.021,309,J4B 6W7,50130000,0,0,0,0,0,42112,0,0,0,0
POI1219678,309271.9903,5052372.972,309,J4B 6W8,24310000,0,0,0,0,0,0,0,0,0,0
POI1219683,309228.0024,5052260.03,309,J4B 6W8,57220000,0,0,0,0,0,0,0,0,0,0
POI3356169,308769.9748,5047625.953,309,J4B 5K6,51430000,0,0,0,0,0,0,0,0,0,0
POI3356043,310457.02,5051302.058,309,J4B 7J3,7820000,76990000,49590000,0,0,0,811411,56173,0,0,0
POI4763732,309928.9795,5046721.96,309,J4B 7L8,51690000,0,0,0,0,0,0,0,0,0,0
POI3100549,310300.993,5049890.982,309,J4B 8R6,60210000,0,0,0,0,0,52211,0,0,0,0
POI3356256,308272.9732,5052306.991,309,J4B 3N9,15210000,0,0,0,0,0,0,0,0,0,0
POI4966248,308536.9999,5051381.965,309,J4B 6S2,64110000,0,0,0,0,0,0,0,0,0,0
POI4147340,311512.9651,5048095.047,309,J4B 7L4,55410000,0,0,0,0,0,44719,0,0,0,0
POI3356215,309745.0379,5046545.002,309,J4B 7L9,73310000,73190000,0,0,0,0,54186,54189,0,0,0
POI3356426,310245.971,5050354.022,309,J4B 8R5,72310000,59990000,0,0,0,0,812112,44612,0,0,0
POI3356498,309493.9897,5054213.05,309,J4B 5M5,79290000,0,0,0,0,0,0,0,0,0,0
POI4987205,308206.9798,5051891.986,309,J4B 1W5,75380000,55310000,0,0,0,0,0,0,0,0,0
POI4966292,311194.9597,5047514.05,309,J4B 5H3,50120000,0,0,0,0,0,42111,0,0,0,0
POI4987272,310458.775,5046623.065,309,J4B 6Z6,73360000,0,0,0,0,0,54143,0,0,0,0
POI4959945,308897.9702,5048723.019,309,J4B 6G4,50510000,0,0,0,0,0,0,0,0,0,0
POI4966309,309323.0288,5048122.977,309,J4B 7M6,75140000,75130000,42120000,0,0,0,532111,53212,48421,0,0
POI4722605,308392.9969,5047301.999,309,J4N 1C7,35370000,0,0,0,0,0,0,0,0,0,0
POI4966331,311372.0014,5047951.982,309,J4B 5Z5,55110000,0,0,0,0,0,44111,44112,0,0,0
POI4963899,309323.0288,5048122.977,309,J4B 7M6,80110000,0,0,0,0,0,0,0,0,0,0
POI4853256,311493.0368,5047973.003,309,J4B 7L4,15210000,50510000,17990000,0,0,0,23321,332311,23599,0,0
POI1219425,311194.9597,5047514.05,309,J4B 5H3,76290000,73490000,0,0,0,0,0,0,0,0,0
POI4966502,310263.585,5047726.417,309,J4B 5Z5,79990000,0,0,0,0,0,0,0,0,0,0
POI1219483,308929.962,5048731.041,309,J4B 6G4,64110000,63510000,63110000,0,0,0,0,0,0,0,0
POI4133045,311208.011,5047880.02,309,J4B 5Z5,50840000,0,0,0,0,0,0,0,0,0,0
POI4966511,309813.0314,5050060.049,309,J4B 5V9,60210000,50440000,61410000,62820000,61620000,0,52211,52221,522291,52393,522292
POI1219939,309709.0074,5046596.983,309,J4B 7L9,17110000,0,0,0,0,0,0,0,0,0,0
POI1220014,310632.9786,5048153.954,309,J4B 7V4,34430000,73420000,0,0,0,0,0,0,0,0,0
POI4964158,308897.9702,5048723.019,309,J4B 6G4,34460000,0,0,0,0,0,0,0,0,0,0
POI1218825,308050.0383,5048589.052,309,J4B 1E7,51310000,39990000,0,0,0,0,0,0,0,0,0
POI1219062,309313.0144,5053024.017,309,J4B 3A9,57310000,0,0,0,0,0,443112,0,0,0,0
POI1218790,309391.9973,5049862.021,309,J4B 1B6,80210000,0,0,0,0,0,62121,0,0,0,0
POI1218798,308453.9984,5051516.053,309,J4B 5M4,38430000,0,0,0,0,0,339114,0,0,0,0
POI1218801,309686.0153,5050048.946,309,J4B 1B8,54990000,54610000,58120000,0,0,0,446191,311811,445299,72232,722213
POI4987320,309912.014,5046369.992,309,J4B 7L9,50990000,0,0,0,0,0,0,0,0,0,0
POI4144444,308940.7601,5048458.59,309,J4B 6G4,87110000,0,0,0,0,0,0,0,0,0,0
POI4965119,310462.015,5051127.029,309,J4B 6Y5,79290000,0,0,0,0,0,71151,0,0,0,0
POI1219930,309848.955,5046438.954,309,J4B7L9,35890000,0,0,0,0,0,0,0,0,0,0
POI4965515,312142.9822,5048228.001,309,J4B 5E4,56210000,0,0,0,0,0,0,0,0,0,0
POI4960046,308230.0206,5052548.014,309,J4B 1X1,86410000,0,0,0,0,0,81341,0,0,0,0
POI4144284,311493.0368,5047973.003,309,J4B 7L4,65130000,0,0,0,0,0,53111,0,0,0,0
POI4987390,308378.9692,5052582.994,309,J4B 4W4,59320000,0,0,0,0,0,0,0,0,0,0
POI4966837,312142.9822,5048228.001,309,J4B 5E4,56610000,0,0,0,0,0,44821,0,0,0,0
POI4966326,309457.9743,5052317.986,309,J4B 8H3,75140000,0,0,0,0,0,532111,0,0,0,0
POI4963276,308174.0169,5052410.957,309,J4B 8T4,44930000,0,0,0,0,0,71393,0,0,0,0
POI4960041,308331.9656,5050602.03,309,J4B 1S1,86410000,0,0,0,0,0,0,0,0,0,0
POI1219788,309754.0156,5046644.027,309,J4B 7J4,17410000,0,0,0,0,0,0,0,0,0,0
POI1219315,308817.0095,5047676.993,309,J4B 5K6,58130000,79990000,0,0,0,0,0,0,0,0,0
POI1219322,309051.5029,5047951.154,309,J4B 5L2,54110000,58120000,0,0,0,0,44511,72211,0,0,0
POI1219195,309457.9743,5052317.986,309,J4B 8H3,75320000,75490000,42310000,0,0,0,0,0,0,0,0
POI4966510,308681.9626,5052601.956,309,J4B 1S9,60210000,50440000,61410000,62820000,61620000,0,52211,52221,522291,52393,522292
POI4960391,309707.821,5052189.93,309,,72310000,59990000,0,0,0,0,812112,44612,0,0,0
POI4963350,308256.9697,5053602.012,309,J4B 1X6,82990000,72990000,0,0,0,0,611519,812199,621111,0,0
POI3986753,309381.0396,5052464.958,309,J4B 6W7,75320000,0,0,0,0,0,0,0,0,0,0
POI4960077,310392.0346,5047987.037,309,,36510000,73590000,73890000,0,0,0,33431,53249,54199,0,0
POI4855791,308512.1307,5051618.663,309,,0,0,0,0,0,0,0,0,0,0,0
POI4966613,309066.4325,5051170.263,309,,59410000,0,0,0,0,0,0,0,0,0,0
POI4987375,308605.2026,5052736.927,309,J4B 7H4,36510000,57360000,0,0,0,0,45114,0,0,0,0
POI4960042,308558.0238,5052744.019,309,J4B 7H4,86410000,0,0,0,0,0,0,0,0,0,0
POI4960090,310112.0337,5047933.005,309,,35770000,0,0,0,0,0,0,0,0,0,0
POI4963626,308512.1307,5051618.663,309,,80420000,0,0,0,0,0,62132,0,0,0,0
POI4966817,309458.0013,5052176.959,309,J4B 8H3,17110000,17310000,0,0,0,0,0,0,0,0,0
POI4960463,308331.9656,5050602.03,309,J4B 1S1,72310000,59990000,0,0,0,0,812112,44612,0,0,0
POI4966810,310082.0227,5048812.034,309,J4B7X5,17110000,0,0,0,0,0,23511,0,0,0,0
POI4961663,308660.1088,5047694.231,309,,34420000,0,0,0,0,0,332321,0,0,0,0
POI4965199,310367.3161,5051031.036,309,,73890000,0,0,0,0,0,54193,0,0,0,0
POI4960128,309488.197,5047163.141,309,,50130000,0,0,0,0,0,42112,0,0,0,0
POI4966891,310116.7665,5051732.176,309,,80410000,80930000,0,0,0,0,62131,621498,0,0,0
POI4962992,309949.8918,5049770.327,309,,7820000,0,0,0,0,0,56173,0,0,0,0
POI1219769,308605.2026,5052736.927,309,J4B 7H4,56610000,72510000,0,0,0,0,44821,81143,0,0,0
POI1219808,310144.1721,5046564.378,309,J4B 7K2,50210000,76410000,0,0,0,0,0,0,0,0,0
POI4966990,315857.3546,5049029.543,309,J3E 2M2,33150000,0,0,0,0,0,0,0,0,0,0
POI1219167,309517.9682,5052299.027,309,J4B 8H3,41110000,50120000,0,0,0,0,0,0,0,0,0
POI4963015,308271.9969,5053082.03,309,J4B 1X8,38450000,0,0,0,0,0,0,0,0,0,0
POI4964088,308477.9684,5051478.949,309,J4B 6N1,80490000,0,0,0,0,0,62133,0,0,0,0
POI4824908,310422.968,5047872.043,309,,51220000,0,0,0,0,0,42221,0,0,0,0
POI4988225,312160.7579,5047407.095,309,J4B 5Y3,32720000,0,0,0,0,0,0,0,0,0,0
POI4987580,308477.9684,5051478.949,309,J4B6N1,83220000,0,0,0,0,0,62419,0,0,0,0
POI4967038,308512.1307,5051618.663,309,,87210000,0,0,0,0,0,0,0,0,0,0
POI4987635,308512.1307,5051618.663,309,,80490000,0,0,0,0,0,0,0,0,0,0
POI4967084,311353.4615,5047462.271,309,J4B 7M1,73490000,76990000,0,0,0,0,56179,81149,0,0,0
POI4987657,310168.9657,5046545.944,309,J4B 7L9,73490000,0,0,0,0,0,0,0,0,0,0
POI4987640,308512.1307,5051618.663,309,,49590000,0,0,0,0,0,0,0,0,0,0
POI4967095,308512.1307,5051618.663,309,,15210000,17990000,0,0,0,0,23321,0,0,0,0
POI4987660,309082.9786,5051272.961,309,,72110000,0,0,0,0,0,0,0,0,0,0
POI4408964,311138.9999,5048123.996,309,J4B0B9,59920000,0,0,0,0,0,0,0,0,0,0
POI4962406,308271.9969,5053082.03,309,J4B 1X8,73360000,0,0,0,0,0,0,0,0,0,0
POI5122772,308512.1307,5051618.663,309,,35310000,0,0,0,0,0,33312,0,0,0,0
POI4965181,308222.1936,5048175.955,309,,73890000,79990000,0,0,0,0,0,0,0,0,0
POI4961758,310051.9818,5048061.978,309,,17310000,17110000,0,0,0,0,23531,23511,0,0,0
POI4960876,310152.6067,5051416.256,309,,83510000,0,0,0,0,0,62441,0,0,0,0
POI4967137,308512.1307,5051618.663,309,,65310000,0,0,0,0,0,53121,0,0,0,0
POI2090325,309434.9673,5052209.948,309,J4B 8H3,17990000,50910000,73890000,0,0,0,23599,42191,56179,0,0
POI4967110,308512.1307,5051618.663,309,,35370000,0,0,0,0,0,332439,562119,0,0,0
POI2090535,308605.2026,5052736.927,309,J4B 7H4,58120000,0,0,0,0,0,72211,0,0,0,0
POI4962579,308512.1307,5051618.663,309,,80490000,0,0,0,0,0,0,0,0,0,0
POI4960295,308695.2526,5047286.732,309,,51490000,0,0,0,0,0,311812,0,0,0,0
POI4143240,310862.8849,5046164.358,309,,15210000,17990000,0,0,0,0,23321,23599,0,0,0
POI4921199,310460.7871,5046962.241,309,,28930000,0,0,0,0,0,0,0,0,0,0
POI4967284,308217.022,5052356.97,309,J4B 1W8,80210000,0,0,0,0,0,62121,0,0,0,0
POI3830863,310622.794,5046860.126,309,J4B 7K4,73590000,0,0,0,0,0,532412,0,0,0,0
POI5145630,310862.8849,5046164.358,309,,26720000,0,0,0,0,0,56191,322222,42231,0,0
POI4960354,308331.9656,5050602.03,309,J4B 1S1,72410000,0,0,0,0,0,812111,812112,0,0,0
POI4967380,308512.1307,5051618.663,309,,50470000,0,0,0,0,0,0,0,0,0,0
POI4983696,308536.9999,5051381.965,309,,73890000,0,0,0,0,0,561422,561421,0,0,0
POI4967460,308512.1307,5051618.663,309,,24340000,0,0,0,0,0,0,0,0,0,0
POI4960717,308426.0303,5047951.583,309,,36630000,0,0,0,0,0,33422,0,0,0,0
POI4960418,310194.0204,5050249.957,309,,72310000,59990000,0,0,0,0,812112,44612,0,0,0
POI4960380,309411.0321,5047217.983,309,,35620000,0,0,0,0,0,332991,0,0,0,0
POI4960370,308220.9812,5052390.979,309,J4B 1W9,58130000,0,0,0,0,0,72241,0,0,0,0
POI4219115,309547.9769,5049652.987,309,J4B 1A7,80490000,0,0,0,0,0,621399,0,0,0,0
POI4960371,310210.9854,5050030.041,309,,58130000,0,0,0,0,0,0,0,0,0,0
POI4967435,308512.1307,5051618.663,309,,80490000,0,0,0,0,0,0,0,0,0,0
POI4987896,308331.9656,5050602.03,309,J4B 1S1,52310000,53110000,50750000,55310000,57190000,0,0,0,0,0,0
POI4965237,312850.0022,5047451.946,309,,42310000,0,0,0,0,0,48849,0,0,0,0
POI4965393,308730.2906,5047055.044,309,J4N1P8,50490000,0,0,0,0,0,0,0,0,0,0
POI4961537,308577.2908,5050930.569,309,,80210000,80930000,0,0,0,0,62121,621498,0,0,0
POI4964310,316162.4455,5050213.94,309,,15210000,0,0,0,0,0,23321,0,0,0,0
POI4961124,308377.3705,5052241.815,309,,86410000,0,0,0,0,0,81341,0,0,0,0
POI4988232,308217.9715,5052474.994,309,J4B 1X1,83610000,0,0,0,0,0,0,0,0,0,0
POI4961500,309810.619,5049272.342,309,,80720000,0,0,0,0,0,339116,0,0,0,0
POI4960626,312433.71,5049173.011,309,J4B 0C8,15210000,17990000,0,0,0,0,23321,23599,0,0,0
POI3934557,308512.1307,5051618.663,309,,50850000,0,0,0,0,0,0,0,0,0,0
POI4960845,308230.0206,5052548.014,309,J4B 1X1,67320000,0,0,0,0,0,813211,0,0,0,0
POI4787018,308512.1307,5051618.663,309,,80930000,72310000,80110000,72990000,0,0,0,0,0,0,0
POI3934806,310678.1027,5047725.583,309,,54110000,0,0,0,0,0,0,0,0,0,0
POI4967859,308512.1307,5051618.663,309,,20320000,0,0,0,0,0,311422,0,0,0,0
POI4988249,312160.7579,5047407.095,309,J4B 5Y3,55310000,0,0,0,0,0,0,0,0,0,0
POI4960580,309660.995,5054430.998,309,,17990000,35890000,34710000,0,0,0,0,0,0,0,0
POI4961194,307737.5322,5048299.621,309,,57340000,73780000,0,0,0,0,44312,811212,0,0,0
POI4965291,308695.2526,5047286.732,309,,76230000,0,0,0,0,0,0,0,0,0,0
POI4963967,311076.9288,5046354.27,309,,30890000,0,0,0,0,0,0,0,0,0,0
POI4988359,308060.6022,5048520.233,309,J4B 1E7,73810000,0,0,0,0,0,0,0,0,0,0
POI4964315,308711.9812,5052242.016,309,,15210000,0,0,0,0,0,23321,0,0,0,0
POI4961514,308798.4507,5050946.821,309,,80210000,0,0,0,0,0,62121,0,0,0,0
POI4961547,309082.9786,5051272.961,309,,80210000,0,0,0,0,0,62121,0,0,0,0
POI3935267,308512.1307,5051618.663,309,,38430000,0,0,0,0,0,0,0,0,0,0
POI4962370,310003.0262,5047990.035,309,,50230000,0,0,0,0,0,42122,0,0,0,0
POI4965344,308331.9656,5050602.03,309,J4B 1S1,53310000,0,0,0,0,0,44512,445292,53311,45322,42212
POI4960562,310146.8593,5053576.005,309,J0L 1B0,53990000,0,0,0,0,0,45299,0,0,0,0
POI4988090,308453.9984,5051516.053,309,J4B 5M4,80490000,0,0,0,0,0,62133,0,0,0,0
POI4963201,310112.0337,5047933.005,309,,35990000,0,0,0,0,0,33271,0,0,0,0
POI4961770,308343.9232,5050289.755,309,,17310000,0,0,0,0,0,23531,0,0,0,0
POI4962624,309320.8341,5047162.685,309,,35940000,0,0,0,0,0,333996,0,0,0,0
POI4961494,309698.4124,5049860.92,309,,80720000,0,0,0,0,0,339116,0,0,0,0
POI4961730,308684.7433,5053273.088,309,,17310000,0,0,0,0,0,23531,0,0,0,0
POI4961777,309859.0396,5048065.265,309,,17310000,0,0,0,0,0,0,0,0,0,0
POI4961433,309449.9805,5047117.993,309,,34790000,0,0,0,0,0,332812,0,0,0,0
POI4961725,310450.0275,5047985.977,309,,59990000,59430000,0,0,0,0,0,0,0,0,0
POI4965413,308331.9656,5050602.03,309,J4B 1S1,78410000,0,0,0,0,0,53223,0,0,0,0
POI4961381,308809.9917,5050954.83,309,,54110000,0,0,0,0,0,0,0,0,0,0
POI4962336,308256.01,5052939.994,309,J4B 1X3,75380000,0,0,0,0,0,811111,0,0,0,0
POI3936164,308512.1307,5051618.663,309,,87420000,0,0,0,0,0,0,0,0,0,0
POI4962426,308618.9853,5052151.052,309,,54110000,0,0,0,0,0,0,0,0,0,0
POI4961638,309042.9968,5051103.012,309,,89990000,36510000,50640000,17420000,0,0,71151,33431,42162,23542,0
POI4362738,308512.1307,5051618.663,309,,25220000,0,0,0,0,0,337214,44211,0,0,0
POI4962748,310162.2873,5051680.427,309,,82990000,87480000,0,0,0,0,61171,0,0,0,0
POI4965037,310598.9845,5050726.966,309,,44990000,0,0,0,0,0,48839,0,0,0,0
POI4361280,308512.1307,5051618.663,309,,38430000,0,0,0,0,0,339114,0,0,0,0
POI4961441,310422.968,5047872.043,309,,51220000,0,0,0,0,0,0,0,0,0,0
POI1219828,310622.7971,5046860.131,309,J4B 7K4,51820000,0,0,0,0,0,42269,0,0,0,0
POI4964716,309794.5582,5051698.015,309,,14420000,0,0,0,0,0,0,0,0,0,0
POI4961639,309486.444,5054501.434,309,,89990000,73890000,50640000,0,0,0,0,0,0,0,0
POI4141375,309128.9912,5049938.96,309,,17410000,0,0,0,0,0,0,0,0,0,0
POI4148757,308453.9984,5051516.053,309,J4B 5M4,80490000,0,0,0,0,0,62133,0,0,0,0
POI3935504,308512.1307,5051618.663,309,,73420000,0,0,0,0,0,56171,0,0,0,0
POI4964714,310095.5865,5046984.036,309,,42120000,0,0,0,0,0,0,0,0,0,0
POI4963135,310112.0337,5047933.005,309,,35790000,39930000,0,0,0,0,333313,33995,0,0,0
POI4961425,308331.9656,5050602.03,309,J4B 1S1,27520000,0,0,0,0,0,323110,0,0,0,0
POI4961231,311849.7261,5050402.299,309,,17710000,0,0,0,0,0,23571,0,0,0,0
POI4962600,310227.9666,5047002.042,309,,35990000,0,0,0,0,0,332999,0,0,0,0
POI4143077,308512.1307,5051618.663,309,,57310000,0,0,0,0,0,0,0,0,0,0
POI4965508,308577.5503,5047785.086,309,,20840000,0,0,0,0,0,31213,0,0,0,0
POI4962156,311130.4381,5046401.444,309,,51410000,0,0,0,0,0,0,0,0,0,0
POI4962575,309509.416,5049567.831,309,,80820000,0,0,0,0,0,62412,0,0,0,0
POI4964466,309082.9786,5051272.961,309,,58120000,0,0,0,0,0,0,0,0,0,0
POI4961860,310484.7706,5046942.481,309,,87110000,0,0,0,0,0,54133,0,0,0,0
POI4145170,308512.1307,5051618.663,309,,89990000,0,0,0,0,0,51223,0,0,0,0
POI4962441,310622.794,5046860.126,309,J4B 7K4,50870000,0,0,0,0,0,0,0,0,0,0
POI2844875,308349.9624,5052515.986,309,J4B 3N2,59470000,0,0,0,0,0,45322,0,0,0,0
POI4361034,308512.1307,5051618.663,309,,17710000,17410000,0,0,0,0,0,0,0,0,0
POI4965450,310239.4937,5046942.374,309,,51980000,0,0,0,0,0,42295,44412,23521,0,0
POI4961864,310450.0275,5047985.977,309,,87110000,0,0,0,0,0,0,0,0,0,0
POI4964438,308774.0083,5047420.029,309,J4N1P8,58120000,0,0,0,0,0,72211,0,0,0,0
POI4361052,311076.9288,5046354.27,309,,36440000,0,0,0,0,0,335932,335931,0,0,0
POI4961981,309073.5477,5053087.194,309,,35310000,0,0,0,0,0,0,0,0,0,0
POI4962827,310140.3371,5049522.662,309,,73890000,0,0,0,0,0,54141,0,0,0,0
POI4964020,311124.3409,5050735.699,309,,36290000,0,0,0,0,0,335999,0,0,0,0
POI4962760,310646.577,5046880.507,309,,17420000,50330000,0,0,0,0,23542,42133,0,0,0
POI4963742,310185.9675,5047910.953,309,,59990000,0,0,0,0,0,45391,0,0,0,0
POI3935836,309339.5267,5047113.022,309,,35940000,0,0,0,0,0,333996,0,0,0,0
POI4964667,309543.7697,5050673.734,309,,79990000,0,0,0,0,0,0,0,0,0,0
POI4965533,308512.1307,5051618.663,309,,56210000,0,0,0,0,0,44812,0,0,0,0
POI4964143,308681.9626,5052601.956,309,J4B 1S9,58130000,20820000,0,0,0,0,72241,31212,0,0,0
POI4963595,309064.7647,5052243.247,309,,29110000,0,0,0,0,0,32411,0,0,0,0
POI2847175,308038.7111,5049239.347,309,J4B 1K7,35450000,50720000,0,0,0,0,333515,42171,0,0,0
POI4963846,309082.9786,5051272.961,309,,59120000,59990000,80490000,0,0,0,0,0,0,0,0
POI4963883,308567.9734,5052410.96,309,J4B 1S7,80110000,0,0,0,0,0,621498,621112,0,0,0
POI4963749,308262.0311,5053052.019,309,J4B 1X8,7520000,0,0,0,0,0,81291,0,0,0,0
POI2847310,312160.7579,5047407.095,309,J4B 5Y3,75380000,75420000,50130000,75360000,0,0,42112,811122,0,0,0
POI4962011,315847.597,5048536.081,309,J3E2R3,50990000,0,0,0,0,0,522293,0,0,0,0
POI4962420,309082.9786,5051272.961,309,,54110000,0,0,0,0,0,0,0,0,0,0
POI4965158,307726.1358,5048303.061,309,,28440000,0,0,0,0,0,32562,0,0,0,0
POI4965163,308512.1307,5051618.663,309,,28750000,49590000,0,0,0,0,325314,562998,0,0,0
POI4964458,308791.9616,5047420.04,309,J4N1P8,58120000,0,0,0,0,0,72211,0,0,0,0
POI4963024,309488.197,5047163.141,309,,76990000,36390000,0,0,0,0,811411,335212,0,0,0
POI4962179,310210.9854,5050030.041,309,,58120000,0,0,0,0,0,722211,72231,0,0,0
POI4962177,312542.031,5047352.762,309,,58120000,0,0,0,0,0,0,0,0,0,0
POI4965014,308230.5796,5048112.503,309,,42250000,0,0,0,0,0,49311,0,0,0,0
POI4961562,308217.022,5052356.97,309,J4B 1W8,80210000,0,0,0,0,0,0,0,0,0,0
POI4961835,307691.9464,5048313.38,309,,73610000,0,0,0,0,0,56131,0,0,0,0
POI4961015,309082.9786,5051272.961,309,,72110000,0,0,0,0,0,81232,0,0,0,0
POI4960978,307592.0068,5049976.982,309,J4B 1V7,86610000,0,0,0,0,0,81311,0,0,0,0
POI4961244,308512.1307,5051618.663,309,,51690000,0,0,0,0,0,23571,0,0,0,0
POI4140373,309748.9167,5049835.066,309,,79990000,79290000,0,0,0,0,0,0,0,0,0
POI4965351,308512.1307,5051618.663,309,,59620000,0,0,0,0,0,0,0,0,0,0
POI4965360,308485.0666,5050287.614,309,,50750000,0,0,0,0,0,42173,0,0,0,0
POI4964132,309316.4678,5053533.341,309,,27310000,0,0,0,0,0,51113,0,0,0,0
POI4922371,308688.3053,5047663.909,309,,50720000,0,0,0,0,0,42171,0,0,0,0
POI4961223,308211.9657,5053046.991,309,J4B 1X7,82430000,82990000,82440000,0,0,0,61142,611699,61141,0,0
POI4960997,308599.0117,5053701.008,309,,86610000,0,0,0,0,0,0,0,0,0,0
POI4960990,309059.0302,5053218.988,309,,86610000,0,0,0,0,0,81311,0,0,0,0
POI4962006,307827.3776,5048272.103,309,,59410000,0,0,0,0,0,45111,0,0,0,0
POI4988477,307960.2147,5048271.168,309,,57310000,36630000,48120000,73750000,96310000,0,443112,33422,513322,514191,92613
POI4961597,308195.0054,5053114.995,309,J4B 1X6,38430000,0,0,0,0,0,0,0,0,0,0
POI4960999,308681.9626,5052601.956,309,J4B 1S9,59930000,0,0,0,0,0,0,0,0,0,0
POI4961032,310194.0204,5050249.957,309,,72110000,0,0,0,0,0,81232,0,0,0,0
POI4961964,308222.9614,5048156.485,309,,79220000,0,0,0,0,0,71132,71131,0,0,0
POI4965348,310059.003,5047972.968,309,,59620000,0,0,0,0,0,45421,0,0,0,0
POI4964392,308211.9657,5053046.991,309,J4B 1X7,58120000,0,0,0,0,0,72211,0,0,0,0
POI4176344,308516.5647,5052725.651,309,J4B 4T2,81110000,0,0,0,0,0,54111,0,0,0,0
POI4962695,310058.2563,5048025.755,309,,73730000,0,0,0,0,0,541512,0,0,0,0
POI4964446,310194.0204,5050249.957,309,,58120000,0,0,0,0,0,72211,0,0,0,0
POI4362059,315847.597,5048536.081,309,J3E2R3,51990000,0,0,0,0,0,0,0,0,0,0
POI4965560,308567.9734,5052410.96,309,J4B 1S7,80710000,80930000,0,0,0,0,621512,621498,0,0,0
POI4964673,310003.0262,5047990.035,309,,17610000,17990000,0,0,0,0,23561,23599,0,0,0
POI4964674,310003.0262,5047990.035,309,,17610000,17990000,0,0,0,0,0,0,0,0,0
POI4964784,308627.0195,5047556.963,309,J4N1L8,55410000,0,0,0,0,0,0,0,0,0,0
POI5192746,311490.0728,5050964.457,309,J4B 5E4,56110000,26730000,59990000,56410000,56510000,0,42232,322223,453998,44813,44814
POI4361955,308038.7111,5049239.347,309,J4B 1K7,54990000,51220000,0,0,0,0,446191,42221,0,0,0
POI3084491,308512.1307,5051618.663,309,,79920000,0,0,0,0,0,71391,0,0,0,0
POI4964645,308220.9812,5052390.979,309,J4B 1W9,83610000,0,0,0,0,0,0,0,0,0,0
