poi_id,xcoord,ycoord,sm13,post_code,sic_1,sic_2,sic_3,sic_4,sic_5,sic_6,naics_1,naics_2,naics_3,naics_4,naics_5
POI5115108,298865.56879706465,5043713.676425468,106,H2H 1V3,51990000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4207539,299939.0493793299,5042424.743644997,106,H2L 1R7,58120000,00000000,00000000,00000000,00000000,00000000,722213,72211,00000,00000,00000
POI5136332,297307.9114549743,5042712.496525203,106,H2T 1S1,81110000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4206836,298903.03746740817,5043690.970316472,106,H2H 1V3,20820000,00000000,00000000,00000000,00000000,00000000,31212,72241,00000,00000,00000
POI5115015,298573.10206781386,5041937.752669077,106,H2W 1Y7,73360000,00000000,00000000,00000000,00000000,00000000,54143,00000,00000,00000,00000
POI5115019,299564.340361867,5043307.425435582,106,H2K 4J7,73360000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5115036,298398.9132539364,5042123.183182532,106,H2W 2A9,59990000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5115063,299005.96933111,5042411.9780967515,106,H2L 4H2,59990000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5115047,298910.01686328545,5042806.0268063545,106,H2J 2J4,59990000,00000000,00000000,00000000,00000000,00000000,45392,00000,00000,00000,00000
POI5115050,297150.23051286367,5042806.703739412,106,H2T 1S1,59990000,00000000,00000000,00000000,00000000,00000000,45392,00000,00000,00000,00000
POI5115049,297320.24275183416,5042703.146799115,106,H2T 1S1,59990000,00000000,00000000,00000000,00000000,00000000,45392,00000,00000,00000,00000
POI4694904,296268.0573441367,5042222.292034717,106,H2V 1V8,58130000,20820000,00000000,00000000,00000000,00000000,72241,31212,00000,00000,00000
POI5115034,297374.85345854354,5043698.705873362,106,H2S 2K1,59990000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5115102,297490.68887319136,5042631.93312415,106,H2T 1R9,59450000,00000000,00000000,00000000,00000000,00000000,45112,00000,00000,00000,00000
POI4157252,299959.39921780146,5042474.736826997,106,H2L 1R7,79990000,28130000,73890000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4444991,298264.26525074575,5042609.408860208,106,H2T 1P8,72190000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5115334,298766.71199997875,5042357.304953399,106,H2W 2M5,86410000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5115230,299893.54069970606,5043468.566045021,106,H2K 1C3,86410000,00000000,00000000,00000000,00000000,00000000,81341,00000,00000,00000,00000
POI5134159,300025.76150201977,5042628.26893467,106,H2L 2Y3,79290000,00000000,00000000,00000000,00000000,00000000,71151,51211,00000,00000,00000
POI5115528,298765.7605411934,5044128.735665366,106,H2H 1E4,86410000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5115477,299794.5086250385,5043184.882191368,106,H2K 1B4,86410000,00000000,00000000,00000000,00000000,00000000,81341,00000,00000,00000,00000
POI4207438,297223.6303160813,5042394.762982706,106,H2T 2M8,58120000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5115487,298477.20738319115,5042834.4531861935,106,H2J 2W9,86410000,00000000,00000000,00000000,00000000,00000000,81341,00000,00000,00000,00000
POI4207913,297304.59883734304,5042947.431598461,106,H2T 1X6,51120000,27520000,00000000,00000000,00000000,00000000,323110,00000,00000,00000,00000
POI5115637,299113.9684882824,5042711.043854158,106,H2L 1B9,73890000,00000000,00000000,00000000,00000000,00000000,51224,00000,00000,00000,00000
POI5115572,299472.4064207002,5042296.544115551,106,H2L 1H6,86410000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5115475,298397.8655385722,5042015.16500694,106,H2W 2R2,86410000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4767895,298397.8655385722,5042015.16500694,106,H2W 2R2,73120000,00000000,00000000,00000000,00000000,00000000,54185,00000,00000,00000,00000
POI5115903,297785.3026980147,5044475.818904965,106,H2G 2W3,50130000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5115426,298255.73752946727,5043270.869870465,106,H2J 3E6,86410000,00000000,00000000,00000000,00000000,00000000,81341,00000,00000,00000,00000
POI5115428,299889.0462649952,5043613.995749846,106,H2K 1C8,86410000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5115343,297729.58136925386,5042431.512341011,106,H2T 1R5,86410000,00000000,00000000,00000000,00000000,00000000,81341,00000,00000,00000,00000
POI4207376,298289.1820229527,5043810.488035387,106,H2J 1H8,54110000,00000000,00000000,00000000,00000000,00000000,44511,445299,00000,00000,00000
POI5115356,299893.54069970606,5043468.566045021,106,H2K 1C3,86410000,00000000,00000000,00000000,00000000,00000000,81341,00000,00000,00000,00000
POI5115391,298588.25326997193,5042800.225001435,106,H2J 2X1,86410000,00000000,00000000,00000000,00000000,00000000,81341,00000,00000,00000,00000
POI4962241,298097.9694249526,5042186.953220033,106,H2W 1Z5,57120000,57130000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4767891,299172.65310136054,5041538.971181674,106,H2X 2T7,73110000,87430000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5115749,297542.1328426941,5043883.543548789,106,H2S 2C6,75320000,00000000,00000000,00000000,00000000,00000000,811121,00000,00000,00000,00000
POI4177667,297320.1453358304,5042162.827917979,106,H2V 4G1,73590000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5115867,298048.60506534023,5044372.511065768,106,H2G 2T9,35990000,00000000,00000000,00000000,00000000,00000000,33271,00000,00000,00000,00000
POI5115869,296331.19886837614,5042814.423973963,106,H2V 4H4,35990000,00000000,00000000,00000000,00000000,00000000,33271,00000,00000,00000,00000
POI4208086,300207.4541039121,5044748.62655766,106,H1W 1B2,83610000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI3817806,298672.18356608733,5042035.450294445,106,H2W 1H2,58120000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4208059,296926.6787012132,5042631.948912514,106,H2T 2L3,79910000,00000000,00000000,00000000,00000000,00000000,71394,00000,00000,00000,00000
POI3877752,296941.49882538145,5042427.115805757,106,H2V 4G9,79990000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4207605,298728.1199490907,5041792.019301113,106,H2W 1Y2,58120000,00000000,00000000,00000000,00000000,00000000,722213,72211,00000,00000,00000
POI4188932,296586.978221587,5042598.044990734,106,H2V 4H1,80490000,00000000,00000000,00000000,00000000,00000000,62133,00000,00000,00000,00000
POI5115710,298146.25135996763,5044176.482176212,106,H2H 1W2,75320000,75380000,00000000,00000000,00000000,00000000,811121,811111,00000,00000,00000
POI3790280,298400.85683259566,5043415.523984682,106,H2J 1R1,17520000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4850773,298667.0247443784,5041872.981987843,106,H2W 1Y5,72990000,79220000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI3817417,296414.75422580144,5043552.778454385,106,H2S 1R3,80490000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5115595,298342.4455015194,5044490.222983953,106,H2H 2S5,86410000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5116082,298864.01583085116,5043145.68667198,106,H2J 3K9,54610000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5116090,298218.6478048657,5042165.932844508,106,H2W 1Z8,54610000,00000000,00000000,00000000,00000000,00000000,311811,00000,00000,00000,00000
POI5116065,297847.1681217885,5042369.022769942,106,H2T 1R3,54610000,00000000,00000000,00000000,00000000,00000000,311811,00000,00000,00000,00000
POI3787828,298816.49256371945,5045076.637386015,106,H1Y 1W1,89990000,36510000,50640000,00000000,00000000,00000000,71151,33431,00000,00000,00000
POI4722943,298790.0165492366,5041811.963260057,106,H2W 1Y1,87430000,87420000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5116047,296941.30995217426,5042650.489453188,106,H2T 2L3,54610000,00000000,00000000,00000000,00000000,00000000,311811,00000,00000,00000,00000
POI3818418,298572.04428673163,5041895.301723896,106,H2W 1Y8,59410000,56110000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI3818781,298394.0305565235,5044531.955443625,106,H2H 2E8,75370000,75380000,00000000,00000000,00000000,00000000,811113,811111,00000,00000,00000
POI5116190,298607.34016497666,5043143.712239513,106,H2J 1X9,60210000,50440000,61410000,62820000,61620000,00000000,00000,00000,00000,00000,00000
POI5145008,299464.2754217225,5042289.105254712,106,H2L 1H6,80490000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5116645,298016.5805380873,5042851.492963642,106,H2J 2L6,72310000,59990000,00000000,00000000,00000000,00000000,812112,44612,00000,00000,00000
POI1140326,299615.3845221644,5041463.943214878,106,H2X 1H5,58130000,00000000,00000000,00000000,00000000,00000000,72241,00000,00000,00000,00000
POI5116854,297996.97743533243,5043287.036978473,106,H2J 1G3,72310000,59990000,00000000,00000000,00000000,00000000,812112,44612,00000,00000,00000
POI1134467,299566.5378350754,5042102.763730508,106,H2L 5B5,86410000,00000000,00000000,00000000,00000000,00000000,81341,00000,00000,00000,00000
POI5116722,299815.1434850556,5043496.810723527,106,H2K 3X5,72310000,59990000,00000000,00000000,00000000,00000000,812112,44612,00000,00000,00000
POI5116771,298885.45647386205,5041694.740663372,106,H2W 1X6,72310000,59990000,00000000,00000000,00000000,00000000,812112,44612,00000,00000,00000
POI5116772,299442.7916716378,5043477.780947583,106,H2H 1P6,72310000,59990000,00000000,00000000,00000000,00000000,812112,44612,00000,00000,00000
POI5116910,298794.664119385,5042341.3864074275,106,H2W 2M5,72310000,59990000,00000000,00000000,00000000,00000000,812112,44612,00000,00000,00000
POI5116915,297115.9417088867,5043511.206022686,106,H2S 1Z2,72310000,59990000,00000000,00000000,00000000,00000000,812112,44612,00000,00000,00000
POI5116269,298921.45938180445,5043679.506508128,106,H2H 1V3,72410000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI1140889,299877.4589203245,5041687.327275926,106,H2X 3K3,58130000,58120000,00000000,00000000,00000000,00000000,72241,00000,00000,00000,00000
POI5116279,298458.85264865484,5043454.805499808,106,H2J 1R4,72410000,00000000,00000000,00000000,00000000,00000000,812111,00000,00000,00000,00000
POI5116334,298844.34991592646,5043411.530925472,106,H2J 3S2,72410000,00000000,00000000,00000000,00000000,00000000,812111,00000,00000,00000,00000
POI5116898,297286.7508175032,5043698.032897903,106,H2S 2L5,72310000,59990000,00000000,00000000,00000000,00000000,812112,00000,00000,00000,00000
POI1133844,297586.6306777756,5043254.711844949,106,H2J 2P7,51310000,50490000,00000000,00000000,00000000,00000000,42231,42149,00000,00000,00000
POI5116411,298956.73487204453,5042811.317399289,106,H2J 2J3,58130000,00000000,00000000,00000000,00000000,00000000,72241,00000,00000,00000,00000
POI5116414,298716.25056696933,5042442.813393925,106,H2W 2M7,58130000,00000000,00000000,00000000,00000000,00000000,72241,00000,00000,00000,00000
POI5145029,298581.1144004175,5043163.519524485,106,H2J 3G7,50740000,00000000,00000000,00000000,00000000,00000000,44419,23511,00000,00000,00000
POI5116375,296870.9395209501,5042599.3465889385,106,H2T 2L6,72410000,00000000,00000000,00000000,00000000,00000000,812111,00000,00000,00000,00000
POI5116296,296476.95388832927,5043573.143741394,106,H2S 1R4,72410000,00000000,00000000,00000000,00000000,00000000,812111,00000,00000,00000,00000
POI5116213,297205.63114529755,5041981.599773678,106,H2V 2K8,60210000,50440000,61410000,62820000,61620000,00000000,00000,00000,00000,00000,00000
POI5117221,298653.3376716571,5044169.296654523,106,H2H 1B7,72310000,59990000,00000000,00000000,00000000,00000000,812112,44612,00000,00000,00000
POI5117362,299888.59999007505,5044141.091293419,106,H2K 3A5,79990000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5117276,298854.2483175146,5042070.5036022905,106,H2W 2J2,70110000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5136393,298784.7089160106,5042550.544417985,106,H2J 2H2,58130000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5116884,300285.4031740455,5043900.416235607,106,H2K 2Z9,72310000,59990000,00000000,00000000,00000000,00000000,812112,44612,00000,00000,00000
POI5117409,299566.0726481049,5041919.731588207,106,H2L 1J6,59420000,00000000,00000000,00000000,00000000,00000000,451211,00000,00000,00000,00000
POI5117308,299860.53695158253,5044108.663021536,106,H2H 1S1,59210000,54110000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5117053,299640.9036168437,5043422.049277328,106,H2K 1A5,72310000,59990000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5116698,298240.5901346441,5042753.681641127,106,H2J 2L4,72310000,59990000,00000000,00000000,00000000,00000000,812112,44612,00000,00000,00000
POI1145776,298567.25268335553,5044855.728760014,106,H2G 2B1,75380000,55410000,55310000,00000000,00000000,00000000,811111,44132,42112,00000,00000
POI1139756,298342.01589439565,5041948.988232166,106,H2W 1G2,76990000,00000000,00000000,00000000,00000000,00000000,81149,00000,00000,00000,00000
POI5117159,296509.59884495777,5043629.666307431,106,H2S 1R6,72310000,59990000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5116795,297580.2844036352,5042542.325078409,106,H2T 1R7,72310000,59990000,00000000,00000000,00000000,00000000,812112,44612,00000,00000,00000
POI5116530,298366.96651420475,5044870.044797611,106,H2G 2E8,36910000,36920000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI1140172,298989.5873110036,5042268.412077341,106,H2W 2M4,58120000,00000000,00000000,00000000,00000000,00000000,72211,00000,00000,00000,00000
POI1140444,299630.3533269104,5041614.068545386,106,H2X 3Y6,79220000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5116450,298519.6492453113,5044029.626016684,106,H2H 1B3,58130000,00000000,00000000,00000000,00000000,00000000,72241,72211,00000,00000,00000
POI5116454,298811.7216019355,5045068.640479793,106,H1Y 1W1,58130000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4695508,299890.18739896466,5041678.871362558,106,H2X 3K3,80490000,00000000,00000000,00000000,00000000,00000000,621399,00000,00000,00000,00000
POI5117010,299519.2479247657,5041980.559401332,106,H2L 1J9,72310000,59990000,00000000,00000000,00000000,00000000,812112,44612,00000,00000,00000
POI1139437,296941.49882538145,5042427.115805757,106,H2V 4G9,86410000,00000000,00000000,00000000,00000000,00000000,81341,00000,00000,00000,00000
POI1134317,300135.49914605037,5042919.571803675,106,H2K 4J5,59410000,00000000,00000000,00000000,00000000,00000000,45111,00000,00000,00000,00000
POI1138063,297713.83056902094,5042526.769387224,106,H2T 1G9,38430000,00000000,00000000,00000000,00000000,00000000,339114,00000,00000,00000,00000
POI1139053,297164.74791165144,5042219.136263231,106,H2V 2G4,59450000,31110000,50870000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI1139106,297463.0054994107,5042138.98832187,106,H2V 2N7,86410000,00000000,00000000,00000000,00000000,00000000,81341,00000,00000,00000,00000
POI1139245,296745.93914676434,5042115.941403476,106,H2V 3T6,87120000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5117051,300248.9734302024,5043960.786802711,106,H2K 2Z8,72310000,59990000,00000000,00000000,00000000,00000000,812112,44612,00000,00000,00000
POI5117088,298400.7327406519,5043982.73773928,106,H2J 1J3,72310000,59990000,00000000,00000000,00000000,00000000,812112,44612,00000,00000,00000
POI5117125,300078.44676223275,5042673.348226489,106,H2L 1S3,72310000,59990000,00000000,00000000,00000000,00000000,812112,44612,00000,00000,00000
POI4446757,298606.02552137646,5043078.035065843,106,H2J 1X6,47240000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI1138567,297381.58746628277,5042286.599323119,106,H2T 2N8,72990000,00000000,00000000,00000000,00000000,00000000,812199,00000,00000,00000,00000
POI5117481,299560.8065047637,5043658.713861494,106,H2H 1P9,53990000,00000000,00000000,00000000,00000000,00000000,45299,00000,00000,00000,00000
POI5117483,298963.93038614915,5042485.030105181,106,H2L 1B1,53990000,00000000,00000000,00000000,00000000,00000000,45299,00000,00000,00000,00000
POI5117470,297326.03027240216,5042249.947589,106,H2V 2K1,56610000,00000000,00000000,00000000,00000000,00000000,44821,00000,00000,00000,00000
POI5117264,296221.0017450299,5043460.02366918,106,H2S 3C5,50870000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5117333,300049.935434405,5042159.38924616,106,H2L 3L7,59410000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI5117319,296445.5714428608,5043585.298779483,106,H2S 1R5,59410000,00000000,00000000,00000000,00000000,00000000,45111,00000,00000,00000,00000
