ipere,feuillet,rang,ch_id,sdomi100,xdomi,ydomi,perslogi,autologi,srdomi,age,genre,permis,p_statut,p_mobil,hrede,motif,xorig,yorig,sorig100,srorig,xdest,ydest,sdest100,srdest,faclog,facper,f_menage,f_pers,f_chaine,mode,nb_bo,nb_depl,nb_lieux,ch_motif,ch_duree,ch_type_ind,ch_type_ouv,ch_type_fer,ch_type_simp,ch_type_comp,ch_mono_bo,ch_multi_bo,ch_contraint,ch_n_contraint
109591,49575,1,1,302,305565,5046729,6,4,4620886.02,42,1,1,1,1,545,1,305565,5046729,302,4620886.02,304178,5044551,302,4620885.00,29.93,33.43,T,T,T,AC,1,2,2,TR,435,0,,1,1,,1,,1,
109592,49575,1,1,302,305565,5046729,6,4,4620886.02,42,1,1,1,1,1300,3,304178,5044551,302,4620885.00,305565,5046729,302,4620886.02,29.93,33.43,,,,AC,1,2,2,TR,435,0,,1,1,,1,,1,
109593,49575,1,2,302,305565,5046729,6,4,4620886.02,42,1,1,1,1,1315,5,305565,5046729,302,4620886.02,305889,5047750,302,4620886.03,29.93,33.43,,,T,AC,1,2,2,MA,45,0,,1,1,,1,,,1
109594,49575,1,2,302,305565,5046729,6,4,4620886.02,42,1,1,1,1,1400,3,305889,5047750,302,4620886.03,305565,5046729,302,4620886.02,29.93,33.43,,,,AC,1,2,2,MA,45,0,,1,1,,1,,,1
109595,49575,1,3,302,305565,5046729,6,4,4620886.02,42,1,1,1,1,2000,6,305565,5046729,302,4620886.02,308138,5042147,302,4620876.01,29.93,33.43,,,T,AC,1,2,2,RC,15,0,,1,1,,1,,1,
109596,49575,1,3,302,305565,5046729,6,4,4620886.02,42,1,1,1,1,2015,3,308138,5042147,302,4620876.01,305565,5046729,302,4620886.02,29.93,33.43,,,,AC,1,2,2,RC,15,0,,1,1,,1,,1,
109597,49575,2,1,302,305565,5046729,6,4,4620886.02,38,2,1,2,1,700,1,305565,5046729,302,4620886.02,329820,5049461,524,4620930.02,29.93,29.32,,T,T,AC,1,2,2,TR,420,0,,1,1,,1,,1,
109598,49575,2,1,302,305565,5046729,6,4,4620886.02,38,2,1,2,1,1400,3,329820,5049461,524,4620930.02,305565,5046729,302,4620886.02,29.93,29.32,,,,AC,1,2,2,TR,420,0,,1,1,,1,,1,
109599,49575,2,2,302,305565,5046729,6,4,4620886.02,38,2,1,2,1,1600,6,305565,5046729,302,4620886.02,305422,5044459,302,4620878.00,29.93,29.32,,,T,AC,1,2,2,RC,10,0,,1,1,,1,,1,
109600,49575,2,2,302,305565,5046729,6,4,4620886.02,38,2,1,2,1,1610,3,305422,5044459,302,4620878.00,305565,5046729,302,4620886.02,29.93,29.32,,,,AC,1,2,2,RC,10,0,,1,1,,1,,1,
109601,49575,3,1,302,305565,5046729,6,4,4620886.02,17,1,1,3,1,700,6,305565,5046729,302,4620886.02,297411,5043288,106,4620172.00,29.93,32.47,,T,T,AC,1,2,2,TR,540,0,,1,1,,1,,1,
109602,49575,3,1,302,305565,5046729,6,4,4620886.02,17,1,1,3,1,1600,3,297411,5043288,106,4620172.00,305565,5046729,302,4620886.02,29.93,32.47,,,,AC,1,2,2,TR,540,0,,1,1,,1,,1,
