ipere,feuillet,rang,ch_id,sdomi100,xdomi,ydomi,perslogi,autologi,srdomi,age,genre,permis,p_statut,p_mobil,hrede,motif,xorig,yorig,sorig100,srorig,xdest,ydest,sdest100,srdest,faclog,facper,f_menage,f_pers,f_chaine,mode,nb_bo,nb_depl,nb_lieux,ch_motif,ch_duree,ch_type_ind,ch_type_ouv,ch_type_fer,ch_type_simp,ch_type_comp,ch_mono_bo,ch_multi_bo,ch_contraint,ch_n_contraint
478,1000282,2,1,309,310817,5051267,4,2,4620888.02,41,1,1,1,1,1400,1,293164,5043503,108,4620268.03,293862,5044959,108,4620266,21.91,17.28,,,,AC,2,4,3,TR,510,0,,1,,1,,1,1,
479,1000282,2,1,309,310817,5051267,4,2,4620888.02,41,1,1,1,1,1730,3,293862,5044959,108,4620266,310817,5051267,309,4620888.02,21.91,17.28,,,,AC,2,4,3,TR,510,0,,1,,1,,1,1,
480,1000282,3,1,309,310817,5051267,4,2,4620888.02,5,2,5,3,1,750,2,310817,5051267,309,4620888.02,310054,5050423,309,4620888.03,21.91,21.79,,T,T,AP,1,2,2,ET,490,0,,1,1,,1,,1,
481,1000282,3,1,309,310817,5051267,4,2,4620888.02,5,2,5,3,1,1600,3,310054,5050423,309,4620888.03,310817,5051267,309,4620888.02,21.91,21.79,,,,AP,1,2,2,ET,490,0,,1,1,,1,,1,
482,1000282,4,,309,310817,5051267,4,2,4620888.02,2,2,5,6,3,0,7,0,0,0,,0,0,0,,21.91,22.6,,T,,,,,,,,,,,,,,,,
1232,1000758,1,1,309,307943,5050127,2,3,4620887.03,54,2,1,1,1,700,1,307943,5050127,309,4620887.03,322239,5031866,521,4620850.04,26.19,23.1,T,T,T,AC,1,2,2,TR,570,0,,1,1,,1,,1,
1233,1000758,1,1,309,307943,5050127,2,3,4620887.03,54,2,1,1,1,1630,3,322239,5031866,521,4620850.04,307943,5050127,309,4620887.03,26.19,23.1,,,,AC,1,2,2,TR,570,0,,1,1,,1,,1,
1234,1000758,2,1,309,307943,5050127,2,3,4620887.03,54,1,1,1,1,730,1,307943,5050127,309,4620887.03,300844,5040302,102,4620055.02,26.19,36.09,,T,T,AUTRES,1,2,2,TR,600,0,,1,1,,1,,1,
1235,1000758,2,1,309,307943,5050127,2,3,4620887.03,54,1,1,1,1,1730,3,300844,5040302,102,4620055.02,307943,5050127,309,4620887.03,26.19,36.09,,,,AUTRES,1,2,2,TR,600,0,,1,1,,1,,1,
1309,1000797,1,1,309,312451,5048896,2,2,4620888.01,48,2,1,1,1,745,6,312451,5048896,309,4620888.01,312261,5047296,309,4620887.07,33.04,44.84,T,T,T,AC,1,3,3,TR,585,0,,1,,1,1,,1,
1310,1000797,1,1,309,312451,5048896,2,2,4620888.01,48,2,1,1,1,850,1,312261,5047296,309,4620887.07,305159,5043920,302,4620878,33.04,44.84,,,,AC,1,3,3,TR,585,0,,1,,1,1,,1,
1311,1000797,1,1,309,312451,5048896,2,2,4620888.01,48,2,1,1,1,1730,3,305159,5043920,302,4620878,312451,5048896,309,4620888.01,33.04,44.84,,,,AC,1,3,3,TR,585,0,,1,,1,1,,1,
1312,1000797,2,1,309,312451,5048896,2,2,4620888.01,61,1,1,1,1,1000,1,312451,5048896,309,4620888.01,282108,5047228,403,4620651.02,33.04,38.21,,T,T,AC,1,2,2,TR,510,0,,1,1,,1,,1,
1313,1000797,2,1,309,312451,5048896,2,2,4620888.01,61,1,1,1,1,1830,3,282108,5047228,403,4620651.02,312451,5048896,309,4620888.01,33.04,38.21,,,,AC,1,2,2,TR,510,0,,1,1,,1,,1,
2015,1001235,1,,309,308566,5049830,1,0,4620887.04,77,2,2,4,2,0,7,0,0,0,,0,0,0,,31.71,32.74,T,T,,,,,,,,,,,,,,,,
2714,1001660,1,1,309,309414,5050830,2,2,4620888.02,45,1,1,1,1,700,1,309414,5050830,309,4620888.02,303291,5041906,301,4620883,33.04,38.1,T,T,T,AC,1,2,2,TR,570,0,,1,1,,1,,1,
2715,1001660,1,1,309,309414,5050830,2,2,4620888.02,45,1,1,1,1,1630,3,303291,5041906,301,4620883,309414,5050830,309,4620888.02,33.04,38.1,,,,AC,1,2,2,TR,570,0,,1,1,,1,,1,
2716,1001660,2,1,309,309414,5050830,2,2,4620888.02,50,2,1,1,1,630,1,309414,5050830,309,4620888.02,299673,5041660,101,4620059,33.04,29.14,,T,T,AC,1,2,2,TR,630,0,,1,1,,1,,1,
2717,1001660,2,1,309,309414,5050830,2,2,4620888.02,50,2,1,1,1,1700,3,299673,5041660,101,4620059,309414,5050830,309,4620888.02,33.04,29.14,,,,AC,1,2,2,TR,630,0,,1,1,,1,,1,
2856,1001743,1,1,309,309255,5048594,2,2,4620887.05,68,1,1,2,1,950,6,309255,5048594,309,4620887.05,309192,5046068,302,4620876.05,23.31,22.83,T,T,T,AC,2,4,3,RC,730,0,,1,,1,,1,1,
2857,1001743,1,1,309,309255,5048594,2,2,4620887.05,68,1,1,2,1,1000,4,309192,5046068,302,4620876.05,0,0,999,,23.31,22.83,,,,AC,2,4,3,RC,730,0,,1,,1,,1,1,
2858,1001743,1,1,309,309255,5048594,2,2,4620887.05,68,1,1,2,1,1700,6,0,0,999,,309192,5046068,302,4620876.05,23.31,22.83,,,,AC,2,4,3,RC,730,0,,1,,1,,1,1,
2859,1001743,1,1,309,309255,5048594,2,2,4620887.05,68,1,1,2,1,2200,3,309192,5046068,302,4620876.05,309255,5048594,309,4620887.05,23.31,22.83,,,,AC,2,4,3,RC,730,0,,1,,1,,1,1,
2860,1001743,2,,309,309255,5048594,2,2,4620887.05,66,2,1,4,2,0,7,0,0,0,,0,0,0,,23.31,19.29,,T,,,,,,,,,,,,,,,,
2861,1001744,1,1,309,308491,5048984,2,1,4620887.03,39,2,1,1,1,500,3,0,0,999,,308491,5048984,309,4620887.03,26.97,29.05,T,T,T,AC,0,1,2,IND,0,1,,1,,,,,,
2862,1001744,1,2,309,308491,5048984,2,1,4620887.03,39,2,1,1,1,1030,4,308491,5048984,309,4620887.03,308837,5047882,309,4620887.07,26.97,29.05,,,T,AC,1,2,2,LS,100,0,,1,1,,1,,,1
2863,1001744,1,2,309,308491,5048984,2,1,4620887.03,39,2,1,1,1,1210,3,308837,5047882,309,4620887.07,308491,5048984,309,4620887.03,26.97,29.05,,,,AC,1,2,2,LS,100,0,,1,1,,1,,,1
2864,1001744,1,3,309,308491,5048984,2,1,4620887.03,39,2,1,1,1,1500,5,308491,5048984,309,4620887.03,308682,5052602,309,4620889.01,26.97,29.05,,,T,AC,1,3,3,MA,80,0,,1,,1,1,,,1
2865,1001744,1,3,309,308491,5048984,2,1,4620887.03,39,2,1,1,1,1600,5,308682,5052602,309,4620889.01,309215,5052704,309,4620889.01,26.97,29.05,,,,AC,1,3,3,MA,80,0,,1,,1,1,,,1
2866,1001744,1,3,309,308491,5048984,2,1,4620887.03,39,2,1,1,1,1620,3,309215,5052704,309,4620889.01,308491,5048984,309,4620887.03,26.97,29.05,,,,AC,1,3,3,MA,80,0,,1,,1,1,,,1
2867,1001744,1,4,309,308491,5048984,2,1,4620887.03,39,2,1,1,1,1815,4,308491,5048984,309,4620887.03,308209,5052503,309,4620889.01,26.97,29.05,,,T,AC,1,2,2,LS,140,0,,1,1,,1,,,1
2868,1001744,1,4,309,308491,5048984,2,1,4620887.03,39,2,1,1,1,2035,3,308209,5052503,309,4620889.01,308491,5048984,309,4620887.03,26.97,29.05,,,,AC,1,2,2,LS,140,0,,1,1,,1,,,1
2869,1001744,2,1,309,308491,5048984,2,1,4620887.03,10,2,5,3,1,500,3,0,0,999,,308491,5048984,309,4620887.03,26.97,25.94,,T,T,AP,0,1,2,IND,0,1,,1,,,,,,
2870,1001744,2,2,309,308491,5048984,2,1,4620887.03,10,2,5,3,1,800,2,308491,5048984,309,4620887.03,308451,5049819,309,4620887.03,26.97,25.94,,,T,MARCHE,1,3,3,ET,500,0,,1,,1,1,,1,
2871,1001744,2,2,309,308491,5048984,2,1,4620887.03,10,2,5,3,1,1545,4,308451,5049819,309,4620887.03,310867,5050845,309,4620888.03,26.97,25.94,,,,MARCHE,1,3,3,ET,500,0,,1,,1,1,,1,
2872,1001744,2,2,309,308491,5048984,2,1,4620887.03,10,2,5,3,1,1620,3,310867,5050845,309,4620888.03,308491,5048984,309,4620887.03,26.97,25.94,,,,MARCHE,1,3,3,ET,500,0,,1,,1,1,,1,
2873,1001744,2,3,309,308491,5048984,2,1,4620887.03,10,2,5,3,1,1815,4,308491,5048984,309,4620887.03,308209,5052503,309,4620889.01,26.97,25.94,,,T,AP,1,2,2,LS,140,0,,1,1,,1,,,1
2874,1001744,2,3,309,308491,5048984,2,1,4620887.03,10,2,5,3,1,2035,3,308209,5052503,309,4620889.01,308491,5048984,309,4620887.03,26.97,25.94,,,,AP,1,2,2,LS,140,0,,1,1,,1,,,1
2994,1001825,1,1,309,308344,5052138,2,2,4620889.01,53,2,1,1,1,700,1,308344,5052138,309,4620889.01,290682,5043836,108,4620283.01,18.52,16.33,T,T,T,AC,1,2,2,TR,480,0,,1,1,,1,,1,
2995,1001825,1,1,309,308344,5052138,2,2,4620889.01,53,2,1,1,1,1500,3,290682,5043836,108,4620283.01,308344,5052138,309,4620889.01,18.52,16.33,,,,AC,1,2,2,TR,480,0,,1,1,,1,,1,
2996,1001825,1,2,309,308344,5052138,2,2,4620889.01,53,2,1,1,1,1900,1,308344,5052138,309,4620889.01,290682,5043836,108,4620283.01,18.52,16.33,,,T,AC,1,2,2,TR,60,0,,1,1,,1,,1,
2997,1001825,1,2,309,308344,5052138,2,2,4620889.01,53,2,1,1,1,2000,3,290682,5043836,108,4620283.01,308344,5052138,309,4620889.01,18.52,16.33,,,,AC,1,2,2,TR,60,0,,1,1,,1,,1,
2998,1001825,2,,309,308344,5052138,2,2,4620889.01,56,1,1,1,2,0,7,0,0,0,,0,0,0,,18.52,14.43,,T,,,,,,,,,,,,,,,,
3603,1002158,1,1,309,309779,5051980,5,2,4620888.01,38,2,1,1,1,750,6,309779,5051980,309,4620888.01,309030,5053430,309,4620889.02,25.29,27.24,T,T,T,AC,1,2,2,RC,11,0,,1,1,,1,,1,
3604,1002158,1,1,309,309779,5051980,5,2,4620888.01,38,2,1,1,1,801,3,309030,5053430,309,4620889.02,309779,5051980,309,4620888.01,25.29,27.24,,,,AC,1,2,2,RC,11,0,,1,1,,1,,1,
3605,1002158,1,2,309,309779,5051980,5,2,4620888.01,38,2,1,1,1,1800,4,309779,5051980,309,4620888.01,310349,5049867,309,4620888.03,25.29,27.24,,,T,VELO,1,2,2,LS,45,0,,1,1,,1,,,1
3606,1002158,1,2,309,309779,5051980,5,2,4620888.01,38,2,1,1,1,1845,3,310349,5049867,309,4620888.03,309779,5051980,309,4620888.01,25.29,27.24,,,,VELO,1,2,2,LS,45,0,,1,1,,1,,,1
3607,1002158,2,1,309,309779,5051980,5,2,4620888.01,40,1,1,1,1,800,1,309779,5051980,309,4620888.01,299909,5040929,101,4620056,25.29,19.94,,T,T,AC,0,2,3,TR,180,0,1,,,,,,,
3608,1002158,2,1,309,309779,5051980,5,2,4620888.01,40,1,1,1,1,1100,6,299909,5040929,101,4620056,285168,5035374,130,4620433,25.29,19.94,,,,AC,0,2,3,TR,180,0,1,,,,,,,
3609,1002158,3,1,309,309779,5051980,5,2,4620888.01,9,1,5,3,1,750,2,309779,5051980,309,4620888.01,309030,5053430,309,4620889.02,25.29,23.47,,T,T,AP,1,2,2,ET,415,0,,1,1,,1,,1,
3610,1002158,3,1,309,309779,5051980,5,2,4620888.01,9,1,5,3,1,1445,3,309030,5053430,309,4620889.02,309779,5051980,309,4620888.01,25.29,23.47,,,,BS,1,2,2,ET,415,0,,1,1,,1,,1,
3611,1002158,3,2,309,309779,5051980,5,2,4620888.01,9,1,5,3,1,1800,4,309779,5051980,309,4620888.01,310349,5049867,309,4620888.03,25.29,23.47,,,T,VELO,1,2,2,LS,45,0,,1,1,,1,,,1
3612,1002158,3,2,309,309779,5051980,5,2,4620888.01,9,1,5,3,1,1845,3,310349,5049867,309,4620888.03,309779,5051980,309,4620888.01,25.29,23.47,,,,VELO,1,2,2,LS,45,0,,1,1,,1,,,1
3613,1002158,4,1,309,309779,5051980,5,2,4620888.01,6,2,5,3,1,750,2,309779,5051980,309,4620888.01,309030,5053430,309,4620889.02,25.29,25.15,,T,T,AP,1,2,2,ET,415,0,,1,1,,1,,1,
3614,1002158,4,1,309,309779,5051980,5,2,4620888.01,6,2,5,3,1,1445,3,309030,5053430,309,4620889.02,309779,5051980,309,4620888.01,25.29,25.15,,,,BS,1,2,2,ET,415,0,,1,1,,1,,1,
3615,1002158,4,2,309,309779,5051980,5,2,4620888.01,6,2,5,3,1,1800,4,309779,5051980,309,4620888.01,310349,5049867,309,4620888.03,25.29,25.15,,,T,VELO,1,2,2,LS,45,0,,1,1,,1,,,1
3616,1002158,4,2,309,309779,5051980,5,2,4620888.01,6,2,5,3,1,1845,3,310349,5049867,309,4620888.03,309779,5051980,309,4620888.01,25.29,25.15,,,,VELO,1,2,2,LS,45,0,,1,1,,1,,,1
3617,1002158,5,1,309,309779,5051980,5,2,4620888.01,6,2,5,3,1,750,2,309779,5051980,309,4620888.01,309030,5053430,309,4620889.02,25.29,25.15,,T,T,AP,1,2,2,ET,415,0,,1,1,,1,,1,
3618,1002158,5,1,309,309779,5051980,5,2,4620888.01,6,2,5,3,1,1445,3,309030,5053430,309,4620889.02,309779,5051980,309,4620888.01,25.29,25.15,,,,BS,1,2,2,ET,415,0,,1,1,,1,,1,
3619,1002158,5,2,309,309779,5051980,5,2,4620888.01,6,2,5,3,1,1800,4,309779,5051980,309,4620888.01,310349,5049867,309,4620888.03,25.29,25.15,,,T,VELO,1,2,2,LS,45,0,,1,1,,1,,,1
3620,1002158,5,2,309,309779,5051980,5,2,4620888.01,6,2,5,3,1,1845,3,310349,5049867,309,4620888.03,309779,5051980,309,4620888.01,25.29,25.15,,,,VELO,1,2,2,LS,45,0,,1,1,,1,,,1
4591,1002696,1,,309,309008,5054946,3,3,4620889.03,66,2,1,5,2,0,7,0,0,0,,0,0,0,,29.87,24.72,T,T,,,,,,,,,,,,,,,,
4592,1002696,2,1,309,309008,5054946,3,3,4620889.03,26,1,1,1,1,1400,1,309008,5054946,309,4620889.03,279544,5035736,131,4620453.02,29.87,51.71,,T,T,AC,1,3,3,TR,740,0,,1,,1,1,,1,
4593,1002696,2,1,309,309008,5054946,3,3,4620889.03,26,1,1,1,1,2400,4,279544,5035736,131,4620453.02,308877,5047972,309,4620887.07,29.87,51.71,,,,AC,1,3,3,TR,740,0,,1,,1,1,,1,
4594,1002696,2,1,309,309008,5054946,3,3,4620889.03,26,1,1,1,1,2620,3,308877,5047972,309,4620887.07,309008,5054946,309,4620889.03,29.87,51.71,,,,AC,1,3,3,TR,740,0,,1,,1,1,,1,
4595,1002696,3,,309,309008,5054946,3,3,4620889.03,31,1,1,1,2,0,7,0,0,0,,0,0,0,,29.87,29.3,,T,,,,,,,,,,,,,,,,
5153,1002992,1,1,309,309469,5051446,2,1,4620888.02,70,2,1,4,1,955,5,309469,5051446,309,4620888.02,309979,5050118,309,4620888.03,19.02,19.64,T,T,T,AC,1,3,3,LS,155,0,,1,,1,1,,,1
5154,1002992,1,1,309,309469,5051446,2,1,4620888.02,70,2,1,4,1,1030,4,309979,5050118,309,4620888.03,308610,5051565,309,4620889.01,19.02,19.64,,,,AC,1,3,3,LS,155,0,,1,,1,1,,,1
5155,1002992,1,1,309,309469,5051446,2,1,4620888.02,70,2,1,4,1,1230,3,308610,5051565,309,4620889.01,309469,5051446,309,4620888.02,19.02,19.64,,,,AC,1,3,3,LS,155,0,,1,,1,1,,,1
5156,1002992,1,2,309,309469,5051446,2,1,4620888.02,70,2,1,4,1,1600,6,309469,5051446,309,4620888.02,305353,5038833,304,4620863.01,19.02,19.64,,,T,AC,1,2,2,RC,30,0,,1,1,,1,,1,
5157,1002992,1,2,309,309469,5051446,2,1,4620888.02,70,2,1,4,1,1630,3,305353,5038833,304,4620863.01,309469,5051446,309,4620888.02,19.02,19.64,,,,AC,1,2,2,RC,30,0,,1,1,,1,,1,
5158,1002992,2,1,309,309469,5051446,2,1,4620888.02,72,1,1,4,1,1345,1,309469,5051446,309,4620888.02,309979,5050118,309,4620888.03,19.02,18.74,,T,T,AC,1,2,2,TR,45,0,,1,1,,1,,1,
5159,1002992,2,1,309,309469,5051446,2,1,4620888.02,72,1,1,4,1,1430,3,309979,5050118,309,4620888.03,309469,5051446,309,4620888.02,19.02,18.74,,,,AC,1,2,2,TR,45,0,,1,1,,1,,1,
5400,1003170,1,1,309,308336,5053566,3,1,4620889.03,32,2,2,2,1,815,6,308336,5053566,309,4620889.03,309209,5054928,309,4620889.03,29.87,38.01,T,T,T,AP,2,4,3,TR,515,0,,1,,1,,1,1,
5401,1003170,1,1,309,308336,5053566,3,1,4620889.03,32,2,2,2,1,825,1,309209,5054928,309,4620889.03,310176,5047615,309,4620887.07,29.87,38.01,,,,AP,2,4,3,TR,515,0,,1,,1,,1,1,
5402,1003170,1,1,309,308336,5053566,3,1,4620889.03,32,2,2,2,1,1630,6,310176,5047615,309,4620887.07,309209,5054928,309,4620889.03,29.87,38.01,,,,AP,2,4,3,TR,515,0,,1,,1,,1,1,
5403,1003170,1,1,309,308336,5053566,3,1,4620889.03,32,2,2,2,1,1650,3,309209,5054928,309,4620889.03,308336,5053566,309,4620889.03,29.87,38.01,,,,AP,2,4,3,TR,515,0,,1,,1,,1,1,
5404,1003170,2,1,309,308336,5053566,3,1,4620889.03,35,1,1,1,1,815,6,308336,5053566,309,4620889.03,309209,5054928,309,4620889.03,29.87,37.29,,T,T,AC,3,7,5,TR,515,0,,1,,1,,1,1,
5405,1003170,2,1,309,308336,5053566,3,1,4620889.03,35,1,1,1,1,825,6,309209,5054928,309,4620889.03,310176,5047615,309,4620887.07,29.87,37.29,,,,AC,3,7,5,TR,515,0,,1,,1,,1,1,
5406,1003170,2,1,309,308336,5053566,3,1,4620889.03,35,1,1,1,1,841,1,310176,5047615,309,4620887.07,308878,5048608,309,4620887.03,29.87,37.29,,,,AC,3,7,5,TR,515,0,,1,,1,,1,1,
5407,1003170,2,1,309,308336,5053566,3,1,4620889.03,35,1,1,1,1,1430,4,308878,5048608,309,4620887.03,309414,5048045,309,4620887.05,29.87,37.29,,,,AC,3,7,5,TR,515,0,,1,,1,,1,1,
5408,1003170,2,1,309,308336,5053566,3,1,4620889.03,35,1,1,1,1,1615,6,309414,5048045,309,4620887.05,310176,5047615,309,4620887.07,29.87,37.29,,,,AC,3,7,5,TR,515,0,,1,,1,,1,1,
5409,1003170,2,1,309,308336,5053566,3,1,4620889.03,35,1,1,1,1,1630,6,310176,5047615,309,4620887.07,309209,5054928,309,4620889.03,29.87,37.29,,,,AC,3,7,5,TR,515,0,,1,,1,,1,1,
5410,1003170,2,1,309,308336,5053566,3,1,4620889.03,35,1,1,1,1,1650,3,309209,5054928,309,4620889.03,308336,5053566,309,4620889.03,29.87,37.29,,,,AC,3,7,5,TR,515,0,,1,,1,,1,1,
5411,1003170,3,,309,308336,5053566,3,1,4620889.03,1,2,5,6,3,0,7,0,0,0,,0,0,0,,29.87,30.82,,T,,,,,,,,,,,,,,,,
5609,1003304,1,1,309,310692,5049027,2,1,4620887.06,57,1,1,1,1,430,1,310692,5049027,309,4620887.06,296837,5036814,104,4620094.01,21.38,16.66,T,T,T,AC,1,2,2,TR,750,0,,1,1,,1,,1,
5610,1003304,1,1,309,310692,5049027,2,1,4620887.06,57,1,1,1,1,1700,3,296837,5036814,104,4620094.01,310692,5049027,309,4620887.06,21.38,16.66,,,,AC,1,2,2,TR,750,0,,1,1,,1,,1,
5611,1003304,2,1,309,310692,5049027,2,1,4620887.06,55,2,1,1,1,610,1,310692,5049027,309,4620887.06,299949,5040390,101,4620062,21.38,20.44,,T,T,TC,1,2,2,TR,545,0,,1,1,,1,,1,
5612,1003304,2,1,309,310692,5049027,2,1,4620887.06,55,2,1,1,1,1515,3,299949,5040390,101,4620062,310692,5049027,309,4620887.06,21.38,20.44,,,,TC,1,2,2,TR,545,0,,1,1,,1,,1,
6876,1004063,1,1,309,309379,5053728,4,2,4620889.02,46,2,1,1,1,640,1,309379,5053728,309,4620889.02,310843,5040526,307,4620857.06,21.1,28.63,T,T,T,AC,1,2,2,TR,620,0,,1,1,,1,,1,
6877,1004063,1,1,309,309379,5053728,4,2,4620889.02,46,2,1,1,1,1700,3,310843,5040526,307,4620857.06,309379,5053728,309,4620889.02,21.1,28.63,,,,AC,1,2,2,TR,620,0,,1,1,,1,,1,
6878,1004063,2,1,309,309379,5053728,4,2,4620889.02,52,1,1,1,1,630,1,309379,5053728,309,4620889.02,331788,5099379,533,,21.1,29.07,,T,T,AC,1,2,2,TR,660,0,,1,1,,1,,1,
6879,1004063,2,1,309,309379,5053728,4,2,4620889.02,52,1,1,1,1,1730,3,331788,5099379,533,,309379,5053728,309,4620889.02,21.1,29.07,,,,AC,1,2,2,TR,660,0,,1,1,,1,,1,
6880,1004063,3,1,309,309379,5053728,4,2,4620889.02,14,2,5,3,1,710,2,309379,5053728,309,4620889.02,309690,5050369,309,4620888.02,21.1,20.29,,T,T,BS,1,2,2,ET,460,0,,1,1,,1,,1,
6881,1004063,3,1,309,309379,5053728,4,2,4620889.02,14,2,5,3,1,1450,3,309690,5050369,309,4620888.02,309379,5053728,309,4620889.02,21.1,20.29,,,,BS,1,2,2,ET,460,0,,1,1,,1,,1,
6882,1004063,4,1,309,309379,5053728,4,2,4620889.02,17,2,2,3,1,620,2,309379,5053728,309,4620889.02,305273,5044003,302,4620878,21.1,25.87,,T,T,TC,1,2,2,ET,700,0,,1,1,,1,,1,
6883,1004063,4,1,309,309379,5053728,4,2,4620889.02,17,2,2,3,1,1800,3,305273,5044003,302,4620878,309379,5053728,309,4620889.02,21.1,25.87,,,,TC,1,2,2,ET,700,0,,1,1,,1,,1,
7688,1004535,1,,309,308939,5049346,2,2,4620887.03,70,2,1,4,2,0,7,0,0,0,,0,0,0,,16.48,17.02,T,T,,,,,,,,,,,,,,,,
7689,1004535,2,1,309,308939,5049346,2,2,4620887.03,70,1,1,4,1,715,4,308939,5049346,309,4620887.03,309255,5049549,309,4620887.05,16.48,16.24,,T,T,AC,1,2,2,LS,255,0,,1,1,,1,,,1
7690,1004535,2,1,309,308939,5049346,2,2,4620887.03,70,1,1,4,1,1130,3,309255,5049549,309,4620887.05,308939,5049346,309,4620887.03,16.48,16.24,,,,AC,1,2,2,LS,255,0,,1,1,,1,,,1
8297,1004932,1,1,309,308401,5049119,3,2,4620887.03,53,1,1,1,1,915,1,308401,5049119,309,4620887.03,295512,5039504,105,4620127.01,36.6,50.43,T,T,T,AC,1,2,2,TR,480,0,,1,1,,1,,1,
8298,1004932,1,1,309,308401,5049119,3,2,4620887.03,53,1,1,1,1,1715,3,295512,5039504,105,4620127.01,308401,5049119,309,4620887.03,36.6,50.43,,,,AC,1,2,2,TR,480,0,,1,1,,1,,1,
8299,1004932,2,,309,308401,5049119,3,2,4620887.03,55,2,1,5,2,0,7,0,0,0,,0,0,0,,36.6,34.99,,T,,,,,,,,,,,,,,,,
8300,1004932,3,1,309,308401,5049119,3,2,4620887.03,21,2,1,3,1,1100,2,308401,5049119,309,4620887.03,300007,5041452,101,4620059,36.6,40.32,,T,T,TC,1,2,2,ET,300,0,,1,1,,1,,1,
8301,1004932,3,1,309,308401,5049119,3,2,4620887.03,21,2,1,3,1,1600,3,300007,5041452,101,4620059,308401,5049119,309,4620887.03,36.6,40.32,,,,TC,1,2,2,ET,300,0,,1,1,,1,,1,
8349,1004958,1,1,309,309187,5053660,3,2,4620889.02,61,2,1,1,1,730,1,309187,5053660,309,4620889.02,329572,5047429,524,4620930.04,25.87,22.19,T,T,T,AC,1,2,2,TR,500,0,,1,1,,1,,1,
8350,1004958,1,1,309,309187,5053660,3,2,4620889.02,61,2,1,1,1,1550,3,329572,5047429,524,4620930.04,309187,5053660,309,4620889.02,25.87,22.19,,,,AC,1,2,2,TR,500,0,,1,1,,1,,1,
8351,1004958,2,1,309,309187,5053660,3,2,4620889.02,63,1,1,1,1,800,1,309187,5053660,309,4620889.02,309190,5054104,309,4620889.02,25.87,29.92,,T,T,VELO,1,2,2,TR,475,0,,1,1,,1,,1,
8352,1004958,2,1,309,309187,5053660,3,2,4620889.02,63,1,1,1,1,1555,3,309190,5054104,309,4620889.02,309187,5053660,309,4620889.02,25.87,29.92,,,,VELO,1,2,2,TR,475,0,,1,1,,1,,1,
8353,1004958,2,2,309,309187,5053660,3,2,4620889.02,63,1,1,1,1,1930,5,309187,5053660,309,4620889.02,308572,5052497,309,4620889.01,25.87,29.92,,,T,AC,1,2,2,MA,10,0,,1,1,,1,,,1
8354,1004958,2,2,309,309187,5053660,3,2,4620889.02,63,1,1,1,1,1940,3,308572,5052497,309,4620889.01,309187,5053660,309,4620889.02,25.87,29.92,,,,AC,1,2,2,MA,10,0,,1,1,,1,,,1
