,ipere,feuillet,rang,ch_id,sdomi100,xdomi,ydomi,perslogi,autologi,srdomi,age,genre,permis,p_statut,p_mobil,hrede,motif,xorig,yorig,sorig100,srorig,xdest,ydest,sdest100,srdest,faclog,facper,f_menage,f_pers,f_chaine,mode,nb_bo,nb_depl,nb_lieux,ch_motif,ch_duree,ch_type_ind,ch_type_ouv,ch_type_fer,ch_type_simp,ch_type_comp,ch_mono_bo,ch_multi_bo,ch_contraint,ch_n_contraint,children,drivers,retired,walkscore,bikescore,transitscore
4036,199697,1121317,1,1.0,106,299131,5044141,2,1,4620155.0,43,1,1,1,1,716,1,298399,5042768,106,4620140.0,294446,5044393,107,4620227.0,30.63,31.08,,,,AC,1.0,3.0,3.0,TR,650.0,0.0,,1.0,,1.0,1.0,,1.0,,0,2,0,90.0,100.0,
4037,199698,1121317,1,1.0,106,299131,5044141,2,1,4620155.0,43,1,1,1,1,1800,3,294446,5044393,107,4620227.0,299131,5044141,106,4620155.0,30.63,31.08,,,,AC,1.0,3.0,3.0,TR,650.0,0.0,,1.0,,1.0,1.0,,1.0,,0,2,0,90.0,100.0,
4038,199699,1121317,2,1.0,106,299131,5044141,2,1,4620155.0,41,2,1,1,1,710,1,299131,5044141,106,4620155.0,299793,5040253,101,4620062.0,30.63,26.7,,T,T,KR,1.0,2.0,2.0,TR,590.0,0.0,,1.0,1.0,,1.0,,1.0,,0,2,0,90.0,100.0,
4039,199700,1121317,2,1.0,106,299131,5044141,2,1,4620155.0,41,2,1,1,1,1700,3,299793,5040253,101,4620062.0,299131,5044141,106,4620155.0,30.63,26.7,,,,TC,1.0,2.0,2.0,TR,590.0,0.0,,1.0,1.0,,1.0,,1.0,,0,2,0,90.0,100.0,
4040,199750,1121351,1,,106,298652,5042566,2,1,4620141.0,76,2,2,4,2,0,7,0,0,0,,0,0,0,,16.96,14.51,T,T,,,,,,,,,,,,,,,,,0,1,2,96.0,100.0,
4041,199751,1121351,2,1.0,106,298652,5042566,2,1,4620141.0,78,1,1,4,1,1000,4,298652,5042566,106,4620141.0,314435,5036472,307,4620857.1,16.96,15.5,,T,T,AC,1.0,2.0,2.0,LS,120.0,0.0,,1.0,1.0,,1.0,,,1.0,0,1,2,96.0,100.0,
4042,199752,1121351,2,1.0,106,298652,5042566,2,1,4620141.0,78,1,1,4,1,1200,3,314435,5036472,307,4620857.1,298652,5042566,106,4620141.0,16.96,15.5,,,,AC,1.0,2.0,2.0,LS,120.0,0.0,,1.0,1.0,,1.0,,,1.0,0,1,2,96.0,100.0,
4043,199883,1121447,1,1.0,106,297939,5043034,1,0,4620172.0,50,2,2,2,1,1200,5,297939,5043034,106,4620172.0,297693,5043350,106,4620172.0,21.68,16.92,T,T,T,VELO,1.0,2.0,2.0,MA,20.0,0.0,,1.0,1.0,,1.0,,,1.0,0,0,0,95.0,100.0,
4044,199884,1121447,1,1.0,106,297939,5043034,1,0,4620172.0,50,2,2,2,1,1220,3,297693,5043350,106,4620172.0,297939,5043034,106,4620172.0,21.68,16.92,,,,VELO,1.0,2.0,2.0,MA,20.0,0.0,,1.0,1.0,,1.0,,,1.0,0,0,0,95.0,100.0,
4045,199885,1121447,1,2.0,106,297939,5043034,1,0,4620172.0,50,2,2,2,1,1230,5,297939,5043034,106,4620172.0,298550,5044026,106,4620177.0,21.68,16.92,,,T,VELO,1.0,3.0,3.0,MA,20.0,0.0,,1.0,,1.0,1.0,,,1.0,0,0,0,95.0,100.0,
4046,199886,1121447,1,2.0,106,297939,5043034,1,0,4620172.0,50,2,2,2,1,1240,5,298550,5044026,106,4620177.0,297424,5043245,106,4620171.0,21.68,16.92,,,,VELO,1.0,3.0,3.0,MA,20.0,0.0,,1.0,,1.0,1.0,,,1.0,0,0,0,95.0,100.0,
4047,199887,1121447,1,2.0,106,297939,5043034,1,0,4620172.0,50,2,2,2,1,1250,3,297424,5043245,106,4620171.0,297939,5043034,106,4620172.0,21.68,16.92,,,,VELO,1.0,3.0,3.0,MA,20.0,0.0,,1.0,,1.0,1.0,,,1.0,0,0,0,95.0,100.0,
4048,199888,1121447,1,3.0,106,297939,5043034,1,0,4620172.0,50,2,2,2,1,1400,5,297939,5043034,106,4620172.0,298550,5043597,106,4620157.0,21.68,16.92,,,T,VELO,1.0,2.0,2.0,MA,75.0,0.0,,1.0,1.0,,1.0,,,1.0,0,0,0,95.0,100.0,
4049,199889,1121447,1,3.0,106,297939,5043034,1,0,4620172.0,50,2,2,2,1,1515,3,298550,5043597,106,4620157.0,297939,5043034,106,4620172.0,21.68,16.92,,,,VELO,1.0,2.0,2.0,MA,75.0,0.0,,1.0,1.0,,1.0,,,1.0,0,0,0,95.0,100.0,
4050,200127,1121593,1,1.0,106,299487,5043538,4,0,4620149.0,38,1,1,1,1,900,1,299487,5043538,106,4620149.0,300308,5043130,111,4620047.0,10.78,12.69,T,T,T,VELO,1.0,2.0,2.0,TR,480.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,87.0,100.0,
4051,200128,1121593,1,1.0,106,299487,5043538,4,0,4620149.0,38,1,1,1,1,1700,3,300308,5043130,111,4620047.0,299487,5043538,106,4620149.0,10.78,12.69,,,,MARCHE,1.0,2.0,2.0,TR,480.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,87.0,100.0,
4052,200129,1121593,1,2.0,106,299487,5043538,4,0,4620149.0,38,1,1,1,1,1830,5,299487,5043538,106,4620149.0,299666,5043476,106,4620149.0,10.78,12.69,,,T,MARCHE,1.0,2.0,2.0,MA,15.0,0.0,,1.0,1.0,,1.0,,,1.0,2,2,0,87.0,100.0,
4053,200130,1121593,1,2.0,106,299487,5043538,4,0,4620149.0,38,1,1,1,1,1845,3,299666,5043476,106,4620149.0,299487,5043538,106,4620149.0,10.78,12.69,,,,MARCHE,1.0,2.0,2.0,MA,15.0,0.0,,1.0,1.0,,1.0,,,1.0,2,2,0,87.0,100.0,
4054,200131,1121593,2,1.0,106,299487,5043538,4,0,4620149.0,39,2,1,1,1,900,1,299487,5043538,106,4620149.0,300308,5043130,111,4620047.0,10.78,10.93,,T,T,VELO,1.0,3.0,3.0,TR,495.0,0.0,,1.0,,1.0,1.0,,1.0,,2,2,0,87.0,100.0,
4055,200132,1121593,2,1.0,106,299487,5043538,4,0,4620149.0,39,2,1,1,1,1700,5,300308,5043130,111,4620047.0,299088,5043852,106,4620148.0,10.78,10.93,,,,MARCHE,1.0,3.0,3.0,TR,495.0,0.0,,1.0,,1.0,1.0,,1.0,,2,2,0,87.0,100.0,
4056,200133,1121593,2,1.0,106,299487,5043538,4,0,4620149.0,39,2,1,1,1,1715,3,299088,5043852,106,4620148.0,299487,5043538,106,4620149.0,10.78,10.93,,,,MARCHE,1.0,3.0,3.0,TR,495.0,0.0,,1.0,,1.0,1.0,,1.0,,2,2,0,87.0,100.0,
4057,200134,1121593,3,1.0,106,299487,5043538,4,0,4620149.0,13,2,5,3,1,830,2,299487,5043538,106,4620149.0,299340,5043600,106,4620148.0,10.78,12.2,,T,T,MARCHE,1.0,2.0,2.0,ET,420.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,87.0,100.0,
4058,200135,1121593,3,1.0,106,299487,5043538,4,0,4620149.0,13,2,5,3,1,1530,3,299340,5043600,106,4620148.0,299487,5043538,106,4620149.0,10.78,12.2,,,,MARCHE,1.0,2.0,2.0,ET,420.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,87.0,100.0,
4059,200136,1121593,4,1.0,106,299487,5043538,4,0,4620149.0,13,1,5,3,1,830,2,299487,5043538,106,4620149.0,299340,5043600,106,4620148.0,10.78,12.46,,T,T,MARCHE,1.0,2.0,2.0,ET,420.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,87.0,100.0,
4060,200137,1121593,4,1.0,106,299487,5043538,4,0,4620149.0,13,1,5,3,1,1530,3,299340,5043600,106,4620148.0,299487,5043538,106,4620149.0,10.78,12.46,,,,MARCHE,1.0,2.0,2.0,ET,420.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,87.0,100.0,
4061,200257,1121687,1,,106,299568,5044198,1,0,4620152.0,75,2,2,4,2,0,7,0,0,0,,0,0,0,,21.68,18.55,T,T,,,,,,,,,,,,,,,,,0,0,1,89.0,100.0,
4062,200377,1121740,1,1.0,106,296347,5043010,2,0,4620167.0,41,1,1,1,1,700,1,296347,5043010,106,4620167.0,297969,5038940,102,4620065.02,30.66,31.11,T,T,T,TC,1.0,2.0,2.0,TR,330.0,0.0,,1.0,1.0,,1.0,,1.0,,0,2,0,83.0,100.0,
4063,200378,1121740,1,1.0,106,296347,5043010,2,0,4620167.0,41,1,1,1,1,1230,3,297969,5038940,102,4620065.02,296347,5043010,106,4620167.0,30.66,31.11,,,,TC,1.0,2.0,2.0,TR,330.0,0.0,,1.0,1.0,,1.0,,1.0,,0,2,0,83.0,100.0,
4064,200379,1121740,2,,106,296347,5043010,2,0,4620167.0,26,2,1,1,2,0,7,0,0,0,,0,0,0,,30.66,55.69,,T,,,,,,,,,,,,,,,,,0,2,0,83.0,100.0,
4065,200622,1121870,1,1.0,106,298737,5043510,2,0,4620157.0,20,2,1,1,1,730,1,299560,5035885,127,4620302.0,298693,5042444,106,4620139.0,30.66,50.55,T,T,T,TC,0.0,2.0,3.0,TR,510.0,1.0,,1.0,,,,,,,0,1,0,94.0,100.0,
4066,200623,1121870,1,1.0,106,298737,5043510,2,0,4620157.0,20,2,1,1,1,1600,3,298693,5042444,106,4620139.0,298737,5043510,106,4620157.0,30.66,50.55,,,,MARCHE,0.0,2.0,3.0,TR,510.0,1.0,,1.0,,,,,,,0,1,0,94.0,100.0,
4067,200624,1121870,1,2.0,106,298737,5043510,2,0,4620157.0,20,2,1,1,1,1730,5,298737,5043510,106,4620157.0,298976,5043660,106,4620157.0,30.66,50.55,,,T,MARCHE,1.0,2.0,2.0,MA,30.0,0.0,,1.0,1.0,,1.0,,,1.0,0,1,0,94.0,100.0,
4068,200625,1121870,1,2.0,106,298737,5043510,2,0,4620157.0,20,2,1,1,1,1800,3,298976,5043660,106,4620157.0,298737,5043510,106,4620157.0,30.66,50.55,,,,MARCHE,1.0,2.0,2.0,MA,30.0,0.0,,1.0,1.0,,1.0,,,1.0,0,1,0,94.0,100.0,
4069,200626,1121870,2,,106,298737,5043510,2,0,4620157.0,25,1,2,1,2,0,7,0,0,0,,0,0,0,,30.66,52.84,,T,,,,,,,,,,,,,,,,,0,1,0,94.0,100.0,
4070,200904,1122006,1,1.0,106,298222,5043909,2,1,4620175.0,60,2,1,4,1,930,2,298222,5043909,106,4620175.0,297540,5042575,106,4620170.0,18.63,12.17,T,T,T,MARCHE,1.0,2.0,2.0,ET,120.0,0.0,,1.0,1.0,,1.0,,1.0,,0,2,1,82.0,100.0,
4071,200905,1122006,1,1.0,106,298222,5043909,2,1,4620175.0,60,2,1,4,1,1130,3,297540,5042575,106,4620170.0,298222,5043909,106,4620175.0,18.63,12.17,,,,MARCHE,1.0,2.0,2.0,ET,120.0,0.0,,1.0,1.0,,1.0,,1.0,,0,2,1,82.0,100.0,
4072,200906,1122006,2,1.0,106,298222,5043909,2,1,4620175.0,53,1,1,1,1,900,1,298222,5043909,106,4620175.0,300823,5042062,102,4620043.0,18.63,16.29,,T,T,TC,1.0,2.0,2.0,TR,510.0,0.0,,1.0,1.0,,1.0,,1.0,,0,2,1,82.0,100.0,
4073,200907,1122006,2,1.0,106,298222,5043909,2,1,4620175.0,53,1,1,1,1,1730,3,300823,5042062,102,4620043.0,298222,5043909,106,4620175.0,18.63,16.29,,,,TC,1.0,2.0,2.0,TR,510.0,0.0,,1.0,1.0,,1.0,,1.0,,0,2,1,82.0,100.0,
4074,201113,1122117,1,1.0,106,298595,5041940,4,1,4620136.0,51,2,1,5,1,930,4,298595,5041940,106,4620136.0,297509,5040132,105,4620128.0,11.43,8.92,T,T,T,MARCHE,1.0,2.0,2.0,LS,180.0,0.0,,1.0,1.0,,1.0,,,1.0,2,2,0,96.0,98.0,
4075,201114,1122117,1,1.0,106,298595,5041940,4,1,4620136.0,51,2,1,5,1,1230,3,297509,5040132,105,4620128.0,298595,5041940,106,4620136.0,11.43,8.92,,,,MARCHE,1.0,2.0,2.0,LS,180.0,0.0,,1.0,1.0,,1.0,,,1.0,2,2,0,96.0,98.0,
4076,201115,1122117,2,1.0,106,298595,5041940,4,1,4620136.0,51,1,1,5,1,1000,1,298595,5041940,106,4620136.0,0,0,999,,11.43,10.0,,T,T,AC,1.0,2.0,2.0,TR,120.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,96.0,98.0,
4077,201116,1122117,2,1.0,106,298595,5041940,4,1,4620136.0,51,1,1,5,1,1200,3,0,0,999,,298595,5041940,106,4620136.0,11.43,10.0,,,,AC,1.0,2.0,2.0,TR,120.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,96.0,98.0,
4078,201117,1122117,3,1.0,106,298595,5041940,4,1,4620136.0,13,1,5,3,1,800,2,298595,5041940,106,4620136.0,299340,5043600,106,4620148.0,11.43,13.21,,T,T,TC,1.0,2.0,2.0,ET,450.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,96.0,98.0,
4079,201118,1122117,3,1.0,106,298595,5041940,4,1,4620136.0,13,1,5,3,1,1530,3,299340,5043600,106,4620148.0,298595,5041940,106,4620136.0,11.43,13.21,,,,TC,1.0,2.0,2.0,ET,450.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,96.0,98.0,
4080,201119,1122117,4,1.0,106,298595,5041940,4,1,4620136.0,11,1,5,3,1,750,2,298595,5041940,106,4620136.0,298498,5042338,106,4620139.0,11.43,13.21,,T,T,MARCHE,1.0,2.0,2.0,ET,460.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,96.0,98.0,
4081,201120,1122117,4,1.0,106,298595,5041940,4,1,4620136.0,11,1,5,3,1,1530,3,298498,5042338,106,4620139.0,298595,5041940,106,4620136.0,11.43,13.21,,,,MARCHE,1.0,2.0,2.0,ET,460.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,96.0,98.0,
4082,201136,1122136,1,,106,299625,5042332,1,0,4620144.0,58,1,1,8,2,0,7,0,0,0,,0,0,0,,21.68,16.1,T,T,,,,,,,,,,,,,,,,,0,1,0,94.0,94.0,
4083,201355,1122283,1,1.0,106,298210,5043368,1,0,4620173.0,37,2,1,1,1,930,1,298210,5043368,106,4620173.0,299308,5040171,101,4620062.0,39.2,39.74,T,T,T,TC,1.0,4.0,4.0,TR,585.0,0.0,,1.0,,1.0,1.0,,1.0,,0,1,0,91.0,100.0,
4084,201356,1122283,1,1.0,106,298210,5043368,1,0,4620173.0,37,2,1,1,1,1715,4,299308,5040171,101,4620062.0,298392,5042804,106,4620160.0,39.2,39.74,,,,TC,1.0,4.0,4.0,TR,585.0,0.0,,1.0,,1.0,1.0,,1.0,,0,1,0,91.0,100.0,
4085,201357,1122283,1,1.0,106,298210,5043368,1,0,4620173.0,37,2,1,1,1,1900,5,298392,5042804,106,4620160.0,298982,5043661,106,4620147.0,39.2,39.74,,,,MARCHE,1.0,4.0,4.0,TR,585.0,0.0,,1.0,,1.0,1.0,,1.0,,0,1,0,91.0,100.0,
4086,201358,1122283,1,1.0,106,298210,5043368,1,0,4620173.0,37,2,1,1,1,1915,3,298982,5043661,106,4620147.0,298210,5043368,106,4620173.0,39.2,39.74,,,,MARCHE,1.0,4.0,4.0,TR,585.0,0.0,,1.0,,1.0,1.0,,1.0,,0,1,0,91.0,100.0,
4087,201654,1122472,1,1.0,106,298776,5043324,2,1,4620146.0,51,2,1,1,1,800,6,298776,5043324,106,4620146.0,298195,5039476,105,4620128.0,16.96,13.24,T,T,T,AC,1.0,3.0,3.0,TR,480.0,0.0,,1.0,,1.0,1.0,,1.0,,1,1,0,94.0,100.0,
4088,201655,1122472,1,1.0,106,298776,5043324,2,1,4620146.0,51,2,1,1,1,821,1,298195,5039476,105,4620128.0,295093,5040248,105,4620127.01,16.96,13.24,,,,AC,1.0,3.0,3.0,TR,480.0,0.0,,1.0,,1.0,1.0,,1.0,,1,1,0,94.0,100.0,
4089,201656,1122472,1,1.0,106,298776,5043324,2,1,4620146.0,51,2,1,1,1,1600,3,295093,5040248,105,4620127.01,298776,5043324,106,4620146.0,16.96,13.24,,,,AC,1.0,3.0,3.0,TR,480.0,0.0,,1.0,,1.0,1.0,,1.0,,1,1,0,94.0,100.0,
4090,201657,1122472,1,2.0,106,298776,5043324,2,1,4620146.0,51,2,1,1,1,1800,5,298776,5043324,106,4620146.0,298807,5042626,106,4620141.0,16.96,13.24,,,T,VELO,1.0,2.0,2.0,MA,20.0,0.0,,1.0,1.0,,1.0,,,1.0,1,1,0,94.0,100.0,
4091,201658,1122472,1,2.0,106,298776,5043324,2,1,4620146.0,51,2,1,1,1,1820,3,298807,5042626,106,4620141.0,298776,5043324,106,4620146.0,16.96,13.24,,,,VELO,1.0,2.0,2.0,MA,20.0,0.0,,1.0,1.0,,1.0,,,1.0,1,1,0,94.0,100.0,
4092,201659,1122472,2,1.0,106,298776,5043324,2,1,4620146.0,16,1,2,3,1,800,2,298776,5043324,106,4620146.0,298195,5039476,105,4620128.0,16.96,17.38,,T,T,AP,1.0,2.0,2.0,ET,480.0,0.0,,1.0,1.0,,1.0,,1.0,,1,1,0,94.0,100.0,
4093,201660,1122472,2,1.0,106,298776,5043324,2,1,4620146.0,16,1,2,3,1,1600,3,298195,5039476,105,4620128.0,298776,5043324,106,4620146.0,16.96,17.38,,,,TC,1.0,2.0,2.0,ET,480.0,0.0,,1.0,1.0,,1.0,,1.0,,1,1,0,94.0,100.0,
4094,201932,1122669,1,,106,298123,5043477,1,1,4620174.0,78,2,1,4,2,0,7,0,0,0,,0,0,0,,21.68,18.55,T,T,,,,,,,,,,,,,,,,,0,1,1,90.0,100.0,
4095,201937,1122677,1,,106,299687,5043285,2,0,4620149.0,48,1,2,3,2,0,7,0,0,0,,0,0,0,,30.63,26.9,T,T,,,,,,,,,,,,,,,,,0,1,0,86.0,100.0,
4096,201938,1122677,2,1.0,106,299687,5043285,2,0,4620149.0,48,1,1,1,1,1300,5,299687,5043285,106,4620149.0,299666,5043476,106,4620149.0,30.63,26.9,,T,T,MARCHE,1.0,2.0,2.0,MA,15.0,0.0,,1.0,1.0,,1.0,,,1.0,0,1,0,86.0,100.0,
4097,201939,1122677,2,1.0,106,299687,5043285,2,0,4620149.0,48,1,1,1,1,1315,3,299666,5043476,106,4620149.0,299687,5043285,106,4620149.0,30.63,26.9,,,,MARCHE,1.0,2.0,2.0,MA,15.0,0.0,,1.0,1.0,,1.0,,,1.0,0,1,0,86.0,100.0,
4098,201940,1122677,2,2.0,106,299687,5043285,2,0,4620149.0,48,1,1,1,1,2200,4,299687,5043285,106,4620149.0,300138,5041648,101,4620051.0,30.63,26.9,,,T,VELO,1.0,2.0,2.0,LS,240.0,0.0,,1.0,1.0,,1.0,,,1.0,0,1,0,86.0,100.0,
4099,201941,1122677,2,2.0,106,299687,5043285,2,0,4620149.0,48,1,1,1,1,2600,3,300138,5041648,101,4620051.0,299687,5043285,106,4620149.0,30.63,26.9,,,,VELO,1.0,2.0,2.0,LS,240.0,0.0,,1.0,1.0,,1.0,,,1.0,0,1,0,86.0,100.0,
4100,202015,1122721,1,1.0,106,299203,5043213,1,1,4620147.0,56,2,1,5,1,920,2,299203,5043213,106,4620147.0,299058,5041419,102,4620132.0,24.89,16.33,T,T,T,TC,1.0,2.0,2.0,ET,250.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,0,89.0,100.0,
4101,202016,1122721,1,1.0,106,299203,5043213,1,1,4620147.0,56,2,1,5,1,1330,3,299058,5041419,102,4620132.0,299203,5043213,106,4620147.0,24.89,16.33,,,,MARCHE,1.0,2.0,2.0,ET,250.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,0,89.0,100.0,
4102,202017,1122721,1,2.0,106,299203,5043213,1,1,4620147.0,56,2,1,5,1,1630,5,299203,5043213,106,4620147.0,299158,5043987,106,4620155.0,24.89,16.33,,,T,MARCHE,1.0,2.0,2.0,MA,30.0,0.0,,1.0,1.0,,1.0,,,1.0,0,1,0,89.0,100.0,
4103,202018,1122721,1,2.0,106,299203,5043213,1,1,4620147.0,56,2,1,5,1,1700,3,299158,5043987,106,4620155.0,299203,5043213,106,4620147.0,24.89,16.33,,,,MARCHE,1.0,2.0,2.0,MA,30.0,0.0,,1.0,1.0,,1.0,,,1.0,0,1,0,89.0,100.0,
4104,202171,1122812,1,1.0,106,298516,5044319,2,1,4620178.0,34,2,1,1,1,915,1,298516,5044319,106,4620178.0,298285,5038108,103,4620080.0,28.27,33.95,T,T,T,AC,1.0,2.0,2.0,TR,555.0,0.0,,1.0,1.0,,1.0,,1.0,,0,2,0,76.0,100.0,
4105,202172,1122812,1,1.0,106,298516,5044319,2,1,4620178.0,34,2,1,1,1,1830,3,298285,5038108,103,4620080.0,298516,5044319,106,4620178.0,28.27,33.95,,,,AC,1.0,2.0,2.0,TR,555.0,0.0,,1.0,1.0,,1.0,,1.0,,0,2,0,76.0,100.0,
4106,202173,1122812,1,2.0,106,298516,5044319,2,1,4620178.0,34,2,1,1,1,1930,4,298516,5044319,106,4620178.0,0,0,999,,28.27,33.95,,,T,AC,0.0,1.0,2.0,IND,0.0,0.0,1.0,,,,,,,,0,2,0,76.0,100.0,
4107,202174,1122812,2,1.0,106,298516,5044319,2,1,4620178.0,34,1,1,1,1,915,1,298516,5044319,106,4620178.0,300021,5042559,102,4620049.0,28.27,36.62,,T,T,AP,1.0,2.0,2.0,TR,570.0,0.0,,1.0,1.0,,1.0,,1.0,,0,2,0,76.0,100.0,
4108,202175,1122812,2,1.0,106,298516,5044319,2,1,4620178.0,34,1,1,1,1,1845,3,300021,5042559,102,4620049.0,298516,5044319,106,4620178.0,28.27,36.62,,,,AP,1.0,2.0,2.0,TR,570.0,0.0,,1.0,1.0,,1.0,,1.0,,0,2,0,76.0,100.0,
4109,202251,1122863,1,1.0,106,297340,5042593,1,0,4620170.0,55,1,2,4,1,1130,6,297340,5042593,106,4620170.0,299204,5044870,110,4620187.04,21.68,16.1,T,T,T,TC,1.0,2.0,2.0,AT,85.0,0.0,,1.0,1.0,,1.0,,,1.0,0,0,1,93.0,100.0,
4110,202252,1122863,1,1.0,106,297340,5042593,1,0,4620170.0,55,1,2,4,1,1255,3,299204,5044870,110,4620187.04,297340,5042593,106,4620170.0,21.68,16.1,,,,TC,1.0,2.0,2.0,AT,85.0,0.0,,1.0,1.0,,1.0,,,1.0,0,0,1,93.0,100.0,
4111,202396,1122972,1,1.0,106,298796,5043941,1,1,4620156.0,30,2,1,1,1,900,1,298796,5043941,106,4620156.0,300538,5039943,102,4620055.01,36.14,43.4,T,T,T,VELO,1.0,3.0,3.0,TR,720.0,0.0,,1.0,,1.0,1.0,,1.0,,0,1,0,89.0,100.0,
4112,202397,1122972,1,1.0,106,298796,5043941,1,1,4620156.0,30,2,1,1,1,1715,4,300538,5039943,102,4620055.01,295439,5043990,107,4620232.0,36.14,43.4,,,,VELO,1.0,3.0,3.0,TR,720.0,0.0,,1.0,,1.0,1.0,,1.0,,0,1,0,89.0,100.0,
4113,202398,1122972,1,1.0,106,298796,5043941,1,1,4620156.0,30,2,1,1,1,2100,3,295439,5043990,107,4620232.0,298796,5043941,106,4620156.0,36.14,43.4,,,,VELO,1.0,3.0,3.0,TR,720.0,0.0,,1.0,,1.0,1.0,,1.0,,0,1,0,89.0,100.0,
4114,202468,1123010,1,1.0,106,298182,5044280,3,1,4620177.0,36,1,1,3,1,800,2,298182,5044280,106,4620177.0,299857,5039482,101,4620069.0,13.03,15.34,T,T,T,TC,2.0,4.0,3.0,ET,780.0,0.0,,1.0,,1.0,,1.0,1.0,,1,2,0,70.0,100.0,
4115,202469,1123010,1,1.0,106,298182,5044280,3,1,4620177.0,36,1,1,3,1,1200,1,299857,5039482,101,4620069.0,304176,5044544,301,4620884.02,13.03,15.34,,,,TC,2.0,4.0,3.0,ET,780.0,0.0,,1.0,,1.0,,1.0,1.0,,1,2,0,70.0,100.0,
4116,202470,1123010,1,1.0,106,298182,5044280,3,1,4620177.0,36,1,1,3,1,1700,2,304176,5044544,301,4620884.02,299857,5039482,101,4620069.0,13.03,15.34,,,,TC,2.0,4.0,3.0,ET,780.0,0.0,,1.0,,1.0,,1.0,1.0,,1,2,0,70.0,100.0,
4117,202471,1123010,1,1.0,106,298182,5044280,3,1,4620177.0,36,1,1,3,1,2100,3,299857,5039482,101,4620069.0,298182,5044280,106,4620177.0,13.03,15.34,,,,TC,2.0,4.0,3.0,ET,780.0,0.0,,1.0,,1.0,,1.0,1.0,,1,2,0,70.0,100.0,
4118,202472,1123010,2,1.0,106,298182,5044280,3,1,4620177.0,35,2,1,1,1,700,1,298182,5044280,106,4620177.0,279819,5036465,131,4620453.02,13.03,13.21,,T,T,AC,1.0,3.0,3.0,TR,660.0,0.0,,1.0,,1.0,1.0,,1.0,,1,2,0,70.0,100.0,
4119,202473,1123010,2,1.0,106,298182,5044280,3,1,4620177.0,35,2,1,1,1,1630,6,279819,5036465,131,4620453.02,299857,5039482,101,4620069.0,13.03,13.21,,,,AC,1.0,3.0,3.0,TR,660.0,0.0,,1.0,,1.0,1.0,,1.0,,1,2,0,70.0,100.0,
4120,202474,1123010,2,1.0,106,298182,5044280,3,1,4620177.0,35,2,1,1,1,1800,3,299857,5039482,101,4620069.0,298182,5044280,106,4620177.0,13.03,13.21,,,,AC,1.0,3.0,3.0,TR,660.0,0.0,,1.0,,1.0,1.0,,1.0,,1,2,0,70.0,100.0,
4121,202475,1123010,3,,106,298182,5044280,3,1,4620177.0,3,2,5,6,3,0,7,0,0,0,,0,0,0,,13.03,12.75,,T,,,,,,,,,,,,,,,,,1,2,0,70.0,100.0,
4122,202608,1123117,1,1.0,106,299412,5043662,3,1,4620148.0,40,2,1,1,1,800,1,299412,5043662,106,4620148.0,300984,5053937,115,4620570.0,13.03,11.36,T,T,T,AC,1.0,2.0,2.0,TR,540.0,0.0,,1.0,1.0,,1.0,,1.0,,2,1,0,91.0,100.0,
4123,202609,1123117,1,1.0,106,299412,5043662,3,1,4620148.0,40,2,1,1,1,1700,3,300984,5053937,115,4620570.0,299412,5043662,106,4620148.0,13.03,11.36,,,,AC,1.0,2.0,2.0,TR,540.0,0.0,,1.0,1.0,,1.0,,1.0,,2,1,0,91.0,100.0,
4124,202610,1123117,2,1.0,106,299412,5043662,3,1,4620148.0,17,1,2,3,1,1000,2,299412,5043662,106,4620148.0,300628,5045682,111,4620030.0,13.03,13.35,,T,T,VELO,1.0,2.0,2.0,ET,360.0,0.0,,1.0,1.0,,1.0,,1.0,,2,1,0,91.0,100.0,
4125,202611,1123117,2,1.0,106,299412,5043662,3,1,4620148.0,17,1,2,3,1,1600,3,300628,5045682,111,4620030.0,299412,5043662,106,4620148.0,13.03,13.35,,,,VELO,1.0,2.0,2.0,ET,360.0,0.0,,1.0,1.0,,1.0,,1.0,,2,1,0,91.0,100.0,
4126,202612,1123117,2,2.0,106,299412,5043662,3,1,4620148.0,17,1,2,3,1,1830,6,299412,5043662,106,4620148.0,298422,5042737,106,4620140.0,13.03,13.35,,,T,VELO,1.0,2.0,2.0,RC,15.0,0.0,,1.0,1.0,,1.0,,1.0,,2,1,0,91.0,100.0,
4127,202613,1123117,2,2.0,106,299412,5043662,3,1,4620148.0,17,1,2,3,1,1845,3,298422,5042737,106,4620140.0,299412,5043662,106,4620148.0,13.03,13.35,,,,VELO,1.0,2.0,2.0,RC,15.0,0.0,,1.0,1.0,,1.0,,1.0,,2,1,0,91.0,100.0,
