,Unnamed: 0.1,Unnamed: 0,ipere,feuillet,rang,ch_id,sdomi100,xdomi,ydomi,perslogi,autologi,srdomi,age,genre,permis,p_statut,p_mobil,hrede,motif,xorig,yorig,sorig100,srorig,xdest,ydest,sdest100,srdest,faclog,facper,f_menage,f_pers,f_chaine,mode,nb_bo,nb_depl,nb_lieux,ch_motif,ch_duree,ch_type_ind,ch_type_ouv,ch_type_fer,ch_type_simp,ch_type_comp,ch_mono_bo,ch_multi_bo,ch_contraint,ch_n_contraint,walkscore,bikescore,transitscore,children,drivers,retired,trip_distance,distance_meters,duration_seconds
2647,2647,2647,309244,1189822,1,1.0,309,308973,5054929,2,2,4620889.03,60,1,1,4,1,1500,3,309979,5050118,309,4620888.03,308973,5054929,309,4620889.03,21.38,24.73,,,,AC,1.0,2.0,2.0,MA,120.0,0.0,,1.0,1.0,,1.0,,,1.0,0.0,58.0,-1.0,0,2,2,4915.054119742732,6054.3,4325.2
2648,2648,2648,309245,1189822,2,1.0,309,308973,5054929,2,2,4620889.03,60,2,1,4,1,1000,4,308973,5054929,309,4620889.03,308634,5052726,309,4620889.01,21.38,18.34,,T,T,AC,1.0,2.0,2.0,LS,780.0,0.0,,1.0,1.0,,1.0,,,1.0,0.0,58.0,-1.0,0,2,2,2228.93023668306,2623.9,1854.3
2649,2649,2649,309246,1189822,2,1.0,309,308973,5054929,2,2,4620889.03,60,2,1,4,1,2300,3,308634,5052726,309,4620889.01,308973,5054929,309,4620889.03,21.38,18.34,,,,AC,1.0,2.0,2.0,LS,780.0,0.0,,1.0,1.0,,1.0,,,1.0,0.0,58.0,-1.0,0,2,2,2228.93023668306,2620.8,1854.3
2650,2650,2650,310038,1190431,1,,309,308200,5050547,1,1,4620887.03,66,2,1,4,2,0,7,0,0,0,,0,0,0,,31.71,26.24,T,T,,,,,,,,,,,,,,,,,9.0,73.0,-1.0,0,1,1,0.0,0.0,0.0
2651,2651,2651,310500,1190744,1,1.0,309,310112,5049693,2,1,4620887.05,59,1,1,1,1,650,3,308667,5050952,309,4620887.04,310112,5049693,309,4620887.05,21.38,16.66,T,T,T,AC,0.0,1.0,2.0,IND,0.0,1.0,,1.0,,,,,,,64.0,88.0,-1.0,0,2,0,1916.5348940209776,2133.2,1572.6
2652,2652,2652,310501,1190744,1,2.0,309,310112,5049693,2,1,4620887.05,59,1,1,1,1,700,6,310112,5049693,309,4620887.05,308456,5047198,302,4620886.01,21.38,16.66,,,T,AC,1.0,2.0,2.0,RC,11.0,0.0,,1.0,1.0,,1.0,,1.0,,64.0,88.0,-1.0,0,2,0,2994.555225738874,4368.7,3281.2
2653,2653,2653,310502,1190744,1,2.0,309,310112,5049693,2,1,4620887.05,59,1,1,1,1,711,3,308456,5047198,302,4620886.01,310112,5049693,309,4620887.05,21.38,16.66,,,,AC,1.0,2.0,2.0,RC,11.0,0.0,,1.0,1.0,,1.0,,1.0,,64.0,88.0,-1.0,0,2,0,2994.555225738874,4368.7,3281.2
2654,2654,2654,310503,1190744,1,3.0,309,310112,5049693,2,1,4620887.05,59,1,1,1,1,2200,1,310112,5049693,309,4620887.05,308667,5050952,309,4620887.04,21.38,16.66,,,T,AC,0.0,1.0,2.0,IND,0.0,0.0,1.0,,,,,,,,64.0,88.0,-1.0,0,2,0,1916.5348940209776,2133.2,1572.6
2655,2655,2655,310504,1190744,2,1.0,309,310112,5049693,2,1,4620887.05,60,2,1,1,1,700,1,310112,5049693,309,4620887.05,308456,5047198,302,4620886.01,21.38,18.34,,T,T,AP,1.0,2.0,2.0,TR,600.0,0.0,,1.0,1.0,,1.0,,1.0,,64.0,88.0,-1.0,0,2,0,2994.555225738874,4368.7,3281.2
2656,2656,2656,310505,1190744,2,1.0,309,310112,5049693,2,1,4620887.05,60,2,1,1,1,1700,3,308456,5047198,302,4620886.01,310112,5049693,309,4620887.05,21.38,18.34,,,,AP,1.0,2.0,2.0,TR,600.0,0.0,,1.0,1.0,,1.0,,1.0,,64.0,88.0,-1.0,0,2,0,2994.555225738874,4368.7,3281.2
2657,2657,2657,310799,1190932,1,1.0,309,310407,5051557,2,2,4620888.02,70,1,1,4,1,1600,5,310407,5051557,309,4620888.02,309083,5051273,309,4620888.02,16.48,16.24,T,T,T,AC,1.0,2.0,2.0,MA,20.0,0.0,,1.0,1.0,,1.0,,,1.0,16.0,71.0,-1.0,0,2,2,1354.1166862571336,1720.8,1264.4
2658,2658,2658,310800,1190932,1,1.0,309,310407,5051557,2,2,4620888.02,70,1,1,4,1,1620,3,309083,5051273,309,4620888.02,310407,5051557,309,4620888.02,16.48,16.24,,,,AC,1.0,2.0,2.0,MA,20.0,0.0,,1.0,1.0,,1.0,,,1.0,16.0,71.0,-1.0,0,2,2,1354.1166862571336,1720.8,1264.4
2659,2659,2659,310801,1190932,2,,309,310407,5051557,2,2,4620888.02,68,2,1,4,2,0,7,0,0,0,,0,0,0,,16.48,13.64,,T,,,,,,,,,,,,,,,,,16.0,71.0,-1.0,0,2,2,0.0,0.0,0.0
2660,2660,2660,311557,1191540,1,1.0,309,308998,5050754,4,2,4620887.04,21,2,1,3,1,1300,5,308998,5050754,309,4620887.04,312158,5048333,309,4620888.01,28.71,31.63,T,T,T,AC,1.0,3.0,3.0,RC,136.0,0.0,,1.0,,1.0,1.0,,1.0,,43.0,81.0,-1.0,1,3,0,3980.8090886150267,4562.1,3376.8
2661,2661,2661,311558,1191540,1,1.0,309,308998,5050754,4,2,4620887.04,21,2,1,3,1,1500,6,312158,5048333,309,4620888.01,305007,5042028,301,4620881.02,28.71,31.63,,,,AC,1.0,3.0,3.0,RC,136.0,0.0,,1.0,,1.0,1.0,,1.0,,43.0,81.0,-1.0,1,3,0,9533.615578572486,10790.7,8200.8
2662,2662,2662,311559,1191540,1,1.0,309,308998,5050754,4,2,4620887.04,21,2,1,3,1,1516,3,305007,5042028,301,4620881.02,308998,5050754,309,4620887.04,28.71,31.63,,,,AC,1.0,3.0,3.0,RC,136.0,0.0,,1.0,,1.0,1.0,,1.0,,43.0,81.0,-1.0,1,3,0,9595.371644704544,11218.7,8374.9
2663,2663,2663,311560,1191540,1,2.0,309,308998,5050754,4,2,4620887.04,21,2,1,3,1,1730,6,308998,5050754,309,4620887.04,308999,5050550,309,4620887.04,28.71,31.63,,,T,MARCHE,1.0,2.0,2.0,RC,5.0,0.0,,1.0,1.0,,1.0,,1.0,,43.0,81.0,-1.0,1,3,0,204.00245096566854,449.7,327.7
2664,2664,2664,311561,1191540,1,2.0,309,308998,5050754,4,2,4620887.04,21,2,1,3,1,1735,3,308999,5050550,309,4620887.04,308998,5050754,309,4620887.04,28.71,31.63,,,,MARCHE,1.0,2.0,2.0,RC,5.0,0.0,,1.0,1.0,,1.0,,1.0,,43.0,81.0,-1.0,1,3,0,204.00245096566854,449.7,327.7
2665,2665,2665,311562,1191540,2,1.0,309,308998,5050754,4,2,4620887.04,47,2,1,1,1,700,1,308998,5050754,309,4620887.04,295430,5043385,107,4620220.0,28.71,38.96,,T,T,TC,1.0,2.0,2.0,TR,690.0,0.0,,1.0,1.0,,1.0,,1.0,,43.0,81.0,-1.0,1,3,0,15439.973607490396,21688.4,16240.1
2666,2666,2666,311563,1191540,2,1.0,309,308998,5050754,4,2,4620887.04,47,2,1,1,1,1830,3,295430,5043385,107,4620220.0,308998,5050754,309,4620887.04,28.71,38.96,,,,TC,1.0,2.0,2.0,TR,690.0,0.0,,1.0,1.0,,1.0,,1.0,,43.0,81.0,-1.0,1,3,0,15439.973607490396,21688.4,16240.1
2667,2667,2667,311564,1191540,3,1.0,309,308998,5050754,4,2,4620887.04,18,1,1,3,1,800,2,308998,5050754,309,4620887.04,305273,5044003,302,4620878.0,28.71,33.27,,T,T,AC,1.0,2.0,2.0,ET,495.0,0.0,,1.0,1.0,,1.0,,1.0,,43.0,81.0,-1.0,1,3,0,7710.488051997746,9434.9,7178.0
2668,2668,2668,311565,1191540,3,1.0,309,308998,5050754,4,2,4620887.04,18,1,1,3,1,1615,3,305273,5044003,302,4620878.0,308998,5050754,309,4620887.04,28.71,33.27,,,,AC,1.0,2.0,2.0,ET,495.0,0.0,,1.0,1.0,,1.0,,1.0,,43.0,81.0,-1.0,1,3,0,7710.488051997746,9433.1,7180.0
2669,2669,2669,311566,1191540,4,1.0,309,308998,5050754,4,2,4620887.04,8,2,5,3,1,800,2,308998,5050754,309,4620887.04,308999,5050550,309,4620887.04,28.71,28.55,,T,T,MARCHE,1.0,2.0,2.0,ET,575.0,0.0,,1.0,1.0,,1.0,,1.0,,43.0,81.0,-1.0,1,3,0,204.00245096566854,449.7,327.7
2670,2670,2670,311567,1191540,4,1.0,309,308998,5050754,4,2,4620887.04,8,2,5,3,1,1735,3,308999,5050550,309,4620887.04,308998,5050754,309,4620887.04,28.71,28.55,,,,MARCHE,1.0,2.0,2.0,ET,575.0,0.0,,1.0,1.0,,1.0,,1.0,,43.0,81.0,-1.0,1,3,0,204.00245096566854,449.7,327.7
2671,2671,2671,311805,1191711,1,1.0,309,309403,5048262,2,2,4620887.05,43,2,1,1,1,730,1,309403,5048262,309,4620887.05,311415,5040193,307,4620857.01,33.04,29.95,T,T,T,AC,1.0,3.0,3.0,TR,550.0,0.0,,1.0,,1.0,1.0,,1.0,,30.0,65.0,-1.0,0,2,1,8316.063070948898,11613.8,8897.5
2672,2672,2672,311806,1191711,1,1.0,309,309403,5048262,2,2,4620887.05,43,2,1,1,1,1615,5,311415,5040193,307,4620857.01,306712,5046895,302,4620886.01,33.04,29.95,,,,AC,1.0,3.0,3.0,TR,550.0,0.0,,1.0,,1.0,1.0,,1.0,,30.0,65.0,-1.0,0,2,1,8187.491251903723,9556.2,7300.5
2673,2673,2673,311807,1191711,1,1.0,309,309403,5048262,2,2,4620887.05,43,2,1,1,1,1640,3,306712,5046895,302,4620886.01,309403,5048262,309,4620887.05,33.04,29.95,,,,AC,1.0,3.0,3.0,TR,550.0,0.0,,1.0,,1.0,1.0,,1.0,,30.0,65.0,-1.0,0,2,1,3018.3058161823164,4504.7,3409.6
2674,2674,2674,311808,1191711,2,,309,309403,5048262,2,2,4620887.05,61,1,1,4,2,0,7,0,0,0,,0,0,0,,33.04,38.21,,T,,,,,,,,,,,,,,,,,30.0,65.0,-1.0,0,2,1,0.0,0.0,0.0
2675,2675,2675,312546,1192249,1,1.0,309,308282,5051247,5,2,4620887.04,43,1,1,1,1,1730,4,308282,5051247,309,4620887.04,305165,5039661,305,4620866.0,25.29,19.94,T,T,T,AC,1.0,3.0,3.0,RC,90.0,0.0,,1.0,,1.0,1.0,,1.0,,11.0,75.0,-1.0,3,2,0,11997.9617018892,13993.6,10497.4
2676,2676,2676,312547,1192249,1,1.0,309,308282,5051247,5,2,4620887.04,43,1,1,1,1,1800,6,305165,5039661,305,4620866.0,325984,5045470,523,4620902.0,25.29,19.94,,,,AC,1.0,3.0,3.0,RC,90.0,0.0,,1.0,,1.0,1.0,,1.0,,11.0,75.0,-1.0,3,2,0,21614.237021000765,24204.7,17833.9
2677,2677,2677,312548,1192249,1,1.0,309,308282,5051247,5,2,4620887.04,43,1,1,1,1,1900,3,325984,5045470,523,4620902.0,308282,5051247,309,4620887.04,25.29,19.94,,,,AC,1.0,3.0,3.0,RC,90.0,0.0,,1.0,,1.0,1.0,,1.0,,11.0,75.0,-1.0,3,2,0,18620.809139239896,24636.7,18115.7
2678,2678,2678,312549,1192249,1,2.0,309,308282,5051247,5,2,4620887.04,43,1,1,1,1,2000,6,308282,5051247,309,4620887.04,305165,5039661,305,4620866.0,25.29,19.94,,,T,AC,1.0,2.0,2.0,RC,35.0,0.0,,1.0,1.0,,1.0,,1.0,,11.0,75.0,-1.0,3,2,0,11997.9617018892,13993.6,10497.4
2679,2679,2679,312550,1192249,1,2.0,309,308282,5051247,5,2,4620887.04,43,1,1,1,1,2035,3,305165,5039661,305,4620866.0,308282,5051247,309,4620887.04,25.29,19.94,,,,AC,1.0,2.0,2.0,RC,35.0,0.0,,1.0,1.0,,1.0,,1.0,,11.0,75.0,-1.0,3,2,0,11997.9617018892,13993.6,10497.4
2680,2680,2680,312551,1192249,2,1.0,309,308282,5051247,5,2,4620887.04,44,2,1,1,1,900,1,308282,5051247,309,4620887.04,309772,5050169,309,4620888.03,25.29,22.92,,T,T,AC,1.0,2.0,2.0,TR,675.0,0.0,,1.0,1.0,,1.0,,1.0,,11.0,75.0,-1.0,3,2,0,1839.0715048632558,3004.5,2179.0
2681,2681,2681,312552,1192249,2,1.0,309,308282,5051247,5,2,4620887.04,44,2,1,1,1,2015,3,309772,5050169,309,4620888.03,308282,5051247,309,4620887.04,25.29,22.92,,,,AC,1.0,2.0,2.0,TR,675.0,0.0,,1.0,1.0,,1.0,,1.0,,11.0,75.0,-1.0,3,2,0,1839.0715048632558,3004.5,2179.0
2682,2682,2682,312553,1192249,3,1.0,309,308282,5051247,5,2,4620887.04,14,2,5,3,1,820,2,308282,5051247,309,4620887.04,325984,5045470,523,4620902.0,25.29,24.32,,T,T,BS,1.0,2.0,2.0,ET,610.0,0.0,,1.0,1.0,,1.0,,1.0,,11.0,75.0,-1.0,3,2,0,18620.809139239896,24636.7,18115.7
2683,2683,2683,312554,1192249,3,1.0,309,308282,5051247,5,2,4620887.04,14,2,5,3,1,1830,3,325984,5045470,523,4620902.0,308282,5051247,309,4620887.04,25.29,24.32,,,,AP,1.0,2.0,2.0,ET,610.0,0.0,,1.0,1.0,,1.0,,1.0,,11.0,75.0,-1.0,3,2,0,18620.809139239896,24636.7,18115.7
2684,2684,2684,312555,1192249,4,1.0,309,308282,5051247,5,2,4620887.04,11,2,5,3,1,800,2,308282,5051247,309,4620887.04,308914,5052487,309,4620889.01,25.29,24.32,,T,T,BS,1.0,2.0,2.0,ET,460.0,0.0,,1.0,1.0,,1.0,,1.0,,11.0,75.0,-1.0,3,2,0,1391.7700959569436,2073.6,1472.6
2685,2685,2685,312556,1192249,4,1.0,309,308282,5051247,5,2,4620887.04,11,2,5,3,1,1540,3,308914,5052487,309,4620889.01,308282,5051247,309,4620887.04,25.29,24.32,,,,BS,1.0,2.0,2.0,ET,460.0,0.0,,1.0,1.0,,1.0,,1.0,,11.0,75.0,-1.0,3,2,0,1391.7700959569436,2073.6,1472.6
2686,2686,2686,312557,1192249,4,2.0,309,308282,5051247,5,2,4620887.04,11,2,5,3,1,1730,4,308282,5051247,309,4620887.04,305165,5039661,305,4620866.0,25.29,24.32,,,T,AP,1.0,2.0,2.0,LS,185.0,0.0,,1.0,1.0,,1.0,,,1.0,11.0,75.0,-1.0,3,2,0,11997.9617018892,13993.6,10497.4
2687,2687,2687,312558,1192249,4,2.0,309,308282,5051247,5,2,4620887.04,11,2,5,3,1,2035,3,305165,5039661,305,4620866.0,308282,5051247,309,4620887.04,25.29,24.32,,,,AP,1.0,2.0,2.0,LS,185.0,0.0,,1.0,1.0,,1.0,,,1.0,11.0,75.0,-1.0,3,2,0,11997.9617018892,13993.6,10497.4
2688,2688,2688,312559,1192249,5,1.0,309,308282,5051247,5,2,4620887.04,9,2,5,3,1,800,2,308282,5051247,309,4620887.04,308914,5052487,309,4620889.01,25.29,25.15,,T,T,BS,1.0,2.0,2.0,ET,460.0,0.0,,1.0,1.0,,1.0,,1.0,,11.0,75.0,-1.0,3,2,0,1391.7700959569436,2073.6,1472.6
2689,2689,2689,312560,1192249,5,1.0,309,308282,5051247,5,2,4620887.04,9,2,5,3,1,1540,3,308914,5052487,309,4620889.01,308282,5051247,309,4620887.04,25.29,25.15,,,,BS,1.0,2.0,2.0,ET,460.0,0.0,,1.0,1.0,,1.0,,1.0,,11.0,75.0,-1.0,3,2,0,1391.7700959569436,2073.6,1472.6
2690,2690,2690,312561,1192249,5,2.0,309,308282,5051247,5,2,4620887.04,9,2,5,3,1,1730,6,308282,5051247,309,4620887.04,305165,5039661,305,4620866.0,25.29,25.15,,,T,AP,1.0,3.0,3.0,RC,90.0,0.0,,1.0,,1.0,1.0,,1.0,,11.0,75.0,-1.0,3,2,0,11997.9617018892,13993.6,10497.4
2691,2691,2691,312562,1192249,5,2.0,309,308282,5051247,5,2,4620887.04,9,2,5,3,1,1735,6,305165,5039661,305,4620866.0,325984,5045470,523,4620902.0,25.29,25.15,,,,AP,1.0,3.0,3.0,RC,90.0,0.0,,1.0,,1.0,1.0,,1.0,,11.0,75.0,-1.0,3,2,0,21614.237021000765,24204.7,17833.9
2692,2692,2692,312563,1192249,5,2.0,309,308282,5051247,5,2,4620887.04,9,2,5,3,1,1900,3,325984,5045470,523,4620902.0,308282,5051247,309,4620887.04,25.29,25.15,,,,AP,1.0,3.0,3.0,RC,90.0,0.0,,1.0,,1.0,1.0,,1.0,,11.0,75.0,-1.0,3,2,0,18620.809139239896,24636.7,18115.7
2693,2693,2693,313069,1192619,1,,309,308390,5052356,1,1,4620889.01,82,2,1,4,2,0,7,0,0,0,,0,0,0,,31.71,32.74,T,T,,,,,,,,,,,,,,,,,59.0,86.0,-1.0,0,1,1,0.0,0.0,0.0
2694,2694,2694,313076,1192633,1,1.0,309,310165,5049387,2,2,4620887.05,49,2,1,1,1,800,1,310165,5049387,309,4620887.05,308261,5049149,309,4620887.03,33.04,44.84,T,T,T,AC,1.0,2.0,2.0,TR,600.0,0.0,,1.0,1.0,,1.0,,1.0,,56.0,86.0,-1.0,0,2,0,1918.8173440950548,3073.1,2254.5
2695,2695,2695,313077,1192633,1,1.0,309,310165,5049387,2,2,4620887.05,49,2,1,1,1,1800,3,308261,5049149,309,4620887.03,310165,5049387,309,4620887.05,33.04,44.84,,,,AC,1.0,2.0,2.0,TR,600.0,0.0,,1.0,1.0,,1.0,,1.0,,56.0,86.0,-1.0,0,2,0,1918.8173440950548,3073.1,2254.5
2696,2696,2696,313078,1192633,2,,309,310165,5049387,2,2,4620887.05,25,1,1,1,2,0,7,0,0,0,,0,0,0,,33.04,57.2,,T,,,,,,,,,,,,,,,,,56.0,86.0,-1.0,0,2,0,0.0,0.0,0.0
2697,2697,2697,313487,1192870,1,,309,308184,5052960,2,1,4620889.03,70,2,1,4,2,0,7,0,0,0,,0,0,0,,19.02,19.64,T,T,,,,,,,,,,,,,,,,,43.0,81.0,-1.0,0,2,2,0.0,0.0,0.0
2698,2698,2698,313488,1192870,2,,309,308184,5052960,2,1,4620889.03,71,1,1,4,2,0,7,0,0,0,,0,0,0,,19.02,18.74,,T,,,,,,,,,,,,,,,,,43.0,81.0,-1.0,0,2,2,0.0,0.0,0.0
2699,2699,2699,314011,1193248,1,1.0,309,309585,5052232,2,1,4620888.02,40,1,1,1,1,730,6,309585,5052232,309,4620888.02,303082,5042790,301,4620884.01,26.97,21.27,T,T,T,AC,2.0,4.0,3.0,TR,651.0,0.0,,1.0,,1.0,,1.0,1.0,,46.0,78.0,-1.0,0,2,0,11464.744785646124,13229.0,9616.4
2700,2700,2700,314012,1193248,1,1.0,309,309585,5052232,2,1,4620888.02,40,1,1,1,1,751,1,303082,5042790,301,4620884.01,311077,5042498,307,4620856.0,26.97,21.27,,,,AC,2.0,4.0,3.0,TR,651.0,0.0,,1.0,,1.0,,1.0,1.0,,46.0,78.0,-1.0,0,2,0,8000.330555670809,9798.5,7296.6
2701,2701,2701,314013,1193248,1,1.0,309,309585,5052232,2,1,4620888.02,40,1,1,1,1,1800,6,311077,5042498,307,4620856.0,303082,5042790,301,4620884.01,26.97,21.27,,,,AC,2.0,4.0,3.0,TR,651.0,0.0,,1.0,,1.0,,1.0,1.0,,46.0,78.0,-1.0,0,2,0,8000.330555670809,9798.5,7294.6
2702,2702,2702,314014,1193248,1,1.0,309,309585,5052232,2,1,4620888.02,40,1,1,1,1,1821,3,303082,5042790,301,4620884.01,309585,5052232,309,4620888.02,26.97,21.27,,,,AC,2.0,4.0,3.0,TR,651.0,0.0,,1.0,,1.0,,1.0,1.0,,46.0,78.0,-1.0,0,2,0,11464.744785646124,13229.0,9616.4
2703,2703,2703,314015,1193248,2,1.0,309,309585,5052232,2,1,4620888.02,40,2,1,1,1,730,1,309585,5052232,309,4620888.02,301461,5054694,115,4620570.0,26.97,24.45,,T,T,KR,1.0,2.0,2.0,TR,630.0,0.0,,1.0,1.0,,1.0,,1.0,,46.0,78.0,-1.0,0,2,0,8488.864470587336,17518.5,12741.6
2704,2704,2704,314016,1193248,2,1.0,309,309585,5052232,2,1,4620888.02,40,2,1,1,1,1800,3,301461,5054694,115,4620570.0,309585,5052232,309,4620888.02,26.97,24.45,,,,KR,1.0,2.0,2.0,TR,630.0,0.0,,1.0,1.0,,1.0,,1.0,,46.0,78.0,-1.0,0,2,0,8488.864470587336,17518.5,12741.6
2705,2705,2705,314062,1193269,1,,309,308766,5052377,2,3,4620889.01,55,2,1,1,2,0,7,0,0,0,,0,0,0,,26.19,25.04,T,T,,,,,,,,,,,,,,,,,68.0,86.0,-1.0,0,2,0,0.0,0.0,0.0
2706,2706,2706,314063,1193269,2,1.0,309,308766,5052377,2,3,4620889.01,58,1,1,1,1,715,1,308766,5052377,309,4620889.01,309618,5052371,309,4620888.02,26.19,20.41,,T,T,AC,1.0,2.0,2.0,TR,285.0,0.0,,1.0,1.0,,1.0,,1.0,,68.0,86.0,-1.0,0,2,0,852.0211264986333,1254.8,934.5
2707,2707,2707,314064,1193269,2,1.0,309,308766,5052377,2,3,4620889.01,58,1,1,1,1,1200,3,309618,5052371,309,4620888.02,308766,5052377,309,4620889.01,26.19,20.41,,,,AC,1.0,2.0,2.0,TR,285.0,0.0,,1.0,1.0,,1.0,,1.0,,68.0,86.0,-1.0,0,2,0,852.0211264986333,1254.8,932.5
2708,2708,2708,314065,1193269,2,2.0,309,308766,5052377,2,3,4620889.01,58,1,1,1,1,1300,1,308766,5052377,309,4620889.01,309618,5052371,309,4620888.02,26.19,20.41,,,T,AC,1.0,2.0,2.0,TR,240.0,0.0,,1.0,1.0,,1.0,,1.0,,68.0,86.0,-1.0,0,2,0,852.0211264986333,1254.8,934.5
2709,2709,2709,314066,1193269,2,2.0,309,308766,5052377,2,3,4620889.01,58,1,1,1,1,1700,3,309618,5052371,309,4620888.02,308766,5052377,309,4620889.01,26.19,20.41,,,,AC,1.0,2.0,2.0,TR,240.0,0.0,,1.0,1.0,,1.0,,1.0,,68.0,86.0,-1.0,0,2,0,852.0211264986333,1254.8,932.5
2710,2710,2710,314451,1193478,1,1.0,309,308919,5050225,4,1,4620887.04,35,1,1,1,1,830,1,308919,5050225,309,4620887.04,300628,5045682,111,4620030.0,25.29,31.57,T,T,T,AC,1.0,2.0,2.0,TR,450.0,0.0,,1.0,1.0,,1.0,,1.0,,31.0,66.0,-1.0,2,2,0,9454.074782864795,16061.3,11852.6
2711,2711,2711,314452,1193478,1,1.0,309,308919,5050225,4,1,4620887.04,35,1,1,1,1,1600,3,300628,5045682,111,4620030.0,308919,5050225,309,4620887.04,25.29,31.57,,,,AP,1.0,2.0,2.0,TR,450.0,0.0,,1.0,1.0,,1.0,,1.0,,31.0,66.0,-1.0,2,2,0,9454.074782864795,16061.3,11852.6
2712,2712,2712,314453,1193478,2,1.0,309,308919,5050225,4,1,4620887.04,37,2,1,1,1,830,1,308919,5050225,309,4620887.04,300628,5045682,111,4620030.0,25.29,27.24,,T,T,AP,1.0,2.0,2.0,TR,750.0,0.0,,1.0,1.0,,1.0,,1.0,,31.0,66.0,-1.0,2,2,0,9454.074782864795,16061.3,11852.6
2713,2713,2713,314454,1193478,2,1.0,309,308919,5050225,4,1,4620887.04,37,2,1,1,1,2100,3,300628,5045682,111,4620030.0,308919,5050225,309,4620887.04,25.29,27.24,,,,AC,1.0,2.0,2.0,TR,750.0,0.0,,1.0,1.0,,1.0,,1.0,,31.0,66.0,-1.0,2,2,0,9454.074782864795,16061.3,11852.6
2714,2714,2714,314455,1193478,3,1.0,309,308919,5050225,4,1,4620887.04,9,2,5,3,1,815,2,308919,5050225,309,4620887.04,308999,5050550,309,4620887.04,25.29,25.15,,T,T,MARCHE,1.0,2.0,2.0,ET,525.0,0.0,,1.0,1.0,,1.0,,1.0,,31.0,66.0,-1.0,2,2,0,334.7013594235912,341.0,247.9
2715,2715,2715,314456,1193478,3,1.0,309,308919,5050225,4,1,4620887.04,9,2,5,3,1,1700,3,308999,5050550,309,4620887.04,308919,5050225,309,4620887.04,25.29,25.15,,,,MARCHE,1.0,2.0,2.0,ET,525.0,0.0,,1.0,1.0,,1.0,,1.0,,31.0,66.0,-1.0,2,2,0,334.7013594235912,341.0,247.9
2716,2716,2716,314457,1193478,4,1.0,309,308919,5050225,4,1,4620887.04,6,1,5,3,1,815,2,308919,5050225,309,4620887.04,308999,5050550,309,4620887.04,25.29,23.47,,T,T,MARCHE,1.0,2.0,2.0,ET,525.0,0.0,,1.0,1.0,,1.0,,1.0,,31.0,66.0,-1.0,2,2,0,334.7013594235912,341.0,247.9
2717,2717,2717,314458,1193478,4,1.0,309,308919,5050225,4,1,4620887.04,6,1,5,3,1,1700,3,308999,5050550,309,4620887.04,308919,5050225,309,4620887.04,25.29,23.47,,,,MARCHE,1.0,2.0,2.0,ET,525.0,0.0,,1.0,1.0,,1.0,,1.0,,31.0,66.0,-1.0,2,2,0,334.7013594235912,341.0,247.9
2718,2718,2718,315165,1193978,1,1.0,309,309019,5048935,2,1,4620887.05,58,1,1,1,1,720,1,309019,5048935,309,4620887.05,299396,5040023,101,4620062.0,21.38,16.66,T,T,T,TC,1.0,2.0,2.0,TR,580.0,0.0,,1.0,1.0,,1.0,,1.0,,38.0,80.0,-1.0,0,2,1,13115.863410389726,15832.2,12291.8
2719,2719,2719,315166,1193978,1,1.0,309,309019,5048935,2,1,4620887.05,58,1,1,1,1,1700,3,299396,5040023,101,4620062.0,309019,5048935,309,4620887.05,21.38,16.66,,,,TC,1.0,2.0,2.0,TR,580.0,0.0,,1.0,1.0,,1.0,,1.0,,38.0,80.0,-1.0,0,2,1,13115.863410389726,15832.2,12291.8
2720,2720,2720,315167,1193978,2,1.0,309,309019,5048935,2,1,4620887.05,60,2,1,4,1,1030,5,309019,5048935,309,4620887.05,309920,5050336,309,4620888.03,21.38,18.34,,T,T,AC,1.0,2.0,2.0,MA,30.0,0.0,,1.0,1.0,,1.0,,,1.0,38.0,80.0,-1.0,0,2,1,1665.7136608673172,1835.7,1363.0
2721,2721,2721,315168,1193978,2,1.0,309,309019,5048935,2,1,4620887.05,60,2,1,4,1,1100,3,309920,5050336,309,4620888.03,309019,5048935,309,4620887.05,21.38,18.34,,,,AC,1.0,2.0,2.0,MA,30.0,0.0,,1.0,1.0,,1.0,,,1.0,38.0,80.0,-1.0,0,2,1,1665.7136608673172,1835.7,1363.0
2722,2722,2722,315896,1194498,1,1.0,309,309211,5052560,1,2,4620889.01,55,2,1,1,1,930,1,309211,5052560,309,4620889.01,314308,5040611,310,4620855.01,29.08,27.8,T,T,T,AC,1.0,2.0,2.0,TR,450.0,0.0,,1.0,1.0,,1.0,,1.0,,57.0,81.0,-1.0,0,1,0,12990.68935815186,18632.9,13776.6
2723,2723,2723,315897,1194498,1,1.0,309,309211,5052560,1,2,4620889.01,55,2,1,1,1,1700,3,314308,5040611,310,4620855.01,309211,5052560,309,4620889.01,29.08,27.8,,,,AC,1.0,2.0,2.0,TR,450.0,0.0,,1.0,1.0,,1.0,,1.0,,57.0,81.0,-1.0,0,1,0,12990.68935815186,18632.9,13776.6
2724,2724,2724,316259,1194749,1,1.0,309,312390,5048894,1,1,4620888.01,59,2,1,4,1,1700,5,312390,5048894,309,4620888.01,309813,5050060,309,4620887.05,25.19,24.08,T,T,T,AC,1.0,4.0,4.0,MA,80.0,0.0,,1.0,,1.0,1.0,,,1.0,18.0,51.0,-1.0,0,1,1,2828.5128601440015,3568.2,2564.6
