,ipere,feuillet,rang,ch_id,sdomi100,xdomi,ydomi,perslogi,autologi,srdomi,age,genre,permis,p_statut,p_mobil,hrede,motif,xorig,yorig,sorig100,srorig,xdest,ydest,sdest100,srdest,faclog,facper,f_menage,f_pers,f_chaine,mode,nb_bo,nb_depl,nb_lieux,ch_motif,ch_duree,ch_type_ind,ch_type_ouv,ch_type_fer,ch_type_simp,ch_type_comp,ch_mono_bo,ch_multi_bo,ch_contraint,ch_n_contraint,children,drivers,retired,walkscore,bikescore,transitscore
2811,172398,1104280,1,1.0,118,294729,5050784,2,1,4620616.0,71,1,1,4,1,1200,6,294729,5050784,118,4620616.0,297249,5048686,117,4620603.02,32.24,33.33,T,T,T,AC,1.0,2.0,2.0,RC,360.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,1,64.0,53.0,
2812,172399,1104280,1,1.0,118,294729,5050784,2,1,4620616.0,71,1,1,4,1,1800,3,297249,5048686,117,4620603.02,294729,5050784,118,4620616.0,32.24,33.33,,,,AC,1.0,2.0,2.0,RC,360.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,1,64.0,53.0,
2813,172400,1104280,2,1.0,118,294729,5050784,2,1,4620616.0,45,1,2,1,1,1200,6,294729,5050784,118,4620616.0,297249,5048686,117,4620603.02,32.24,32.68,,T,T,AP,1.0,2.0,2.0,AT,360.0,0.0,,1.0,1.0,,1.0,,,1.0,0,1,1,64.0,53.0,
2814,172401,1104280,2,1.0,118,294729,5050784,2,1,4620616.0,45,1,2,1,1,1800,3,297249,5048686,117,4620603.02,294729,5050784,118,4620616.0,32.24,32.68,,,,AP,1.0,2.0,2.0,AT,360.0,0.0,,1.0,1.0,,1.0,,,1.0,0,1,1,64.0,53.0,
2815,172627,1104445,1,,118,294039,5049876,2,1,4620615.0,79,2,2,4,2,0,7,0,0,0,,0,0,0,,16.35,16.38,T,T,,,,,,,,,,,,,,,,,0,1,1,65.0,61.0,
2816,172628,1104445,2,1.0,118,294039,5049876,2,1,4620615.0,51,1,1,8,1,500,1,294039,5049876,118,4620615.0,299147,5039633,101,4620063.0,16.35,18.29,,T,T,AC,1.0,2.0,2.0,TR,720.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,1,65.0,61.0,
2817,172629,1104445,2,1.0,118,294039,5049876,2,1,4620615.0,51,1,1,8,1,1700,3,299147,5039633,101,4620063.0,294039,5049876,118,4620615.0,16.35,18.29,,,,AC,1.0,2.0,2.0,TR,720.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,1,65.0,61.0,
2818,173151,1104815,1,1.0,118,292938,5049806,1,0,4620619.0,54,1,2,4,1,1400,6,292938,5049806,118,4620619.0,293194,5048275,108,4620276.0,27.39,30.64,T,T,T,TC,1.0,3.0,3.0,LS,420.0,0.0,,1.0,,1.0,1.0,,,1.0,0,0,1,40.0,75.0,
2819,173152,1104815,1,1.0,118,292938,5049806,1,0,4620619.0,54,1,2,4,1,1515,4,293194,5048275,108,4620276.0,292907,5048367,108,4620276.0,27.39,30.64,,,,MARCHE,1.0,3.0,3.0,LS,420.0,0.0,,1.0,,1.0,1.0,,,1.0,0,0,1,40.0,75.0,
2820,173153,1104815,1,1.0,118,292938,5049806,1,0,4620619.0,54,1,2,4,1,2100,3,292907,5048367,108,4620276.0,292938,5049806,118,4620619.0,27.39,30.64,,,,TC,1.0,3.0,3.0,LS,420.0,0.0,,1.0,,1.0,1.0,,,1.0,0,0,1,40.0,75.0,
2821,173767,1105280,1,1.0,118,295030,5052031,2,1,4620617.01,59,1,1,2,1,1000,3,0,0,999,,295030,5052031,118,4620617.01,19.34,19.82,T,T,T,AC,0.0,1.0,2.0,IND,0.0,1.0,,1.0,,,,,,,0,1,1,63.0,65.0,
2822,173768,1105280,2,1.0,118,295030,5052031,2,1,4620617.01,83,2,2,4,1,1000,3,0,0,999,,295030,5052031,118,4620617.01,19.34,19.37,,T,T,AP,0.0,1.0,2.0,IND,0.0,1.0,,1.0,,,,,,,0,1,1,63.0,65.0,
2823,173800,1105298,1,1.0,118,294830,5050599,3,1,4620612.0,44,1,1,5,1,1000,5,294830,5050599,118,4620612.0,304040,5058934,113,4620585.02,21.76,21.18,T,T,T,AC,1.0,2.0,2.0,MA,25.0,0.0,,1.0,1.0,,1.0,,,1.0,0,2,0,63.0,52.0,
2824,173801,1105298,1,1.0,118,294830,5050599,3,1,4620612.0,44,1,1,5,1,1025,3,304040,5058934,113,4620585.02,294830,5050599,118,4620612.0,21.76,21.18,,,,AC,1.0,2.0,2.0,MA,25.0,0.0,,1.0,1.0,,1.0,,,1.0,0,2,0,63.0,52.0,
2825,173802,1105298,2,1.0,118,294830,5050599,3,1,4620612.0,60,2,1,2,1,1000,5,294830,5050599,118,4620612.0,304040,5058934,113,4620585.02,21.76,20.87,,T,T,AP,1.0,2.0,2.0,MA,25.0,0.0,,1.0,1.0,,1.0,,,1.0,0,2,0,63.0,52.0,
2826,173803,1105298,2,1.0,118,294830,5050599,3,1,4620612.0,60,2,1,2,1,1025,3,304040,5058934,113,4620585.02,294830,5050599,118,4620612.0,21.76,20.87,,,,AP,1.0,2.0,2.0,MA,25.0,0.0,,1.0,1.0,,1.0,,,1.0,0,2,0,63.0,52.0,
2827,173804,1105298,3,1.0,118,294830,5050599,3,1,4620612.0,56,1,2,5,1,1300,4,294830,5050599,118,4620612.0,299802,5049226,112,4620195.02,21.76,22.3,,T,T,AUTRES,1.0,2.0,2.0,LS,480.0,0.0,,1.0,1.0,,1.0,,,1.0,0,2,0,63.0,52.0,
2828,173805,1105298,3,1.0,118,294830,5050599,3,1,4620612.0,56,1,2,5,1,2100,3,299802,5049226,112,4620195.02,294830,5050599,118,4620612.0,21.76,22.3,,,,AUTRES,1.0,2.0,2.0,LS,480.0,0.0,,1.0,1.0,,1.0,,,1.0,0,2,0,63.0,52.0,
2829,173809,1105300,1,1.0,118,293942,5050776,1,1,4620616.0,42,1,1,5,1,1500,5,293942,5050776,118,4620616.0,295693,5051803,118,4620610.01,38.71,37.67,T,T,T,AC,1.0,2.0,2.0,MA,45.0,0.0,,1.0,1.0,,1.0,,,1.0,0,1,0,56.0,67.0,
2830,173810,1105300,1,1.0,118,293942,5050776,1,1,4620616.0,42,1,1,5,1,1545,3,295693,5051803,118,4620610.01,293942,5050776,118,4620616.0,38.71,37.67,,,,AC,1.0,2.0,2.0,MA,45.0,0.0,,1.0,1.0,,1.0,,,1.0,0,1,0,56.0,67.0,
2831,174036,1105449,1,1.0,118,294074,5051930,5,3,4620617.02,56,1,1,1,1,930,6,294074,5051930,118,4620617.02,293921,5050325,118,4620615.0,25.67,26.3,T,T,T,AC,1.0,2.0,2.0,AT,45.0,0.0,,1.0,1.0,,1.0,,,1.0,1,4,0,33.0,79.0,
2832,174037,1105449,1,1.0,118,294074,5051930,5,3,4620617.02,56,1,1,1,1,1015,3,293921,5050325,118,4620615.0,294074,5051930,118,4620617.02,25.67,26.3,,,,AC,1.0,2.0,2.0,AT,45.0,0.0,,1.0,1.0,,1.0,,,1.0,1,4,0,33.0,79.0,
2833,174038,1105449,1,2.0,118,294074,5051930,5,3,4620617.02,56,1,1,1,1,1230,1,294074,5051930,118,4620617.02,296059,5044149,107,4620218.0,25.67,26.3,,,T,AC,1.0,2.0,2.0,TR,120.0,0.0,,1.0,1.0,,1.0,,1.0,,1,4,0,33.0,79.0,
2834,174039,1105449,1,2.0,118,294074,5051930,5,3,4620617.02,56,1,1,1,1,1430,3,296059,5044149,107,4620218.0,294074,5051930,118,4620617.02,25.67,26.3,,,,AC,1.0,2.0,2.0,TR,120.0,0.0,,1.0,1.0,,1.0,,1.0,,1,4,0,33.0,79.0,
2835,174040,1105449,1,3.0,118,294074,5051930,5,3,4620617.02,56,1,1,1,1,2030,6,294074,5051930,118,4620617.02,296059,5044149,107,4620218.0,25.67,26.3,,,T,AC,1.0,2.0,2.0,AT,90.0,0.0,,1.0,1.0,,1.0,,,1.0,1,4,0,33.0,79.0,
2836,174041,1105449,1,3.0,118,294074,5051930,5,3,4620617.02,56,1,1,1,1,2200,3,296059,5044149,107,4620218.0,294074,5051930,118,4620617.02,25.67,26.3,,,,AC,1.0,2.0,2.0,AT,90.0,0.0,,1.0,1.0,,1.0,,,1.0,1,4,0,33.0,79.0,
2837,174042,1105449,2,1.0,118,294074,5051930,5,3,4620617.02,54,2,1,2,1,930,6,294074,5051930,118,4620617.02,293921,5050325,118,4620615.0,25.67,24.95,,T,T,AP,1.0,2.0,2.0,AT,45.0,0.0,,1.0,1.0,,1.0,,,1.0,1,4,0,33.0,79.0,
2838,174043,1105449,2,1.0,118,294074,5051930,5,3,4620617.02,54,2,1,2,1,1015,3,293921,5050325,118,4620615.0,294074,5051930,118,4620617.02,25.67,24.95,,,,AP,1.0,2.0,2.0,AT,45.0,0.0,,1.0,1.0,,1.0,,,1.0,1,4,0,33.0,79.0,
2839,174044,1105449,2,2.0,118,294074,5051930,5,3,4620617.02,54,2,1,2,1,2030,6,294074,5051930,118,4620617.02,296059,5044149,107,4620218.0,25.67,24.95,,,T,AP,1.0,2.0,2.0,AT,90.0,0.0,,1.0,1.0,,1.0,,,1.0,1,4,0,33.0,79.0,
2840,174045,1105449,2,2.0,118,294074,5051930,5,3,4620617.02,54,2,1,2,1,2200,3,296059,5044149,107,4620218.0,294074,5051930,118,4620617.02,25.67,24.95,,,,AP,1.0,2.0,2.0,AT,90.0,0.0,,1.0,1.0,,1.0,,,1.0,1,4,0,33.0,79.0,
2841,174046,1105449,3,1.0,118,294074,5051930,5,3,4620617.02,23,1,1,1,1,1800,2,294074,5051930,118,4620617.02,294394,5051605,118,4620617.02,25.67,34.97,,T,T,MARCHE,1.0,2.0,2.0,ET,120.0,0.0,,1.0,1.0,,1.0,,1.0,,1,4,0,33.0,79.0,
2842,174047,1105449,3,1.0,118,294074,5051930,5,3,4620617.02,23,1,1,1,1,2000,3,294394,5051605,118,4620617.02,294074,5051930,118,4620617.02,25.67,34.97,,,,MARCHE,1.0,2.0,2.0,ET,120.0,0.0,,1.0,1.0,,1.0,,1.0,,1,4,0,33.0,79.0,
2843,174048,1105449,3,2.0,118,294074,5051930,5,3,4620617.02,23,1,1,1,1,2030,6,294074,5051930,118,4620617.02,296059,5044149,107,4620218.0,25.67,34.97,,,T,AP,1.0,2.0,2.0,AT,120.0,0.0,,1.0,1.0,,1.0,,,1.0,1,4,0,33.0,79.0,
2844,174049,1105449,3,2.0,118,294074,5051930,5,3,4620617.02,23,1,1,1,1,2230,3,296059,5044149,107,4620218.0,294074,5051930,118,4620617.02,25.67,34.97,,,,AP,1.0,2.0,2.0,AT,120.0,0.0,,1.0,1.0,,1.0,,,1.0,1,4,0,33.0,79.0,
2845,174050,1105449,4,1.0,118,294074,5051930,5,3,4620617.02,21,1,1,1,1,600,1,294074,5051930,118,4620617.02,295137,5031039,128,4620323.0,25.67,34.97,,T,T,AC,1.0,2.0,2.0,TR,720.0,0.0,,1.0,1.0,,1.0,,1.0,,1,4,0,33.0,79.0,
2846,174051,1105449,4,1.0,118,294074,5051930,5,3,4620617.02,21,1,1,1,1,1800,3,295137,5031039,128,4620323.0,294074,5051930,118,4620617.02,25.67,34.97,,,,AC,1.0,2.0,2.0,TR,720.0,0.0,,1.0,1.0,,1.0,,1.0,,1,4,0,33.0,79.0,
2847,174052,1105449,5,1.0,118,294074,5051930,5,3,4620617.02,13,1,5,3,1,800,2,294074,5051930,118,4620617.02,295278,5052716,118,4620610.03,25.67,36.55,,T,T,TC,1.0,3.0,3.0,ET,600.0,0.0,,1.0,,1.0,1.0,,1.0,,1,4,0,33.0,79.0,
2848,174053,1105449,5,1.0,118,294074,5051930,5,3,4620617.02,13,1,5,3,1,1240,2,295278,5052716,118,4620610.03,293890,5051019,118,4620616.0,25.67,36.55,,,,TC,1.0,3.0,3.0,ET,600.0,0.0,,1.0,,1.0,1.0,,1.0,,1,4,0,33.0,79.0,
2849,174054,1105449,5,1.0,118,294074,5051930,5,3,4620617.02,13,1,5,3,1,1800,3,293890,5051019,118,4620616.0,294074,5051930,118,4620617.02,25.67,36.55,,,,TC,1.0,3.0,3.0,ET,600.0,0.0,,1.0,,1.0,1.0,,1.0,,1,4,0,33.0,79.0,
2850,174316,1105624,1,1.0,118,295492,5054253,2,1,4620610.07,80,2,2,4,1,1300,5,295492,5054253,118,4620610.07,295306,5053748,118,4620610.07,18.44,18.47,T,T,T,AP,1.0,2.0,2.0,MA,30.0,0.0,,1.0,1.0,,1.0,,,1.0,0,1,2,27.0,63.0,
2851,174317,1105624,1,1.0,118,295492,5054253,2,1,4620610.07,80,2,2,4,1,1330,3,295306,5053748,118,4620610.07,295492,5054253,118,4620610.07,18.44,18.47,,,,AP,1.0,2.0,2.0,MA,30.0,0.0,,1.0,1.0,,1.0,,,1.0,0,1,2,27.0,63.0,
2852,174318,1105624,2,1.0,118,295492,5054253,2,1,4620610.07,75,1,1,4,1,1300,5,295492,5054253,118,4620610.07,295306,5053748,118,4620610.07,18.44,19.06,,T,T,AC,1.0,2.0,2.0,MA,30.0,0.0,,1.0,1.0,,1.0,,,1.0,0,1,2,27.0,63.0,
2853,174319,1105624,2,1.0,118,295492,5054253,2,1,4620610.07,75,1,1,4,1,1330,3,295306,5053748,118,4620610.07,295492,5054253,118,4620610.07,18.44,19.06,,,,AC,1.0,2.0,2.0,MA,30.0,0.0,,1.0,1.0,,1.0,,,1.0,0,1,2,27.0,63.0,
2854,174696,1105866,1,1.0,118,295401,5051642,4,2,4620611.02,46,1,1,1,1,430,6,295401,5051642,118,4620611.02,295401,5051642,118,4620611.02,23.71,24.04,T,T,T,AC,0.0,1.0,2.0,IND,0.0,0.0,1.0,,,,,,,,2,2,0,76.0,60.0,
2855,174697,1105866,2,1.0,118,295401,5051642,4,2,4620611.02,42,2,1,1,1,730,1,295401,5051642,118,4620611.02,301054,5050715,116,4620593.02,23.71,21.07,,T,T,AC,1.0,2.0,2.0,TR,540.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,76.0,60.0,
2856,174698,1105866,2,1.0,118,295401,5051642,4,2,4620611.02,42,2,1,1,1,1630,3,301054,5050715,116,4620593.02,295401,5051642,118,4620611.02,23.71,21.07,,,,AC,1.0,2.0,2.0,TR,540.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,76.0,60.0,
2857,174699,1105866,3,1.0,118,295401,5051642,4,2,4620611.02,17,1,2,3,1,730,2,295401,5051642,118,4620611.02,295278,5052716,118,4620610.03,23.71,30.89,,T,T,MARCHE,1.0,2.0,2.0,ET,240.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,76.0,60.0,
2858,174700,1105866,3,1.0,118,295401,5051642,4,2,4620611.02,17,1,2,3,1,1130,3,295278,5052716,118,4620610.03,295401,5051642,118,4620611.02,23.71,30.89,,,,MARCHE,1.0,2.0,2.0,ET,240.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,76.0,60.0,
2859,174701,1105866,4,1.0,118,295401,5051642,4,2,4620611.02,11,2,5,3,1,700,2,295401,5051642,118,4620611.02,294449,5050539,118,4620616.0,23.71,25.31,,T,T,BS,1.0,2.0,2.0,ET,480.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,76.0,60.0,
2860,174702,1105866,4,1.0,118,295401,5051642,4,2,4620611.02,11,2,5,3,1,1500,3,294449,5050539,118,4620616.0,295401,5051642,118,4620611.02,23.71,25.31,,,,BS,1.0,2.0,2.0,ET,480.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,76.0,60.0,
2861,174796,1105930,1,1.0,118,295759,5052535,4,3,4620610.06,49,2,1,1,1,2000,1,295759,5052535,118,4620610.06,282338,5047390,403,4620651.02,23.33,26.35,T,T,T,AC,0.0,1.0,2.0,IND,0.0,0.0,1.0,,,,,,,,2,2,0,72.0,56.0,
2862,174797,1105930,2,1.0,118,295759,5052535,4,3,4620610.06,38,2,1,5,1,800,1,295759,5052535,118,4620610.06,299203,5048917,110,4620195.01,23.33,27.81,,T,T,AC,1.0,4.0,4.0,TR,240.0,0.0,,1.0,,1.0,1.0,,1.0,,2,2,0,72.0,56.0,
2863,174798,1105930,2,1.0,118,295759,5052535,4,3,4620610.06,38,2,1,5,1,1030,5,299203,5048917,110,4620195.01,296313,5050740,117,4620604.01,23.33,27.81,,,,AC,1.0,4.0,4.0,TR,240.0,0.0,,1.0,,1.0,1.0,,1.0,,2,2,0,72.0,56.0,
2864,174799,1105930,2,1.0,118,295759,5052535,4,3,4620610.06,38,2,1,5,1,1100,1,296313,5050740,117,4620604.01,296382,5052303,118,4620610.01,23.33,27.81,,,,AC,1.0,4.0,4.0,TR,240.0,0.0,,1.0,,1.0,1.0,,1.0,,2,2,0,72.0,56.0,
2865,174800,1105930,2,1.0,118,295759,5052535,4,3,4620610.06,38,2,1,5,1,1200,3,296382,5052303,118,4620610.01,295759,5052535,118,4620610.06,23.33,27.81,,,,AC,1.0,4.0,4.0,TR,240.0,0.0,,1.0,,1.0,1.0,,1.0,,2,2,0,72.0,56.0,
2866,174801,1105930,3,1.0,118,295759,5052535,4,3,4620610.06,10,2,5,3,1,800,2,295759,5052535,118,4620610.06,293895,5048565,108,4620274.0,23.33,24.9,,T,T,AP,1.0,2.0,2.0,ET,480.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,72.0,56.0,
2867,174802,1105930,3,1.0,118,295759,5052535,4,3,4620610.06,10,2,5,3,1,1600,3,293895,5048565,108,4620274.0,295759,5052535,118,4620610.06,23.33,24.9,,,,AP,1.0,2.0,2.0,ET,480.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,72.0,56.0,
2868,174803,1105930,4,1.0,118,295759,5052535,4,3,4620610.06,7,2,5,3,1,800,2,295759,5052535,118,4620610.06,293895,5048565,108,4620274.0,23.33,24.89,,T,T,AP,1.0,2.0,2.0,ET,480.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,72.0,56.0,
2869,174804,1105930,4,1.0,118,295759,5052535,4,3,4620610.06,7,2,5,3,1,1600,3,293895,5048565,108,4620274.0,295759,5052535,118,4620610.06,23.33,24.89,,,,AP,1.0,2.0,2.0,ET,480.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,72.0,56.0,
2870,174810,1105935,1,,118,294053,5051459,1,0,4620618.0,82,2,2,4,2,0,7,0,0,0,,0,0,0,,23.8,23.84,T,T,,,,,,,,,,,,,,,,,0,0,1,41.0,74.0,
2871,175324,1106222,1,,118,293864,5051846,1,0,4620618.0,62,1,2,4,2,0,7,0,0,0,,0,0,0,,22.24,21.49,T,T,,,,,,,,,,,,,,,,,0,0,1,33.0,79.0,
2872,175490,1106341,1,1.0,118,294944,5053004,1,0,4620610.03,77,2,2,4,1,1400,6,294944,5053004,118,4620610.03,299203,5048917,110,4620195.01,23.8,23.84,T,T,T,TC,1.0,2.0,2.0,AT,120.0,0.0,,1.0,1.0,,1.0,,,1.0,0,0,1,53.0,58.0,
2873,175491,1106341,1,1.0,118,294944,5053004,1,0,4620610.03,77,2,2,4,1,1600,3,299203,5048917,110,4620195.01,294944,5053004,118,4620610.03,23.8,23.84,,,,TC,1.0,2.0,2.0,AT,120.0,0.0,,1.0,1.0,,1.0,,,1.0,0,0,1,53.0,58.0,
2874,175515,1106353,1,1.0,118,296007,5052907,2,1,4620610.06,46,1,1,5,1,1000,5,296007,5052907,118,4620610.06,295967,5051878,118,4620610.01,26.17,26.53,T,T,T,AC,1.0,2.0,2.0,MA,45.0,0.0,,1.0,1.0,,1.0,,,1.0,0,1,1,51.0,56.0,
2875,175516,1106353,1,1.0,118,296007,5052907,2,1,4620610.06,46,1,1,5,1,1045,3,295967,5051878,118,4620610.01,296007,5052907,118,4620610.06,26.17,26.53,,,,AC,1.0,2.0,2.0,MA,45.0,0.0,,1.0,1.0,,1.0,,,1.0,0,1,1,51.0,56.0,
2876,175517,1106353,2,,118,296007,5052907,2,1,4620610.06,75,2,2,4,2,0,7,0,0,0,,0,0,0,,26.17,26.21,,T,,,,,,,,,,,,,,,,,0,1,1,51.0,56.0,
2877,175961,1106671,1,,118,294146,5052392,1,0,4620617.02,68,2,2,4,2,0,7,0,0,0,,0,0,0,,23.41,19.44,T,T,,,,,,,,,,,,,,,,,0,0,1,27.0,67.0,
2878,176017,1106725,1,,118,294246,5050041,2,0,4620612.0,52,2,2,7,2,0,7,0,0,0,,0,0,0,,26.17,25.44,T,T,,,,,,,,,,,,,,,,,0,0,0,63.0,56.0,
2879,176018,1106725,2,,118,294246,5050041,2,0,4620612.0,40,1,2,1,2,0,7,0,0,0,,0,0,0,,26.17,25.47,,T,,,,,,,,,,,,,,,,,0,0,0,63.0,56.0,
2880,176189,1106829,1,1.0,118,294531,5050204,6,1,4620612.0,37,2,2,5,1,900,6,294531,5050204,118,4620612.0,294449,5050539,118,4620616.0,23.71,28.26,T,T,T,MARCHE,1.0,3.0,3.0,RC,90.0,0.0,,1.0,,1.0,1.0,,1.0,,4,1,0,61.0,52.0,
2881,176190,1106829,1,1.0,118,294531,5050204,6,1,4620612.0,37,2,2,5,1,915,5,294449,5050539,118,4620616.0,294378,5049887,118,4620612.0,23.71,28.26,,,,MARCHE,1.0,3.0,3.0,RC,90.0,0.0,,1.0,,1.0,1.0,,1.0,,4,1,0,61.0,52.0,
2882,176191,1106829,1,1.0,118,294531,5050204,6,1,4620612.0,37,2,2,5,1,1030,3,294378,5049887,118,4620612.0,294531,5050204,118,4620612.0,23.71,28.26,,,,MARCHE,1.0,3.0,3.0,RC,90.0,0.0,,1.0,,1.0,1.0,,1.0,,4,1,0,61.0,52.0,
2883,176192,1106829,2,1.0,118,294531,5050204,6,1,4620612.0,38,1,1,1,1,1300,5,294531,5050204,118,4620612.0,297516,5051040,117,4620605.03,23.71,24.86,,T,T,AC,1.0,3.0,3.0,MA,105.0,0.0,,1.0,,1.0,1.0,,,1.0,4,1,0,61.0,52.0,
2884,176193,1106829,2,1.0,118,294531,5050204,6,1,4620612.0,38,1,1,1,1,1420,5,297516,5051040,117,4620605.03,294916,5051048,118,4620611.02,23.71,24.86,,,,AC,1.0,3.0,3.0,MA,105.0,0.0,,1.0,,1.0,1.0,,,1.0,4,1,0,61.0,52.0,
2885,176194,1106829,2,1.0,118,294531,5050204,6,1,4620612.0,38,1,1,1,1,1445,3,294916,5051048,118,4620611.02,294531,5050204,118,4620612.0,23.71,24.86,,,,AC,1.0,3.0,3.0,MA,105.0,0.0,,1.0,,1.0,1.0,,,1.0,4,1,0,61.0,52.0,
2886,176195,1106829,3,1.0,118,294531,5050204,6,1,4620612.0,13,1,5,3,1,740,2,294531,5050204,118,4620612.0,294449,5050539,118,4620616.0,23.71,33.76,,T,T,MARCHE,1.0,2.0,2.0,ET,230.0,0.0,,1.0,1.0,,1.0,,1.0,,4,1,0,61.0,52.0,
2887,176196,1106829,3,1.0,118,294531,5050204,6,1,4620612.0,13,1,5,3,1,1130,3,294449,5050539,118,4620616.0,294531,5050204,118,4620612.0,23.71,33.76,,,,MARCHE,1.0,2.0,2.0,ET,230.0,0.0,,1.0,1.0,,1.0,,1.0,,4,1,0,61.0,52.0,
2888,176197,1106829,3,2.0,118,294531,5050204,6,1,4620612.0,13,1,5,3,1,1300,2,294531,5050204,118,4620612.0,294449,5050539,118,4620616.0,23.71,33.76,,,T,MARCHE,1.0,2.0,2.0,ET,120.0,0.0,,1.0,1.0,,1.0,,1.0,,4,1,0,61.0,52.0,
2889,176198,1106829,3,2.0,118,294531,5050204,6,1,4620612.0,13,1,5,3,1,1500,3,294449,5050539,118,4620616.0,294531,5050204,118,4620612.0,23.71,33.76,,,,MARCHE,1.0,2.0,2.0,ET,120.0,0.0,,1.0,1.0,,1.0,,1.0,,4,1,0,61.0,52.0,
2890,176199,1106829,4,1.0,118,294531,5050204,6,1,4620612.0,9,1,5,3,1,740,2,294531,5050204,118,4620612.0,294449,5050539,118,4620616.0,23.71,20.86,,T,T,MARCHE,1.0,2.0,2.0,ET,230.0,0.0,,1.0,1.0,,1.0,,1.0,,4,1,0,61.0,52.0,
2891,176200,1106829,4,1.0,118,294531,5050204,6,1,4620612.0,9,1,5,3,1,1130,3,294449,5050539,118,4620616.0,294531,5050204,118,4620612.0,23.71,20.86,,,,MARCHE,1.0,2.0,2.0,ET,230.0,0.0,,1.0,1.0,,1.0,,1.0,,4,1,0,61.0,52.0,
2892,176201,1106829,4,2.0,118,294531,5050204,6,1,4620612.0,9,1,5,3,1,1300,2,294531,5050204,118,4620612.0,294449,5050539,118,4620616.0,23.71,20.86,,,T,MARCHE,1.0,2.0,2.0,ET,120.0,0.0,,1.0,1.0,,1.0,,1.0,,4,1,0,61.0,52.0,
2893,176202,1106829,4,2.0,118,294531,5050204,6,1,4620612.0,9,1,5,3,1,1500,3,294449,5050539,118,4620616.0,294531,5050204,118,4620612.0,23.71,20.86,,,,MARCHE,1.0,2.0,2.0,ET,120.0,0.0,,1.0,1.0,,1.0,,1.0,,4,1,0,61.0,52.0,
2894,176203,1106829,5,1.0,118,294531,5050204,6,1,4620612.0,6,1,5,3,1,740,2,294531,5050204,118,4620612.0,294449,5050539,118,4620616.0,23.71,20.86,,T,T,MARCHE,1.0,2.0,2.0,ET,230.0,0.0,,1.0,1.0,,1.0,,1.0,,4,1,0,61.0,52.0,
2895,176204,1106829,5,1.0,118,294531,5050204,6,1,4620612.0,6,1,5,3,1,1130,3,294449,5050539,118,4620616.0,294531,5050204,118,4620612.0,23.71,20.86,,,,MARCHE,1.0,2.0,2.0,ET,230.0,0.0,,1.0,1.0,,1.0,,1.0,,4,1,0,61.0,52.0,
2896,176205,1106829,5,2.0,118,294531,5050204,6,1,4620612.0,6,1,5,3,1,1300,2,294531,5050204,118,4620612.0,294449,5050539,118,4620616.0,23.71,20.86,,,T,MARCHE,1.0,2.0,2.0,ET,120.0,0.0,,1.0,1.0,,1.0,,1.0,,4,1,0,61.0,52.0,
2897,176206,1106829,5,2.0,118,294531,5050204,6,1,4620612.0,6,1,5,3,1,1500,3,294449,5050539,118,4620616.0,294531,5050204,118,4620612.0,23.71,20.86,,,,MARCHE,1.0,2.0,2.0,ET,120.0,0.0,,1.0,1.0,,1.0,,1.0,,4,1,0,61.0,52.0,
2898,176207,1106829,6,,118,294531,5050204,6,1,4620612.0,2,1,5,6,3,0,7,0,0,0,,0,0,0,,23.71,23.91,,T,,,,,,,,,,,,,,,,,4,1,0,61.0,52.0,
2899,178043,1108024,1,,118,295163,5051182,2,1,4620611.01,59,2,2,4,2,0,7,0,0,0,,0,0,0,,26.17,21.91,T,T,,,,,,,,,,,,,,,,,0,1,1,64.0,59.0,
2900,178044,1108024,2,1.0,118,295163,5051182,2,1,4620611.01,49,1,1,1,1,400,1,295163,5051182,118,4620611.01,294152,5048465,118,4620613.0,26.17,26.53,,T,T,MARCHE,1.0,2.0,2.0,TR,540.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,1,64.0,59.0,
2901,178045,1108024,2,1.0,118,295163,5051182,2,1,4620611.01,49,1,1,1,1,1300,3,294152,5048465,118,4620613.0,295163,5051182,118,4620611.01,26.17,26.53,,,,MARCHE,1.0,2.0,2.0,TR,540.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,1,64.0,59.0,
2902,178313,1108210,1,1.0,118,293732,5049375,6,1,4620613.0,58,2,2,5,1,1400,5,293732,5049375,118,4620613.0,294505,5049355,118,4620613.0,25.67,21.49,T,T,T,MARCHE,1.0,2.0,2.0,MA,90.0,0.0,,1.0,1.0,,1.0,,,1.0,3,1,0,53.0,61.0,
