ipere,feuillet,rang,ch_id,sdomi100,xdomi,ydomi,perslogi,autologi,srdomi,age,genre,permis,p_statut,p_mobil,hrede,motif,xorig,yorig,sorig100,srorig,xdest,ydest,sdest100,srdest,faclog,facper,f_menage,f_pers,f_chaine,mode,nb_bo,nb_depl,nb_lieux,ch_motif,ch_duree,ch_type_ind,ch_type_ouv,ch_type_fer,ch_type_simp,ch_type_comp,ch_mono_bo,ch_multi_bo,ch_contraint,ch_n_contraint
282926,114742,1,1,310,315803,5044251,2,2,4620855.01,62,1,1,4,1,1300,5,315803,5044251,310,4620855.01,316815,5043232,310,4620855.02,25.03,22.57,T,T,T,MARCHE,1,2,2,MA,30,0,,1,1,,1,,,1
282927,114742,1,1,310,315803,5044251,2,2,4620855.01,62,1,1,4,1,1330,3,316815,5043232,310,4620855.02,315803,5044251,310,4620855.01,25.03,22.57,,,,MARCHE,1,2,2,MA,30,0,,1,1,,1,,,1
282928,114742,1,2,310,315803,5044251,2,2,4620855.01,62,1,1,4,1,1500,5,315803,5044251,310,4620855.01,319582,5044161,310,4620854.02,25.03,22.57,,,T,AC,1,2,2,MA,30,0,,1,1,,1,,,1
282929,114742,1,2,310,315803,5044251,2,2,4620855.01,62,1,1,4,1,1530,3,319582,5044161,310,4620854.02,315803,5044251,310,4620855.01,25.03,22.57,,,,AC,1,2,2,MA,30,0,,1,1,,1,,,1
282930,114742,2,1,310,315803,5044251,2,2,4620855.01,34,1,1,1,1,630,1,315803,5044251,310,4620855.01,301565,5049623,112,4620191.00,25.03,27.69,,T,T,AC,1,3,3,TR,650,0,,1,,1,1,,1,
282931,114742,2,1,310,315803,5044251,2,2,4620855.01,34,1,1,1,1,1630,5,301565,5049623,112,4620191.00,319582,5044161,310,4620854.02,25.03,27.69,,,,AC,1,3,3,TR,650,0,,1,,1,1,,1,
282932,114742,2,1,310,315803,5044251,2,2,4620855.01,34,1,1,1,1,1720,3,319582,5044161,310,4620854.02,315803,5044251,310,4620855.01,25.03,27.69,,,,AC,1,3,3,TR,650,0,,1,,1,1,,1,
282933,114745,1,1,310,315910,5044196,4,2,4620855.01,42,2,1,7,1,1030,1,315910,5044196,310,4620855.01,313436,5037956,307,4620857.10,31.22,36.63,T,T,T,AP,1,2,2,TR,90,0,,1,1,,1,,1,
282934,114745,1,1,310,315910,5044196,4,2,4620855.01,42,2,1,7,1,1200,3,313436,5037956,307,4620857.10,315910,5044196,310,4620855.01,31.22,36.63,,,,AP,1,2,2,TR,90,0,,1,1,,1,,1,
282935,114745,1,2,310,315910,5044196,4,2,4620855.01,42,2,1,7,1,1800,4,315910,5044196,310,4620855.01,317082,5043539,310,4620854.02,31.22,36.63,,,T,AC,1,2,2,LS,60,0,,1,1,,1,,,1
282936,114745,1,2,310,315910,5044196,4,2,4620855.01,42,2,1,7,1,1900,3,317082,5043539,310,4620854.02,315910,5044196,310,4620855.01,31.22,36.63,,,,AC,1,2,2,LS,60,0,,1,1,,1,,,1
282937,114745,2,1,310,315910,5044196,4,2,4620855.01,44,1,1,1,1,715,1,315910,5044196,310,4620855.01,305055,5045485,302,4620886.02,31.22,35.36,,T,T,AC,1,2,2,TR,525,0,,1,1,,1,,1,
282938,114745,2,1,310,315910,5044196,4,2,4620855.01,44,1,1,1,1,1600,3,305055,5045485,302,4620886.02,315910,5044196,310,4620855.01,31.22,35.36,,,,AC,1,2,2,TR,525,0,,1,1,,1,,1,
282939,114745,2,2,310,315910,5044196,4,2,4620855.01,44,1,1,1,1,1920,6,315910,5044196,310,4620855.01,317082,5043539,310,4620854.02,31.22,35.36,,,T,AC,1,2,2,RC,10,0,,1,1,,1,,1,
282940,114745,2,2,310,315910,5044196,4,2,4620855.01,44,1,1,1,1,1930,3,317082,5043539,310,4620854.02,315910,5044196,310,4620855.01,31.22,35.36,,,,AC,1,2,2,RC,10,0,,1,1,,1,,1,
282941,114745,3,1,310,315910,5044196,4,2,4620855.01,13,2,5,3,1,845,2,315910,5044196,310,4620855.01,303378,5041728,304,4620864.00,31.22,34.2,,T,T,BS,1,2,2,ET,510,0,,1,1,,1,,1,
282942,114745,3,1,310,315910,5044196,4,2,4620855.01,13,2,5,3,1,1715,3,303378,5041728,304,4620864.00,315910,5044196,310,4620855.01,31.22,34.2,,,,BS,1,2,2,ET,510,0,,1,1,,1,,1,
282943,114745,3,2,310,315910,5044196,4,2,4620855.01,13,2,5,3,1,1800,4,315910,5044196,310,4620855.01,317082,5043539,310,4620854.02,31.22,34.2,,,T,AP,1,2,2,LS,90,0,,1,1,,1,,,1
282944,114745,3,2,310,315910,5044196,4,2,4620855.01,13,2,5,3,1,1930,3,317082,5043539,310,4620854.02,315910,5044196,310,4620855.01,31.22,34.2,,,,AP,1,2,2,LS,90,0,,1,1,,1,,,1
282945,114745,4,1,310,315910,5044196,4,2,4620855.01,12,2,5,3,1,800,2,315910,5044196,310,4620855.01,316484,5042605,310,4620855.02,31.22,34.2,,T,T,BS,1,2,2,ET,480,0,,1,1,,1,,1,
282946,114745,4,1,310,315910,5044196,4,2,4620855.01,12,2,5,3,1,1600,3,316484,5042605,310,4620855.02,315910,5044196,310,4620855.01,31.22,34.2,,,,BS,1,2,2,ET,480,0,,1,1,,1,,1,
282947,114747,1,1,310,316006,5044357,1,1,4620854.02,69,1,1,4,1,1300,6,316006,5044357,310,4620854.02,317298,5042907,310,4620855.02,23.89,24.91,T,T,T,VELO,1,4,4,AT,80,0,,1,,1,1,,,1
282948,114747,1,1,310,316006,5044357,1,1,4620854.02,69,1,1,4,1,1320,6,317298,5042907,310,4620855.02,317274,5042649,310,4620855.02,23.89,24.91,,,,VELO,1,4,4,AT,80,0,,1,,1,1,,,1
282949,114747,1,1,310,316006,5044357,1,1,4620854.02,69,1,1,4,1,1400,5,317274,5042649,310,4620855.02,316876,5043342,310,4620855.01,23.89,24.91,,,,VELO,1,4,4,AT,80,0,,1,,1,1,,,1
282950,114747,1,1,310,316006,5044357,1,1,4620854.02,69,1,1,4,1,1420,3,316876,5043342,310,4620855.01,316006,5044357,310,4620854.02,23.89,24.91,,,,VELO,1,4,4,AT,80,0,,1,,1,1,,,1
282951,114749,1,1,310,316094,5044428,3,2,4620854.02,49,2,1,1,1,700,6,316094,5044428,310,4620854.02,295209,5039746,105,4620127.01,24.81,29.11,T,T,T,AC,2,4,3,TR,690,0,,1,,1,,1,1,
282952,114749,1,1,310,316094,5044428,3,2,4620854.02,49,2,1,1,1,740,1,295209,5039746,105,4620127.01,300076,5041536,101,4620058.00,24.81,29.11,,,,AC,2,4,3,TR,690,0,,1,,1,,1,1,
282953,114749,1,1,310,316094,5044428,3,2,4620854.02,49,2,1,1,1,1800,6,300076,5041536,101,4620058.00,295209,5039746,105,4620127.01,24.81,29.11,,,,AC,2,4,3,TR,690,0,,1,,1,,1,1,
282954,114749,1,1,310,316094,5044428,3,2,4620854.02,49,2,1,1,1,1830,3,295209,5039746,105,4620127.01,316094,5044428,310,4620854.02,24.81,29.11,,,,AC,2,4,3,TR,690,0,,1,,1,,1,1,
282955,114749,2,1,310,316094,5044428,3,2,4620854.02,49,1,1,1,1,700,1,316094,5044428,310,4620854.02,295209,5039746,105,4620127.01,24.81,28.1,,T,T,AP,1,2,2,TR,690,0,,1,1,,1,,1,
282956,114749,2,1,310,316094,5044428,3,2,4620854.02,49,1,1,1,1,1830,3,295209,5039746,105,4620127.01,316094,5044428,310,4620854.02,24.81,28.1,,,,AP,1,2,2,TR,690,0,,1,1,,1,,1,
282957,114749,3,1,310,316094,5044428,3,2,4620854.02,24,1,1,1,1,830,3,306625,5032769,308,4620826.10,316094,5044428,310,4620854.02,24.81,27.44,,T,T,AC,0,1,2,IND,0,1,,1,,,,,,
282958,114749,3,2,310,316094,5044428,3,2,4620854.02,24,1,1,1,1,2300,1,316094,5044428,310,4620854.02,306625,5032769,308,4620826.10,24.81,27.44,,,T,AC,0,1,2,TR,360,0,1,,,,,,,
282959,114753,1,1,310,316642,5044292,5,1,4620854.02,47,1,1,1,1,730,1,316642,5044292,310,4620854.02,297827,5038297,122,4620350.00,24.81,28.1,T,T,T,TC,1,2,2,TR,630,0,,1,1,,1,,1,
282960,114753,1,1,310,316642,5044292,5,1,4620854.02,47,1,1,1,1,1800,3,297827,5038297,122,4620350.00,316642,5044292,310,4620854.02,24.81,28.1,,,,TC,1,2,2,TR,630,0,,1,1,,1,,1,
282961,114753,2,1,310,316642,5044292,5,1,4620854.02,46,2,1,1,1,700,1,316642,5044292,310,4620854.02,320138,5043486,310,4620854.02,24.81,29.11,,T,T,AC,1,2,2,TR,570,0,,1,1,,1,,1,
282962,114753,2,1,310,316642,5044292,5,1,4620854.02,46,2,1,1,1,1630,3,320138,5043486,310,4620854.02,316642,5044292,310,4620854.02,24.81,29.11,,,,AC,1,2,2,TR,570,0,,1,1,,1,,1,
282963,114753,3,1,310,316642,5044292,5,1,4620854.02,19,2,1,3,1,1500,3,295532,5039867,105,4620126.00,316642,5044292,310,4620854.02,24.81,27.18,,T,T,AP,0,1,2,IND,0,1,,1,,,,,,
282964,114753,3,2,310,316642,5044292,5,1,4620854.02,19,2,1,3,1,1600,1,316642,5044292,310,4620854.02,317313,5042710,310,4620855.02,24.81,27.18,,,T,MARCHE,1,2,2,TR,300,0,,1,1,,1,,1,
282965,114753,3,2,310,316642,5044292,5,1,4620854.02,19,2,1,3,1,2100,3,317313,5042710,310,4620855.02,316642,5044292,310,4620854.02,24.81,27.18,,,,AP,1,2,2,TR,300,0,,1,1,,1,,1,
282966,114753,4,,310,316642,5044292,5,1,4620854.02,17,2,1,3,2,0,0,0,0,0,,0,0,0,,24.81,27.18,,T,,,,,,,,,,,,,,,,
282967,114753,5,1,310,316642,5044292,5,1,4620854.02,15,2,5,3,1,800,2,316642,5044292,310,4620854.02,317190,5043779,310,4620854.02,24.81,27.18,,T,T,MARCHE,1,2,2,ET,420,0,,1,1,,1,,1,
282968,114753,5,1,310,316642,5044292,5,1,4620854.02,15,2,5,3,1,1500,3,317190,5043779,310,4620854.02,316642,5044292,310,4620854.02,24.81,27.18,,,,MARCHE,1,2,2,ET,420,0,,1,1,,1,,1,
282969,114753,5,2,310,316642,5044292,5,1,4620854.02,15,2,5,3,1,2100,2,316642,5044292,310,4620854.02,317190,5043779,310,4620854.02,24.81,27.18,,,T,MARCHE,1,2,2,ET,90,0,,1,1,,1,,1,
282970,114753,5,2,310,316642,5044292,5,1,4620854.02,15,2,5,3,1,2230,3,317190,5043779,310,4620854.02,316642,5044292,310,4620854.02,24.81,27.18,,,,MARCHE,1,2,2,ET,90,0,,1,1,,1,,1,
282971,114754,1,1,310,316568,5044285,2,2,4620854.02,58,1,1,1,1,700,1,316568,5044285,310,4620854.02,299048,5039936,101,4620063.00,22.59,20.37,T,T,T,AC,1,2,2,TR,570,0,,1,1,,1,,1,
282972,114754,1,1,310,316568,5044285,2,2,4620854.02,58,1,1,1,1,1630,3,299048,5039936,101,4620063.00,316568,5044285,310,4620854.02,22.59,20.37,,,,AC,1,2,2,TR,570,0,,1,1,,1,,1,
282973,114754,2,1,310,316568,5044285,2,2,4620854.02,57,2,1,5,1,700,5,316568,5044285,310,4620854.02,299301,5040351,101,4620062.00,22.59,19.52,,T,T,AP,1,2,2,MA,570,0,,1,1,,1,,,1
282974,114754,2,1,310,316568,5044285,2,2,4620854.02,57,2,1,5,1,1630,3,299301,5040351,101,4620062.00,316568,5044285,310,4620854.02,22.59,19.52,,,,AP,1,2,2,MA,570,0,,1,1,,1,,,1
282975,114757,1,1,310,316032,5043850,2,1,4620855.01,27,2,2,1,1,730,1,316032,5043850,310,4620855.01,298648,5039975,102,4620129.02,26.71,36.36,T,T,T,TC,1,2,2,TR,660,0,,1,1,,1,,1,
282976,114757,1,1,310,316032,5043850,2,1,4620855.01,27,2,2,1,1,1830,3,298648,5039975,102,4620129.02,316032,5043850,310,4620855.01,26.71,36.36,,,,TC,1,2,2,TR,660,0,,1,1,,1,,1,
282977,114757,2,1,310,316032,5043850,2,1,4620855.01,24,2,2,1,1,700,1,316032,5043850,310,4620855.01,299304,5039871,101,4620062.00,26.71,36.36,,T,T,TC,1,2,2,TR,630,0,,1,1,,1,,1,
282978,114757,2,1,310,316032,5043850,2,1,4620855.01,24,2,2,1,1,1730,3,299304,5039871,101,4620062.00,316032,5043850,310,4620855.01,26.71,36.36,,,,TC,1,2,2,TR,630,0,,1,1,,1,,1,
282979,114762,1,1,310,316213,5043808,3,2,4620855.01,30,1,1,1,1,730,1,316213,5043808,310,4620855.01,303645,5027984,543,4620828.02,24.81,27.44,T,T,T,AC,1,2,2,TR,540,0,,1,1,,1,,1,
282980,114762,1,1,310,316213,5043808,3,2,4620855.01,30,1,1,1,1,1630,3,303645,5027984,543,4620828.02,316213,5043808,310,4620855.01,24.81,27.44,,,,AC,1,2,2,TR,540,0,,1,1,,1,,1,
282981,114762,2,,310,316213,5043808,3,2,4620855.01,29,2,1,1,2,0,0,0,0,0,,0,0,0,,24.81,33.77,,T,,,,,,,,,,,,,,,,
282982,114762,3,,310,316213,5043808,3,2,4620855.01,1,1,5,6,3,0,0,0,0,0,,0,0,0,,24.81,27.18,,T,,,,,,,,,,,,,,,,
282983,114764,1,1,310,315993,5043579,3,1,4620855.01,50,2,1,2,1,730,1,315993,5043579,310,4620855.01,298736,5041612,102,4620137.00,24.81,21.44,T,T,T,PR,1,2,2,TR,600,0,,1,1,,1,,1,
282984,114764,1,1,310,315993,5043579,3,1,4620855.01,50,2,1,2,1,1730,3,298736,5041612,102,4620137.00,315993,5043579,310,4620855.01,24.81,21.44,,,,PR,1,2,2,TR,600,0,,1,1,,1,,1,
282985,114764,1,2,310,315993,5043579,3,1,4620855.01,50,2,1,2,1,1800,4,315993,5043579,310,4620855.01,328204,5047795,523,4620901.02,24.81,21.44,,,T,AC,1,2,2,LS,180,0,,1,1,,1,,,1
282986,114764,1,2,310,315993,5043579,3,1,4620855.01,50,2,1,2,1,2100,3,328204,5047795,523,4620901.02,315993,5043579,310,4620855.01,24.81,21.44,,,,AC,1,2,2,LS,180,0,,1,1,,1,,,1
282987,114764,2,1,310,315993,5043579,3,1,4620855.01,24,1,2,1,1,1000,4,315993,5043579,310,4620855.01,0,0,999,,24.81,27.44,,T,T,VELO,1,2,2,LS,600,0,,1,1,,1,,,1
282988,114764,2,1,310,315993,5043579,3,1,4620855.01,24,1,2,1,1,2000,3,0,0,999,,315993,5043579,310,4620855.01,24.81,27.44,,,,VELO,1,2,2,LS,600,0,,1,1,,1,,,1
282989,114764,3,1,310,315993,5043579,3,1,4620855.01,16,2,2,3,1,730,2,315993,5043579,310,4620855.01,317148,5043152,310,4620854.02,24.81,27.18,,T,T,BS,1,2,2,ET,390,0,,1,1,,1,,1,
282990,114764,3,1,310,315993,5043579,3,1,4620855.01,16,2,2,3,1,1400,3,317148,5043152,310,4620854.02,315993,5043579,310,4620855.01,24.81,27.18,,,,BS,1,2,2,ET,390,0,,1,1,,1,,1,
282991,114764,3,2,310,315993,5043579,3,1,4620855.01,16,2,2,3,1,1500,1,315993,5043579,310,4620855.01,316309,5043981,310,4620854.02,24.81,27.18,,,T,VELO,1,2,2,TR,510,0,,1,1,,1,,1,
282992,114764,3,2,310,315993,5043579,3,1,4620855.01,16,2,2,3,1,2330,3,316309,5043981,310,4620854.02,315993,5043579,310,4620855.01,24.81,27.18,,,,VELO,1,2,2,TR,510,0,,1,1,,1,,1,
282993,114765,1,1,310,316375,5043726,2,1,4620855.01,62,1,1,1,1,1100,5,316375,5043726,310,4620855.01,317426,5042786,310,4620855.02,25.03,22.57,T,T,T,AC,1,2,2,MA,15,0,,1,1,,1,,,1
282994,114765,1,1,310,316375,5043726,2,1,4620855.01,62,1,1,1,1,1115,3,317426,5042786,310,4620855.02,316375,5043726,310,4620855.01,25.03,22.57,,,,AC,1,2,2,MA,15,0,,1,1,,1,,,1
282995,114765,2,1,310,316375,5043726,2,1,4620855.01,58,2,1,2,1,1130,5,316375,5043726,310,4620855.01,314252,5040625,310,4620855.01,25.03,21.63,,T,T,AP,1,2,2,MA,180,0,,1,1,,1,,,1
282996,114765,2,1,310,316375,5043726,2,1,4620855.01,58,2,1,2,1,1430,3,314252,5040625,310,4620855.01,316375,5043726,310,4620855.01,25.03,21.63,,,,AP,1,2,2,MA,180,0,,1,1,,1,,,1
282997,114767,1,1,310,316337,5043656,3,1,4620855.01,43,1,1,1,1,800,6,316337,5043656,310,4620855.01,316003,5043634,310,4620855.01,24.81,28.1,T,T,T,AC,2,4,3,TR,600,0,,1,,1,,1,1,
282998,114767,1,1,310,316337,5043656,3,1,4620855.01,43,1,1,1,1,815,1,316003,5043634,310,4620855.01,299784,5040258,101,4620062.00,24.81,28.1,,,,AC,2,4,3,TR,600,0,,1,,1,,1,1,
282999,114767,1,1,310,316337,5043656,3,1,4620855.01,43,1,1,1,1,1700,6,299784,5040258,101,4620062.00,316003,5043634,310,4620855.01,24.81,28.1,,,,AC,2,4,3,TR,600,0,,1,,1,,1,1,
283000,114767,1,1,310,316337,5043656,3,1,4620855.01,43,1,1,1,1,1800,3,316003,5043634,310,4620855.01,316337,5043656,310,4620855.01,24.81,28.1,,,,AC,2,4,3,TR,600,0,,1,,1,,1,1,
283001,114767,2,1,310,316337,5043656,3,1,4620855.01,8,1,5,3,1,800,2,316337,5043656,310,4620855.01,316003,5043634,310,4620855.01,24.81,27.18,,T,T,AP,1,2,2,ET,600,0,,1,1,,1,,1,
283002,114767,2,1,310,316337,5043656,3,1,4620855.01,8,1,5,3,1,1800,3,316003,5043634,310,4620855.01,316337,5043656,310,4620855.01,24.81,27.18,,,,AP,1,2,2,ET,600,0,,1,1,,1,,1,
283003,114767,3,1,310,316337,5043656,3,1,4620855.01,7,2,5,3,1,800,2,316337,5043656,310,4620855.01,316003,5043634,310,4620855.01,24.81,27.18,,T,T,AP,1,2,2,ET,600,0,,1,1,,1,,1,
283004,114767,3,1,310,316337,5043656,3,1,4620855.01,7,2,5,3,1,1800,3,316003,5043634,310,4620855.01,316337,5043656,310,4620855.01,24.81,27.18,,,,AP,1,2,2,ET,600,0,,1,1,,1,,1,
283005,114768,1,1,310,315744,5042998,5,2,4620855.01,32,2,1,1,1,700,6,315744,5042998,310,4620855.01,315875,5043078,310,4620855.01,26.71,36.36,T,T,T,AC,1,4,4,TR,570,0,,1,,1,1,,1,
283006,114768,1,1,310,315744,5042998,5,2,4620855.01,32,2,1,1,1,710,6,315875,5043078,310,4620855.01,314761,5042288,310,4620855.01,26.71,36.36,,,,AC,1,4,4,TR,570,0,,1,,1,1,,1,
283007,114768,1,1,310,315744,5042998,5,2,4620855.01,32,2,1,1,1,715,1,314761,5042288,310,4620855.01,299909,5040866,101,4620056.00,26.71,36.36,,,,PR,1,4,4,TR,570,0,,1,,1,1,,1,
283008,114768,1,1,310,315744,5042998,5,2,4620855.01,32,2,1,1,1,1630,3,299909,5040866,101,4620056.00,315744,5042998,310,4620855.01,26.71,36.36,,,,PR,1,4,4,TR,570,0,,1,,1,1,,1,
283009,114768,2,1,310,315744,5042998,5,2,4620855.01,34,1,1,1,1,630,1,315744,5042998,310,4620855.01,329589,5047187,524,4620930.04,26.71,29.55,,T,T,AC,1,2,2,TR,570,0,,1,1,,1,,1,
283010,114768,2,1,310,315744,5042998,5,2,4620855.01,34,1,1,1,1,1600,3,329589,5047187,524,4620930.04,315744,5042998,310,4620855.01,26.71,29.55,,,,AC,1,2,2,TR,570,0,,1,1,,1,,1,
283011,114768,3,1,310,315744,5042998,5,2,4620855.01,7,1,5,3,1,730,2,315744,5042998,310,4620855.01,315875,5043078,310,4620855.01,26.71,29.27,,T,T,AP,1,2,2,ET,480,0,,1,1,,1,,1,
283012,114768,3,1,310,315744,5042998,5,2,4620855.01,7,1,5,3,1,1530,3,315875,5043078,310,4620855.01,315744,5042998,310,4620855.01,26.71,29.27,,,,AP,1,2,2,ET,480,0,,1,1,,1,,1,
283013,114768,4,,310,315744,5042998,5,2,4620855.01,4,2,5,6,3,0,0,0,0,0,,0,0,0,,26.71,29.27,,T,,,,,,,,,,,,,,,,
283014,114768,5,,310,315744,5042998,5,2,4620855.01,2,2,5,6,3,0,0,0,0,0,,0,0,0,,26.71,29.27,,T,,,,,,,,,,,,,,,,
283015,114770,1,1,310,315740,5042926,4,2,4620855.01,22,1,2,3,1,800,2,315740,5042926,310,4620855.01,299984,5041538,101,4620059.00,31.22,34.53,T,T,T,AP,1,2,2,ET,600,0,,1,1,,1,,1,
283016,114770,1,1,310,315740,5042926,4,2,4620855.01,22,1,2,3,1,1800,3,299984,5041538,101,4620059.00,315740,5042926,310,4620855.01,31.22,34.53,,,,AP,1,2,2,ET,600,0,,1,1,,1,,1,
283017,114770,2,1,310,315740,5042926,4,2,4620855.01,60,1,1,1,1,700,6,315740,5042926,310,4620855.01,327998,5050620,523,4620901.03,31.22,28.15,,T,T,AC,1,2,2,TR,660,0,,1,1,,1,,1,
283018,114770,2,1,310,315740,5042926,4,2,4620855.01,60,1,1,1,1,1800,3,327998,5050620,523,4620901.03,315740,5042926,310,4620855.01,31.22,28.15,,,,AC,1,2,2,TR,660,0,,1,1,,1,,1,
283019,114770,3,1,310,315740,5042926,4,2,4620855.01,58,2,1,1,1,1500,1,315740,5042926,310,4620855.01,305881,5039803,306,4620861.00,31.22,26.98,,T,T,AC,0,1,2,TR,360,0,1,,,,,,,
283020,114770,4,,310,315740,5042926,4,2,4620855.01,24,1,1,2,2,0,0,0,0,0,,0,0,0,,31.22,34.53,,T,,,,,,,,,,,,,,,,
283021,114772,1,1,310,316385,5043597,2,1,4620855.01,53,2,2,4,1,915,5,316385,5043597,310,4620855.01,299253,5040230,101,4620062.00,24.81,21.44,T,T,T,TC,1,2,2,MA,375,0,,1,1,,1,,,1
283022,114772,1,1,310,316385,5043597,2,1,4620855.01,53,2,2,4,1,1530,3,299253,5040230,101,4620062.00,316385,5043597,310,4620855.01,24.81,21.44,,,,TC,1,2,2,MA,375,0,,1,1,,1,,,1
283023,114772,1,2,310,316385,5043597,2,1,4620855.01,53,2,2,4,1,1830,5,316385,5043597,310,4620855.01,310134,5040631,307,4620857.11,24.81,21.44,,,T,AP,1,2,2,MA,180,0,,1,1,,1,,,1
283024,114772,1,2,310,316385,5043597,2,1,4620855.01,53,2,2,4,1,2130,3,310134,5040631,307,4620857.11,316385,5043597,310,4620855.01,24.81,21.44,,,,AP,1,2,2,MA,180,0,,1,1,,1,,,1
283025,114772,2,1,310,316385,5043597,2,1,4620855.01,54,1,1,1,1,715,1,316385,5043597,310,4620855.01,307860,5050401,309,4620887.03,24.81,22.37,,T,T,AC,1,2,2,TR,600,0,,1,1,,1,,1,
283026,114772,2,1,310,316385,5043597,2,1,4620855.01,54,1,1,1,1,1715,3,307860,5050401,309,4620887.03,316385,5043597,310,4620855.01,24.81,22.37,,,,AC,1,2,2,TR,600,0,,1,1,,1,,1,
283027,114772,2,2,310,316385,5043597,2,1,4620855.01,54,1,1,1,1,1830,5,316385,5043597,310,4620855.01,310134,5040631,307,4620857.11,24.81,22.37,,,T,AC,1,2,2,MA,180,0,,1,1,,1,,,1
283028,114772,2,2,310,316385,5043597,2,1,4620855.01,54,1,1,1,1,2130,3,310134,5040631,307,4620857.11,316385,5043597,310,4620855.01,24.81,22.37,,,,AC,1,2,2,MA,180,0,,1,1,,1,,,1
283029,114777,1,1,310,316342,5043344,2,2,4620855.01,42,2,1,1,1,1130,1,316342,5043344,310,4620855.01,285300,5035493,130,4620433.00,22.59,26.51,T,T,T,AC,1,2,2,TR,510,0,,1,1,,1,,1,
