cor_id	cor_weight	cor_coordinates
276	833.01	LINESTRING(297308.8177360992 5042208.108983604, 297383.70767637814 5042271.2502407925)
277	831.39	LINESTRING(298073.29018513096 5043044.466890035, 298126.9710190229 5043127.222424363)
278	829.6500000000001	LINESTRING(298904.78813613317 5042022.157963383, 298846.42659672245 5042101.996950454)
279	826.72	LINESTRING(296310.7638792379 5041234.953112078, 296373.2349580752 5041311.500351542)
280	826.72	LINESTRING(296248.29280040046 5041158.40587261, 296310.7638792379 5041234.953112078)
281	826.72	LINESTRING(296779.51217503403 5041813.88582794, 296841.98325387144 5041890.433067405)
282	826.72	LINESTRING(296185.82172156306 5041081.858633145, 296248.29280040046 5041158.40587261)
283	825.89	LINESTRING(295613.3309318648 5040705.513459372, 295538.96947391314 5040641.575824871)
284	821.8399999999999	LINESTRING(296990.26631938317 5042116.384558518, 296916.097183055 5042052.097501283)
285	818.9700000000001	LINESTRING(297559.8891886071 5042975.731721035, 297464.715375733 5043002.85409898)
286	818.7700000000002	LINESTRING(296953.91961513076 5043278.824230105, 297050.66736247647 5043259.884651069)
287	818.4	LINESTRING(298969.1209312672 5043407.422923028, 298874.1751894252 5043380.6454505725)
288	814.18	LINESTRING(296934.6185639262 5042033.210024035, 296996.9181218388 5042109.893680292)
289	810.5799999999999	LINESTRING(298430.08957685914 5043144.72556787, 298518.351918716 5043187.739633383)
290	807.5999999999999	LINESTRING(299486.89973168215 5044638.167454488, 299440.4048771258 5044552.006080815)
291	806.66	LINESTRING(298355.1453852356 5038759.864057591, 298359.59917146753 5038859.159037593)
292	806.4600000000002	LINESTRING(298262.14639567165 5039178.641157439, 298255.22175201 5039079.65020398)
293	806.4600000000002	LINESTRING(298255.22175201 5039079.65020398, 298248.2971083482 5038980.659250521)
294	805.8100000000001	LINESTRING(297732.97700233903 5042747.5878121415, 297825.0192436445 5042713.637455559)
295	803.79	LINESTRING(298290.5553935275 5042703.231737878, 298220.6289265626 5042772.016497721)
296	801.9300000000002	LINESTRING(299212.6841267811 5042355.328930047, 299303.07346435357 5042317.510895889)
297	799.0199999999999	LINESTRING(297629.63294782134 5042572.747979014, 297539.3616626785 5042533.680447738)
298	795.7099999999997	LINESTRING(297761.88996956334 5042746.091458275, 297673.54017820506 5042703.049822648)
299	793.0799999999999	LINESTRING(299518.4618381219 5044730.677860321, 299471.5188673356 5044644.724915827)
300	791.48	LINESTRING(296887.18538634497 5041973.586074524, 296813.63503612916 5041908.47541953)
301	790.1299999999999	LINESTRING(299584.6903505702 5041572.694682121, 299662.88422521245 5041512.84100516)
302	788.4200000000001	LINESTRING(299036.29803731095 5041485.719270306, 299098.01158346044 5041408.0672107125)
303	785.02	LINESTRING(299826.2843105339 5041627.850386873, 299749.2818258752 5041689.550266994)
304	784.5200000000002	LINESTRING(296174.2180669996 5041183.042146988, 296248.5393457324 5041246.855489579)
305	783.3299999999999	LINESTRING(297676.87308843597 5042726.192597486, 297738.11175748333 5042803.0846936)
306	782.64	LINESTRING(296681.82236352493 5041662.055199118, 296743.20269066154 5041739.676986608)
307	781.51	LINESTRING(298006.038848984 5043487.918286174, 297957.20582167717 5043573.172914555)
308	781.3	LINESTRING(296829.04850242985 5041899.461187874, 296892.19111118815 5041975.557996006)
309	780.9699999999999	LINESTRING(297919.5576059845 5042849.70709346, 298010.8448966071 5042886.406074925)
310	780.7400000000001	LINESTRING(295934.30530944024 5044130.40479788, 296028.90030828456 5044100.886111284)
311	777.18	LINESTRING(296028.29596000543 5043730.008970446, 295935.59975004103 5043763.744867841)
312	777.18	LINESTRING(296120.9921699696 5043696.273073051, 296028.29596000543 5043730.008970446)
313	775.0100000000001	LINESTRING(299349.8715345859 5041876.688680074, 299439.042146681 5041835.7461236045)
314	772.5000000000001	LINESTRING(297198.84064689657 5041812.3063517725, 297144.8210577568 5041730.057407551)
315	771.3700000000002	LINESTRING(298424.7247962433 5043348.25292501, 298351.2321142922 5043281.860680506)
316	771.3399999999999	LINESTRING(296724.208533982 5041754.286514937, 296650.8845431895 5041688.982023829)
317	770.16	LINESTRING(298295.84927290014 5043106.118228988, 298199.579609198 5043129.5951160835)
318	766.7500000000001	LINESTRING(298759.42951646255 5042993.316921944, 298857.0951342093 5042984.820395506)
319	765.9499999999997	LINESTRING(296661.5523564962 5041616.220003752, 296598.30166747177 5041540.447640563)
320	761.63	LINESTRING(298313.38712641393 5043429.881809377, 298367.64818031597 5043511.761427076)
321	761.4999999999999	LINESTRING(299962.8882219134 5041510.292880269, 299883.5751728476 5041568.72348799)
322	755.79	LINESTRING(296008.96132543596 5040859.462104511, 296072.3532694919 5040935.266398418)
323	750.8900000000001	LINESTRING(298897.6904908349 5041525.33346215, 298901.9514135947 5041623.211299714)
324	750.5099999999998	LINESTRING(297157.63242015295 5042162.572698302, 297084.2877086451 5042097.365037247)
325	747.5400000000001	LINESTRING(299162.803632462 5043987.779853184, 299093.93546535715 5043916.382470864)
326	745.2599999999999	LINESTRING(296464.5457175512 5041510.445557376, 296391.7706454116 5041444.4507065825)
327	744.5300000000002	LINESTRING(298208.7641962461 5042098.82354541, 298246.8307289881 5042188.972371715)
328	742.2399999999999	LINESTRING(297503.62176068244 5042613.130058748, 297592.4900919182 5042653.924572886)
329	738.6899999999998	LINESTRING(298783.84652785474 5043870.427865293, 298803.88238203403 5043775.109111148)
330	735.4	LINESTRING(297634.5860990425 5042591.584480223, 297698.5707476748 5042666.6918589035)
331	734.9099999999999	LINESTRING(297084.8211424918 5042126.011404302, 297149.26213256124 5042201.084682974)
332	732.9400000000002	LINESTRING(299139.0276674013 5042071.950134912, 299057.5294020844 5042126.891686453)
333	732.56	LINESTRING(299596.60451353935 5044808.460304879, 299547.4811034496 5044723.491526417)
334	729.02	LINESTRING(298214.6115315784 5042967.725199403, 298125.78489526105 5042925.652391518)
335	724.8299999999999	LINESTRING(298258.10297444835 5038976.4154777285, 298252.41564031335 5038877.313346404)
336	724.4499999999999	LINESTRING(296316.04818205803 5041227.612613714, 296252.04473409447 5041152.439515605)
337	724.4499999999999	LINESTRING(296252.04473409447 5041152.439515605, 296188.04128613084 5041077.266417493)
338	724.3700000000001	LINESTRING(299346.27507153706 5044874.718820088, 299396.6151813501 5044958.457163269)
339	718.5	LINESTRING(295950.60560943885 5040775.358963501, 296013.31890069763 5040851.753018745)
340	718.5	LINESTRING(295830.5953273953 5040634.144143821, 295893.30861865415 5040710.538199065)
341	718.4500000000002	LINESTRING(298475.22991346876 5042926.115418189, 298526.0799075801 5042842.413731271)
342	718.1500000000001	LINESTRING(298557.7614847943 5043686.139938798, 298627.03480452736 5043756.160788615)
343	715.3399999999998	LINESTRING(298402.0088051261 5041657.325945527, 298368.23281276674 5041564.787283936)
344	713.73	LINESTRING(298276.7987982656 5043046.839028155, 298193.10958418547 5042995.460991454)
345	712.4499999999999	LINESTRING(296188.8952814998 5041076.876729733, 296124.98871482845 5041001.644345807)
346	711.1	LINESTRING(297615.5015461223 5042834.157056344, 297712.4008330322 5042849.023683613)
347	708.56	LINESTRING(299123.2698606989 5041689.192529714, 299134.8346810496 5041787.701109156)
348	707.4799999999998	LINESTRING(298186.60394312034 5042931.991602736, 298274.9327867916 5042974.981678445)
349	707.06	LINESTRING(298256.4712058139 5044129.900366441, 298300.53784913156 5044042.004923496)
350	701.35	LINESTRING(295734.42346386105 5040518.093360609, 295797.0338410128 5040594.5384634575)
351	701.35	LINESTRING(295671.8130867093 5040441.648257762, 295734.42346386105 5040518.093360609)
352	700.7999999999997	LINESTRING(299179.59527671273 5044315.936909, 299123.7261237709 5044234.898813112)
353	699.91	LINESTRING(296123.6312440252 5041004.501769442, 296059.90249165444 5040929.129880276)
354	699.5599999999998	LINESTRING(298180.5627582187 5038674.639673637, 298174.0590793268 5038575.5987205375)
355	695.7800000000002	LINESTRING(296643.61978731636 5043404.245345543, 296735.0354915711 5043365.612240603)
356	691.5699999999999	LINESTRING(299364.45557481895 5044688.806435201, 299415.2927268918 5044772.154916309)
357	691.23	LINESTRING(299929.9602720748 5040129.367729009, 299888.3391809442 5040218.674709143)
358	688.83	LINESTRING(298876.4832236951 5042589.797639182, 298785.07504601986 5042626.808821154)
359	688.32	LINESTRING(299686.7041387829 5044858.562628668, 299637.9565110847 5044773.765104887)
360	683.5899999999999	LINESTRING(298862.5698972003 5043851.096163798, 298851.0188176564 5043949.072295664)
361	681.9800000000002	LINESTRING(295871.3402743304 5040771.739130898, 295797.9269509832 5040706.902536926)
362	680.5699999999999	LINESTRING(299027.91675232566 5043472.236424686, 299124.1653336503 5043490.186660796)
363	679.96	LINESTRING(297395.9114105087 5042573.9007584015, 297485.68900148623 5042613.187924551)
364	679.5699999999999	LINESTRING(299182.74118128174 5044269.268423442, 299250.4451462846 5044341.51445047)
365	679.4399999999999	LINESTRING(299747.6426135466 5040734.386077206, 299794.8602061388 5040647.750341764)
366	678.7299999999999	LINESTRING(298120.13697009487 5042847.566271354, 298209.4444323346 5042888.885480377)
367	675.2500000000001	LINESTRING(298872.2110959164 5043222.32686467, 298849.08451115096 5043127.099956997)
368	675.16	LINESTRING(296016.1954205166 5040866.080273829, 295952.98264754965 5040790.251857859)
369	673.6799999999998	LINESTRING(298383.12528795045 5038642.58025243, 298386.4317279037 5038741.979308718)
370	673.6799999999998	LINESTRING(298380.1227254648 5038539.442486126, 298383.42916541814 5038638.841542414)
371	672.03	LINESTRING(297149.75268797524 5043400.147211364, 297053.03355774353 5043423.695447016)
372	671.8100000000002	LINESTRING(297941.80581421615 5043421.835189473, 297847.04626144975 5043449.024369312)
373	671.46	LINESTRING(299345.8125747599 5044600.461387607, 299299.6376718067 5044513.703091511)
374	668.7900000000001	LINESTRING(299367.8863247431 5040091.7399092745, 299350.1526480649 5040188.626355726)
375	664.8300000000002	LINESTRING(295808.22089788667 5040691.776391276, 295735.20916874736 5040626.444404928)
376	664.8300000000002	LINESTRING(295720.00511711126 5040648.657949866, 295646.25825812586 5040584.203096435)
377	662.55	LINESTRING(298233.8037796362 5038881.8735198025, 298227.53342984937 5038782.8515053075)
378	662.39	LINESTRING(295567.6916940992 5040331.8966509495, 295630.41866688896 5040408.160597006)
379	662.39	LINESTRING(295504.9647213093 5040255.632704896, 295567.6916940992 5040331.8966509495)
380	662.39	LINESTRING(295423.296015116 5040160.831012736, 295486.0229879058 5040237.094958791)
381	662.39	LINESTRING(295360.5690423262 5040084.56706668, 295423.296015116 5040160.831012736)
382	658.0099999999999	LINESTRING(295948.910114112 5040795.433961804, 295885.6262099171 5040719.704758333)
383	657.69	LINESTRING(299441.8706356174 5044920.403766877, 299493.81310755014 5045003.117217395)
384	656.3500000000001	LINESTRING(298522.85288215725 5043434.283056221, 298620.53251012956 5043436.927726174)
385	656.17	LINESTRING(299692.0354143833 5041785.497295576, 299767.7184674537 5041722.51671387)
386	655.1399999999999	LINESTRING(296982.36440885504 5042052.75068802, 296920.0561397357 5041975.976857455)
387	653.0699999999999	LINESTRING(298240.8792301592 5039286.584069129, 298230.6165384655 5039187.747882155)
388	651.75	LINESTRING(298441.48637876986 5042566.912593691, 298465.2760680509 5042662.820614119)
389	651.6400000000001	LINESTRING(298735.67313385656 5040369.72025729, 298732.7678652272 5040468.003304169)
390	647.1000000000001	LINESTRING(295745.5871266685 5043856.064057775, 295651.20119146444 5043885.776505767)
391	645.61	LINESTRING(299368.55089101166 5042755.984929561, 299395.08062624355 5042662.375273)
392	645.51	LINESTRING(295757.4106469426 5043996.980309668, 295852.7362038573 5043968.902542827)
393	645.4699999999999	LINESTRING(298168.8494036009 5043106.611322274, 298074.03456626745 5043133.111646353)
394	640.83	LINESTRING(298475.6742509877 5038874.512730119, 298476.68811519153 5038974.276723078)
395	640.75	LINESTRING(299723.2891329554 5045140.984772606, 299678.7485520353 5045053.705528379)
396	639.4100000000001	LINESTRING(299600.34080199274 5045195.716113955, 299652.84999961447 5045278.086697183)
397	637.3000000000001	LINESTRING(299997.34810206416 5040293.075946808, 300043.42668847257 5040205.179734474)
398	636.8	LINESTRING(299582.1629807065 5043640.21889415, 299487.40496531606 5043612.705363729)
399	636.7199999999999	LINESTRING(298512.5865554341 5041235.989788303, 298493.55335556285 5041139.313096165)
400	632.15	LINESTRING(299757.0781764361 5043102.173194615, 299853.8523286005 5043084.497696279)
401	631.7	LINESTRING(298451.3783723191 5039320.058936868, 298457.4289495281 5039419.18215272)
402	631.0400000000001	LINESTRING(299460.20001484506 5040802.181414582, 299398.67584811867 5040878.728292209)
403	629.8999999999999	LINESTRING(298392.2572132781 5039483.121628207, 298387.2625398697 5039384.629583377)
404	627.35	LINESTRING(298202.1485528569 5043199.401486398, 298146.7632839333 5043281.427247132)
405	626.6899999999998	LINESTRING(295920.55036129564 5040690.20436814, 295986.2413534589 5040764.521365774)
406	625.8700000000001	LINESTRING(295633.3304878184 5040593.80472283, 295558.76699100586 5040530.287982052)
407	625.8600000000001	LINESTRING(298705.39410150156 5043083.908131317, 298647.5200367165 5043164.194024181)
408	625.8699999999999	LINESTRING(295556.3287364602 5040529.03756923, 295481.7652396476 5040465.520828452)
409	623.35	LINESTRING(296508.6410094127 5041498.204683208, 296582.9425097071 5041562.271425349)
410	622.6700000000001	LINESTRING(295556.87325826933 5044022.320196121, 295652.1110483305 5043993.991615089)
411	622.6700000000001	LINESTRING(295652.1110483305 5043993.991615089, 295747.34883839154 5043965.663034055)
412	619.2599999999999	LINESTRING(298779.5198822061 5043314.475145954, 298684.66045136587 5043285.613819962)
413	619.0500000000001	LINESTRING(295503.4027022061 5040276.5623801015, 295439.9516509338 5040201.072071529)
414	619.0500000000001	LINESTRING(295384.7700103558 5040131.988648547, 295321.3189590835 5040056.498339976)
415	617.4300000000001	LINESTRING(298250.0207802625 5043026.371052185, 298345.866395643 5043049.960515789)
416	617.0300000000002	LINESTRING(297481.17906077544 5042859.472652684, 297386.1984402023 5042832.377544126)
417	614.75	LINESTRING(298500.7763027982 5038391.795704526, 298501.6577788738 5038491.537661289)
418	614.6199999999999	LINESTRING(298868.3480361021 5043513.565233504, 298771.93049029756 5043537.784114706)
419	614.5499999999998	LINESTRING(298337.4224199858 5038551.137013315, 298333.29965643026 5038451.793878213)
420	614.0100000000001	LINESTRING(295281.7798069178 5044071.3948453935, 295187.6590920679 5044102.075324188)
421	613.94	LINESTRING(296043.18247154227 5043894.0437043235, 296138.03826851724 5043863.7957746945)
422	609.0	LINESTRING(296717.42363974964 5041758.562016016, 296774.94085812813 5041839.451932937)
423	605.13	LINESTRING(299588.6394203646 5042479.541674448, 299494.8553978736 5042511.338547285)
424	604.88	LINESTRING(298961.0210881897 5043514.824039934, 298957.08299433376 5043416.025454778)
425	603.82	LINESTRING(298522.70714841766 5038291.690738838, 298523.68865248776 5038391.429978069)
426	603.62	LINESTRING(298351.77049471496 5038379.528692471, 298347.4889786731 5038280.195497432)
427	603.6199999999999	LINESTRING(298347.4889786732 5038280.195497433, 298343.20746263134 5038180.862302394)
428	603.58	LINESTRING(295321.7391880803 5039985.983511838, 295383.17999554536 5040063.350135423)
429	602.1400000000001	LINESTRING(298286.92094614566 5043481.056386675, 298344.61896889703 5043400.973760431)
430	599.29	LINESTRING(296715.8393087502 5041745.609967696, 296652.6760460443 5041669.9188921545)
431	597.0	LINESTRING(298622.46068882075 5040827.041922624, 298603.961735425 5040729.279471299)
432	591.12	LINESTRING(295647.2387224227 5043920.646588985, 295552.72752788087 5043950.416257201)
433	590.0600000000001	LINESTRING(295802.8730930921 5043783.676969519, 295709.55626628845 5043816.841262395)
434	586.9	LINESTRING(296493.41938168555 5041718.904080666, 296413.6697380139 5041661.377230869)
435	586.73	LINESTRING(297042.14424066036 5042085.769157247, 297122.48901071324 5042142.310612255)
436	583.85	LINESTRING(299262.0281577485 5044185.876160651, 299330.89893998025 5044257.177757321)
437	580.37	LINESTRING(298664.3753424124 5040540.878078859, 298644.65707084985 5040443.468095119)
438	580.1000000000001	LINESTRING(299533.76042740245 5040986.258928207, 299600.93030470726 5040914.24074852)
439	579.1899999999999	LINESTRING(297355.7708636751 5042459.384050578, 297269.9577922187 5042412.360905855)
440	578.8399999999999	LINESTRING(296039.42719841056 5040934.363798866, 296101.01258648327 5041011.745091776)
441	578.7099999999999	LINESTRING(298542.1065038518 5042004.63878865, 298612.09704958694 5041934.375673548)
442	576.5500000000001	LINESTRING(299076.7970210544 5043160.0554999085, 299171.5804543568 5043134.463827697)
443	576.54	LINESTRING(298251.23703890917 5038507.082927592, 298257.34901039687 5038606.313370695)
444	575.11	LINESTRING(298880.03131019353 5043855.567486103, 298877.20370866347 5043954.0565826865)
445	574.07	LINESTRING(299858.32924121246 5045203.9268856635, 299812.6444369871 5045117.403928174)
446	573.25	LINESTRING(298981.27493326744 5043651.064737285, 298985.67375058774 5043750.212253494)
447	568.5500000000001	LINESTRING(296457.7418194469 5043800.831639904, 296365.62018400984 5043835.316858012)
448	566.5100000000002	LINESTRING(298518.0844616212 5042278.038549651, 298454.5894925712 5042353.032728726)
449	565.55	LINESTRING(298901.1568243255 5044282.822080346, 298952.5647726371 5044366.217789365)
450	560.8	LINESTRING(299412.11884342495 5039819.202159461, 299396.56769410154 5039915.721990905)
451	560.24	LINESTRING(295291.81123380695 5039973.586768166, 295229.67565405776 5039896.983566724)
452	559.5	LINESTRING(295214.8888829024 5039946.186486804, 295276.66819414974 5040023.183011964)
453	559.07	LINESTRING(298620.19920073776 5042782.49569798, 298693.278163524 5042717.240274493)
454	554.14	LINESTRING(295494.2461035272 5040147.54544849, 295432.6006807102 5040070.369837639)
455	552.74	LINESTRING(296314.3870144543 5041326.959990978, 296378.64685562835 5041401.945292028)
456	550.16	LINESTRING(299920.83400751 5045375.4760541925, 299875.83843589935 5045288.61826217)
457	543.3799999999999	LINESTRING(295478.85200995504 5044095.315453926, 295574.06587262877 5044067.203239699)
458	538.0000000000001	LINESTRING(297994.4211916355 5042589.235524445, 297943.9933632199 5042504.431590839)
459	535.38	LINESTRING(297022.9086000922 5043730.787450156, 297120.617030511 5043713.447982275)
460	535.19	LINESTRING(295444.2167874561 5044067.380144439, 295352.08398695325 5044103.096944988)
461	533.04	LINESTRING(298479.91944835795 5040509.738044656, 298456.55351742054 5040413.887864914)
462	532.55	LINESTRING(299052.0871142452 5043919.546369807, 299127.6064181638 5043982.226733285)
463	531.9200000000001	LINESTRING(299090.7581087698 5043602.258883522, 298996.2499143854 5043573.045950565)
464	531.2399999999999	LINESTRING(298782.79724482563 5044662.215349142, 298787.34751239565 5044759.501899077)
465	530.9000000000001	LINESTRING(299353.3766462048 5042532.323304922, 299257.5664599777 5042558.232118704)
466	527.4099999999999	LINESTRING(299900.9946443568 5040101.453380471, 299928.57667322474 5040007.595270221)
467	526.13	LINESTRING(298351.29544239596 5043057.378078605, 298424.67608015286 5042990.687600509)
468	523.26	LINESTRING(298552.54736741335 5043186.017678544, 298644.10843450914 5043224.176050844)
469	520.98	LINESTRING(299297.5421370011 5042982.4856158085, 299394.77609189297 5042966.256686741)
470	520.82	LINESTRING(298980.8113656244 5044916.011185285, 299001.88356189977 5045012.13986826)
471	519.6999999999999	LINESTRING(299549.8278162992 5044444.279585487, 299627.03839869006 5044504.73197027)
472	517.4700000000001	LINESTRING(298650.55047519016 5043315.31538384, 298554.3228652591 5043339.993331077)
473	517.38	LINESTRING(299140.2980757998 5043994.255361077, 299134.17293953046 5043895.689796903)
474	513.27	LINESTRING(297840.9818366208 5042832.218157803, 297934.9863124713 5042864.307367233)
475	512.81	LINESTRING(298638.8307886261 5044538.7958988305, 298649.8493197949 5044635.414437706)
476	512.5400000000001	LINESTRING(297763.9632620406 5042698.025462594, 297858.4953264165 5042728.033109658)
477	512.21	LINESTRING(298355.6477815049 5043101.60029034, 298260.2949533949 5043074.257855484)
478	511.36	LINESTRING(298742.29780601076 5044549.619060067, 298752.76431391557 5044646.300076558)
479	509.61	LINESTRING(296068.1984690373 5040986.405171991, 295997.5925604068 5040917.148103124)
480	508.94	LINESTRING(299713.8723275776 5040598.046539781, 299652.12873765046 5040675.246827798)
481	506.71	LINESTRING(298778.9963027165 5042162.363073099, 298732.5390339569 5042249.701054148)
482	506.55999999999995	LINESTRING(295396.3319576549 5044182.334701361, 295491.31932427664 5044153.501971617)
483	505.45000000000005	LINESTRING(296718.07973789703 5042027.402435652, 296633.1001194704 5041977.734082682)
484	505.0	LINESTRING(299347.02487952914 5041451.855962228, 299302.85285383184 5041539.580796422)
485	504.67	LINESTRING(299288.42782805854 5042196.523275993, 299380.28210461943 5042161.1534801)
486	503.53	LINESTRING(297437.3819987843 5043436.077226577, 297349.4533624902 5043478.543276399)
