ipere,feuillet,rang,ch_id,sdomi100,xdomi,ydomi,perslogi,autologi,srdomi,age,genre,permis,p_statut,p_mobil,hrede,motif,xorig,yorig,sorig100,srorig,xdest,ydest,sdest100,srdest,faclog,facper,f_menage,f_pers,f_chaine,mode,nb_bo,nb_depl,nb_lieux,ch_motif,ch_duree,ch_type_ind,ch_type_ouv,ch_type_fer,ch_type_simp,ch_type_comp,ch_mono_bo,ch_multi_bo,ch_contraint,ch_n_contraint
277,1000160,1,1,106,298114,5043374,4,1,4620173.00,46,1,1,1,1,900,1,298114,5043374,106,4620173.00,300338,5040755,102,4620055.01,11.69,10.27,T,T,T,TC,1,3,3,TR,450,0,,1,,1,1,,1,
278,1000160,1,1,106,298114,5043374,4,1,4620173.00,46,1,1,1,1,1600,5,300338,5040755,102,4620055.01,298707,5043275,106,4620158.00,11.69,10.27,,,,VELO,1,3,3,TR,450,0,,1,,1,1,,1,
279,1000160,1,1,106,298114,5043374,4,1,4620173.00,46,1,1,1,1,1630,3,298707,5043275,106,4620158.00,298114,5043374,106,4620173.00,11.69,10.27,,,,VELO,1,3,3,TR,450,0,,1,,1,1,,1,
280,1000160,1,2,106,298114,5043374,4,1,4620173.00,46,1,1,1,1,1700,5,298114,5043374,106,4620173.00,297540,5042575,106,4620170.00,11.69,10.27,,,T,VELO,1,3,3,RC,30,0,,1,,1,1,,1,
281,1000160,1,2,106,298114,5043374,4,1,4620173.00,46,1,1,1,1,1715,6,297540,5042575,106,4620170.00,297873,5043172,106,4620172.00,11.69,10.27,,,,VELO,1,3,3,RC,30,0,,1,,1,1,,1,
282,1000160,1,2,106,298114,5043374,4,1,4620173.00,46,1,1,1,1,1730,3,297873,5043172,106,4620172.00,298114,5043374,106,4620173.00,11.69,10.27,,,,MARCHE,1,3,3,RC,30,0,,1,,1,1,,1,
283,1000160,2,1,106,298114,5043374,4,1,4620173.00,40,2,1,1,1,800,1,298114,5043374,106,4620173.00,298726,5048426,110,4620197.00,11.69,10.19,,T,T,AC,1,2,2,TR,540,0,,1,1,,1,,1,
284,1000160,2,1,106,298114,5043374,4,1,4620173.00,40,2,1,1,1,1700,3,298726,5048426,110,4620197.00,298114,5043374,106,4620173.00,11.69,10.19,,,,AC,1,2,2,TR,540,0,,1,1,,1,,1,
285,1000160,2,2,106,298114,5043374,4,1,4620173.00,40,2,1,1,1,1715,6,298114,5043374,106,4620173.00,297873,5043172,106,4620172.00,11.69,10.19,,,T,MARCHE,1,2,2,RC,15,0,,1,1,,1,,1,
286,1000160,2,2,106,298114,5043374,4,1,4620173.00,40,2,1,1,1,1730,3,297873,5043172,106,4620172.00,298114,5043374,106,4620173.00,11.69,10.19,,,,MARCHE,1,2,2,RC,15,0,,1,1,,1,,1,
287,1000160,3,1,106,298114,5043374,4,1,4620173.00,8,1,5,3,1,815,2,298114,5043374,106,4620173.00,297873,5043172,106,4620172.00,11.69,11.92,,T,T,MARCHE,2,4,3,ET,540,0,,1,,1,,1,1,
288,1000160,3,1,106,298114,5043374,4,1,4620173.00,8,1,5,3,1,1600,4,297873,5043172,106,4620172.00,297838,5043068,106,4620172.00,11.69,11.92,,,,MARCHE,2,4,3,ET,540,0,,1,,1,,1,1,
289,1000160,3,1,106,298114,5043374,4,1,4620173.00,8,1,5,3,1,1700,2,297838,5043068,106,4620172.00,297873,5043172,106,4620172.00,11.69,11.92,,,,MARCHE,2,4,3,ET,540,0,,1,,1,,1,1,
290,1000160,3,1,106,298114,5043374,4,1,4620173.00,8,1,5,3,1,1715,3,297873,5043172,106,4620172.00,298114,5043374,106,4620173.00,11.69,11.92,,,,MARCHE,2,4,3,ET,540,0,,1,,1,,1,1,
291,1000160,4,1,106,298114,5043374,4,1,4620173.00,6,2,5,3,1,815,2,298114,5043374,106,4620173.00,297873,5043172,106,4620172.00,11.69,10.83,,T,T,MARCHE,1,2,2,ET,555,0,,1,1,,1,,1,
292,1000160,4,1,106,298114,5043374,4,1,4620173.00,6,2,5,3,1,1730,3,297873,5043172,106,4620172.00,298114,5043374,106,4620173.00,11.69,10.83,,,,MARCHE,1,2,2,ET,555,0,,1,1,,1,,1,
362,1000228,1,,106,299045,5043225,2,1,4620147.00,77,2,1,2,2,0,7,0,0,0,,0,0,0,,16.96,14.51,T,T,,,,,,,,,,,,,,,,
363,1000228,2,,106,299045,5043225,2,1,4620147.00,80,1,1,4,2,0,7,0,0,0,,0,0,0,,16.96,15.5,,T,,,,,,,,,,,,,,,,
788,1000479,1,1,106,298847,5043886,2,1,4620156.00,70,1,1,2,1,1000,5,298847,5043886,106,4620156.00,291799,5043851,108,4620268.02,16.96,15.5,T,T,T,AC,1,3,3,MA,105,0,,1,,1,1,,,1
789,1000479,1,1,106,298847,5043886,2,1,4620156.00,70,1,1,2,1,1045,5,291799,5043851,108,4620268.02,292421,5043901,108,4620268.03,16.96,15.5,,,,AC,1,3,3,MA,105,0,,1,,1,1,,,1
790,1000479,1,1,106,298847,5043886,2,1,4620156.00,70,1,1,2,1,1145,3,292421,5043901,108,4620268.03,298847,5043886,106,4620156.00,16.96,15.5,,,,AC,1,3,3,MA,105,0,,1,,1,1,,,1
791,1000479,2,1,106,298847,5043886,2,1,4620156.00,69,2,2,4,1,1000,5,298847,5043886,106,4620156.00,291799,5043851,108,4620268.02,16.96,10.03,,T,T,AP,1,3,3,MA,105,0,,1,,1,1,,,1
792,1000479,2,1,106,298847,5043886,2,1,4620156.00,69,2,2,4,1,1045,5,291799,5043851,108,4620268.02,292421,5043901,108,4620268.03,16.96,10.03,,,,AP,1,3,3,MA,105,0,,1,,1,1,,,1
793,1000479,2,1,106,298847,5043886,2,1,4620156.00,69,2,2,4,1,1145,3,292421,5043901,108,4620268.03,298847,5043886,106,4620156.00,16.96,10.03,,,,AP,1,3,3,MA,105,0,,1,,1,1,,,1
1146,1000707,1,,106,298991,5041907,2,2,4620136.00,73,2,1,4,2,0,7,0,0,0,,0,0,0,,16.96,14.51,T,T,,,,,,,,,,,,,,,,
1147,1000707,2,1,106,298991,5041907,2,2,4620136.00,72,1,1,4,1,1200,6,298991,5041907,106,4620136.00,300157,5042896,102,4620046.00,16.96,15.5,,T,T,VELO,1,2,2,AT,30,0,,1,1,,1,,,1
1148,1000707,2,1,106,298991,5041907,2,2,4620136.00,72,1,1,4,1,1230,3,300157,5042896,102,4620046.00,298991,5041907,106,4620136.00,16.96,15.5,,,,VELO,1,2,2,AT,30,0,,1,1,,1,,,1
1409,1000870,1,1,106,298061,5043875,1,0,4620175.00,60,1,1,1,1,730,1,298061,5043875,106,4620175.00,303466,5042858,301,4620884.01,28.16,22.23,T,T,T,TC,1,2,2,TR,510,0,,1,1,,1,,1,
1410,1000870,1,1,106,298061,5043875,1,0,4620175.00,60,1,1,1,1,1600,3,303466,5042858,301,4620884.01,298061,5043875,106,4620175.00,28.16,22.23,,,,TC,1,2,2,TR,510,0,,1,1,,1,,1,
1566,1001013,1,1,106,298193,5042978,1,1,4620160.00,50,1,1,2,1,1530,5,298193,5042978,106,4620160.00,295789,5043935,107,4620218.00,21.68,18.96,T,T,T,AC,1,2,2,MA,60,0,,1,1,,1,,,1
1567,1001013,1,1,106,298193,5042978,1,1,4620160.00,50,1,1,2,1,1630,3,295789,5043935,107,4620218.00,298193,5042978,106,4620160.00,21.68,18.96,,,,AC,1,2,2,MA,60,0,,1,1,,1,,,1
1605,1001032,1,1,106,299504,5042355,1,1,4620144.00,84,2,1,4,1,1400,5,299504,5042355,106,4620144.00,297693,5043350,106,4620172.00,21.68,18.55,T,T,T,AC,1,2,2,MA,30,0,,1,1,,1,,,1
1606,1001032,1,1,106,299504,5042355,1,1,4620144.00,84,2,1,4,1,1430,3,297693,5043350,106,4620172.00,299504,5042355,106,4620144.00,21.68,18.55,,,,AC,1,2,2,MA,30,0,,1,1,,1,,,1
3190,1001929,1,1,106,298911,5044286,3,1,4620155.00,64,2,2,4,1,1700,6,298911,5044286,106,4620155.00,302052,5041264,102,4620040.00,28.21,18.42,T,T,T,TC,1,2,2,AT,190,0,,1,1,,1,,,1
3191,1001929,1,1,106,298911,5044286,3,1,4620155.00,64,2,2,4,1,2010,3,302052,5041264,102,4620040.00,298911,5044286,106,4620155.00,28.21,18.42,,,,TC,1,2,2,AT,190,0,,1,1,,1,,,1
3192,1001929,2,1,106,298911,5044286,3,1,4620155.00,58,1,1,1,1,830,1,298911,5044286,106,4620155.00,298644,5043759,106,4620157.00,28.21,20.95,,T,T,AC,1,2,2,TR,600,0,,1,1,,1,,1,
3193,1001929,2,1,106,298911,5044286,3,1,4620155.00,58,1,1,1,1,1830,3,298644,5043759,106,4620157.00,298911,5044286,106,4620155.00,28.21,20.95,,,,AC,1,2,2,TR,600,0,,1,1,,1,,1,
3194,1001929,3,1,106,298911,5044286,3,1,4620155.00,21,1,2,3,1,1200,2,298911,5044286,106,4620155.00,295248,5039492,105,4620116.00,28.21,35.44,,T,T,TC,1,2,2,ET,240,0,,1,1,,1,,1,
3195,1001929,3,1,106,298911,5044286,3,1,4620155.00,21,1,2,3,1,1600,3,295248,5039492,105,4620116.00,298911,5044286,106,4620155.00,28.21,35.44,,,,TC,1,2,2,ET,240,0,,1,1,,1,,1,
3211,1001936,1,1,106,297250,5042708,3,0,4620170.00,48,2,1,1,1,1030,6,297250,5042708,106,4620170.00,297492,5042624,106,4620171.00,13.03,9.26,T,T,T,VELO,1,4,4,AT,120,0,,1,,1,1,,,1
3212,1001936,1,1,106,297250,5042708,3,0,4620170.00,48,2,1,1,1,1130,6,297492,5042624,106,4620171.00,296815,5042472,106,4620165.00,13.03,9.26,,,,VELO,1,4,4,AT,120,0,,1,,1,1,,,1
3213,1001936,1,1,106,297250,5042708,3,0,4620170.00,48,2,1,1,1,1200,4,296815,5042472,106,4620165.00,296857,5042418,106,4620165.00,13.03,9.26,,,,VELO,1,4,4,AT,120,0,,1,,1,1,,,1
3214,1001936,1,1,106,297250,5042708,3,0,4620170.00,48,2,1,1,1,1230,3,296857,5042418,106,4620165.00,297250,5042708,106,4620170.00,13.03,9.26,,,,VELO,1,4,4,AT,120,0,,1,,1,1,,,1
3215,1001936,1,2,106,297250,5042708,3,0,4620170.00,48,2,1,1,1,1245,5,297250,5042708,106,4620170.00,298637,5041884,106,4620136.00,13.03,9.26,,,T,VELO,1,2,2,MA,60,0,,1,1,,1,,,1
3216,1001936,1,2,106,297250,5042708,3,0,4620170.00,48,2,1,1,1,1345,3,298637,5041884,106,4620136.00,297250,5042708,106,4620170.00,13.03,9.26,,,,VELO,1,2,2,MA,60,0,,1,1,,1,,,1
3217,1001936,1,3,106,297250,5042708,3,0,4620170.00,48,2,1,1,1,1930,4,297250,5042708,106,4620170.00,294503,5042427,120,4620400.00,13.03,9.26,,,T,AP,1,3,3,RC,200,0,,1,,1,1,,1,
3218,1001936,1,3,106,297250,5042708,3,0,4620170.00,48,2,1,1,1,2215,6,294503,5042427,120,4620400.00,299142,5043909,106,4620156.00,13.03,9.26,,,,AP,1,3,3,RC,200,0,,1,,1,1,,1,
3219,1001936,1,3,106,297250,5042708,3,0,4620170.00,48,2,1,1,1,2250,3,299142,5043909,106,4620156.00,297250,5042708,106,4620170.00,13.03,9.26,,,,AP,1,3,3,RC,200,0,,1,,1,1,,1,
3220,1001936,2,1,106,297250,5042708,3,0,4620170.00,18,1,1,3,1,730,2,297250,5042708,106,4620170.00,298670,5044526,106,4620178.00,13.03,13.35,,T,T,VELO,1,2,2,ET,480,0,,1,1,,1,,1,
3221,1001936,2,1,106,297250,5042708,3,0,4620170.00,18,1,1,3,1,1530,3,298670,5044526,106,4620178.00,297250,5042708,106,4620170.00,13.03,13.35,,,,VELO,1,2,2,ET,480,0,,1,1,,1,,1,
3222,1001936,2,2,106,297250,5042708,3,0,4620170.00,18,1,1,3,1,1930,4,297250,5042708,106,4620170.00,294503,5042427,120,4620400.00,13.03,13.35,,,T,AC,1,3,3,RC,200,0,,1,,1,1,,1,
3223,1001936,2,2,106,297250,5042708,3,0,4620170.00,18,1,1,3,1,2215,6,294503,5042427,120,4620400.00,299142,5043909,106,4620156.00,13.03,13.35,,,,AC,1,3,3,RC,200,0,,1,,1,1,,1,
3224,1001936,2,2,106,297250,5042708,3,0,4620170.00,18,1,1,3,1,2250,3,299142,5043909,106,4620156.00,297250,5042708,106,4620170.00,13.03,13.35,,,,AC,1,3,3,RC,200,0,,1,,1,1,,1,
3225,1001936,3,1,106,297250,5042708,3,0,4620170.00,15,1,5,3,1,820,2,297250,5042708,106,4620170.00,296561,5042213,121,4620363.00,13.03,13.35,,T,T,MARCHE,1,2,2,ET,220,0,,1,1,,1,,1,
3226,1001936,3,1,106,297250,5042708,3,0,4620170.00,15,1,5,3,1,1200,3,296561,5042213,121,4620363.00,297250,5042708,106,4620170.00,13.03,13.35,,,,MARCHE,1,2,2,ET,220,0,,1,1,,1,,1,
3227,1001936,3,2,106,297250,5042708,3,0,4620170.00,15,1,5,3,1,1300,2,297250,5042708,106,4620170.00,296561,5042213,121,4620363.00,13.03,13.35,,,T,MARCHE,1,2,2,ET,150,0,,1,1,,1,,1,
3228,1001936,3,2,106,297250,5042708,3,0,4620170.00,15,1,5,3,1,1530,3,296561,5042213,121,4620363.00,297250,5042708,106,4620170.00,13.03,13.35,,,,MARCHE,1,2,2,ET,150,0,,1,1,,1,,1,
3229,1001936,3,3,106,297250,5042708,3,0,4620170.00,15,1,5,3,1,1730,4,297250,5042708,106,4620170.00,296778,5042469,106,4620165.00,13.03,13.35,,,T,MARCHE,1,2,2,LS,90,0,,1,1,,1,,,1
3230,1001936,3,3,106,297250,5042708,3,0,4620170.00,15,1,5,3,1,1900,3,296778,5042469,106,4620165.00,297250,5042708,106,4620170.00,13.03,13.35,,,,MARCHE,1,2,2,LS,90,0,,1,1,,1,,,1
3231,1001936,3,4,106,297250,5042708,3,0,4620170.00,15,1,5,3,1,1930,4,297250,5042708,106,4620170.00,294503,5042427,120,4620400.00,13.03,13.35,,,T,AP,1,3,3,RC,200,0,,1,,1,1,,1,
3232,1001936,3,4,106,297250,5042708,3,0,4620170.00,15,1,5,3,1,2215,6,294503,5042427,120,4620400.00,299142,5043909,106,4620156.00,13.03,13.35,,,,AP,1,3,3,RC,200,0,,1,,1,1,,1,
3233,1001936,3,4,106,297250,5042708,3,0,4620170.00,15,1,5,3,1,2250,3,299142,5043909,106,4620156.00,297250,5042708,106,4620170.00,13.03,13.35,,,,AP,1,3,3,RC,200,0,,1,,1,1,,1,
3494,1002086,1,1,106,299281,5043323,2,0,4620147.00,32,2,1,2,1,1510,5,299281,5043323,106,4620147.00,292818,5043606,108,4620268.03,36.71,44.08,T,T,T,AC,1,5,5,MA,175,0,,1,,1,1,,,1
3495,1002086,1,1,106,299281,5043323,2,0,4620147.00,32,2,1,2,1,1600,5,292818,5043606,108,4620268.03,297815,5043016,106,4620172.00,36.71,44.08,,,,AC,1,5,5,MA,175,0,,1,,1,1,,,1
3496,1002086,1,1,106,299281,5043323,2,0,4620147.00,32,2,1,2,1,1640,5,297815,5043016,106,4620172.00,300168,5041637,102,4620053.00,36.71,44.08,,,,AC,1,5,5,MA,175,0,,1,,1,1,,,1
3497,1002086,1,1,106,299281,5043323,2,0,4620147.00,32,2,1,2,1,1745,5,300168,5041637,102,4620053.00,298324,5042657,106,4620139.00,36.71,44.08,,,,AC,1,5,5,MA,175,0,,1,,1,1,,,1
3498,1002086,1,1,106,299281,5043323,2,0,4620147.00,32,2,1,2,1,1805,3,298324,5042657,106,4620139.00,299281,5043323,106,4620147.00,36.71,44.08,,,,AC,1,5,5,MA,175,0,,1,,1,1,,,1
3499,1002086,1,2,106,299281,5043323,2,0,4620147.00,32,2,1,2,1,1825,5,299281,5043323,106,4620147.00,298956,5043623,106,4620147.00,36.71,44.08,,,T,MARCHE,1,2,2,MA,20,0,,1,1,,1,,,1
3500,1002086,1,2,106,299281,5043323,2,0,4620147.00,32,2,1,2,1,1845,3,298956,5043623,106,4620147.00,299281,5043323,106,4620147.00,36.71,44.08,,,,MARCHE,1,2,2,MA,20,0,,1,1,,1,,,1
3501,1002086,2,1,106,299281,5043323,2,0,4620147.00,30,1,1,1,1,900,4,299281,5043323,106,4620147.00,299062,5043395,106,4620147.00,36.71,47.55,,T,T,MARCHE,1,2,2,LS,10,0,,1,1,,1,,,1
3502,1002086,2,1,106,299281,5043323,2,0,4620147.00,30,1,1,1,1,910,3,299062,5043395,106,4620147.00,299281,5043323,106,4620147.00,36.71,47.55,,,,MARCHE,1,2,2,LS,10,0,,1,1,,1,,,1
3503,1002086,2,2,106,299281,5043323,2,0,4620147.00,30,1,1,1,1,1100,5,299281,5043323,106,4620147.00,298956,5043623,106,4620147.00,36.71,47.55,,,T,MARCHE,1,2,2,MA,15,0,,1,1,,1,,,1
3504,1002086,2,2,106,299281,5043323,2,0,4620147.00,30,1,1,1,1,1115,3,298956,5043623,106,4620147.00,299281,5043323,106,4620147.00,36.71,47.55,,,,MARCHE,1,2,2,MA,15,0,,1,1,,1,,,1
3505,1002086,2,3,106,299281,5043323,2,0,4620147.00,30,1,1,1,1,1200,1,299281,5043323,106,4620147.00,299705,5039946,101,4620062.00,36.71,47.55,,,T,TC,1,2,2,TR,540,0,,1,1,,1,,1,
3506,1002086,2,3,106,299281,5043323,2,0,4620147.00,30,1,1,1,1,2100,3,299705,5039946,101,4620062.00,299281,5043323,106,4620147.00,36.71,47.55,,,,TC,1,2,2,TR,540,0,,1,1,,1,,1,
3702,1002211,1,1,106,300190,5043951,1,0,4620032.00,21,2,1,2,1,1500,1,300190,5043951,106,4620032.00,300073,5044655,110,4620187.01,36.14,59.58,T,T,T,MARCHE,1,2,2,TR,510,0,,1,1,,1,,1,
3703,1002211,1,1,106,300190,5043951,1,0,4620032.00,21,2,1,2,1,2330,3,300073,5044655,110,4620187.01,300190,5043951,106,4620032.00,36.14,59.58,,,,MARCHE,1,2,2,TR,510,0,,1,1,,1,,1,
4634,1002720,1,1,106,299628,5043275,4,1,4620149.00,35,2,1,7,1,745,6,299628,5043275,106,4620149.00,299739,5044027,106,4620152.00,10.78,10.93,T,T,T,MARCHE,1,2,2,RC,15,0,,1,1,,1,,1,
4635,1002720,1,1,106,299628,5043275,4,1,4620149.00,35,2,1,7,1,800,3,299739,5044027,106,4620152.00,299628,5043275,106,4620149.00,10.78,10.93,,,,MARCHE,1,2,2,RC,15,0,,1,1,,1,,1,
4636,1002720,1,2,106,299628,5043275,4,1,4620149.00,35,2,1,7,1,1000,6,299628,5043275,106,4620149.00,299866,5041769,101,4620051.00,10.78,10.93,,,T,AC,1,3,3,AT,75,0,,1,,1,1,,,1
4637,1002720,1,2,106,299628,5043275,4,1,4620149.00,35,2,1,7,1,1100,5,299866,5041769,101,4620051.00,298919,5043598,106,4620157.00,10.78,10.93,,,,AC,1,3,3,AT,75,0,,1,,1,1,,,1
4638,1002720,1,2,106,299628,5043275,4,1,4620149.00,35,2,1,7,1,1115,3,298919,5043598,106,4620157.00,299628,5043275,106,4620149.00,10.78,10.93,,,,AC,1,3,3,AT,75,0,,1,,1,1,,,1
4639,1002720,1,3,106,299628,5043275,4,1,4620149.00,35,2,1,7,1,1520,6,299628,5043275,106,4620149.00,299739,5044027,106,4620152.00,10.78,10.93,,,T,MARCHE,1,2,2,RC,25,0,,1,1,,1,,1,
4640,1002720,1,3,106,299628,5043275,4,1,4620149.00,35,2,1,7,1,1545,3,299739,5044027,106,4620152.00,299628,5043275,106,4620149.00,10.78,10.93,,,,MARCHE,1,2,2,RC,25,0,,1,1,,1,,1,
4641,1002720,2,1,106,299628,5043275,4,1,4620149.00,40,1,1,1,1,700,1,299628,5043275,106,4620149.00,299613,5040033,101,4620062.00,10.78,10.94,,T,T,TC,1,2,2,TR,540,0,,1,1,,1,,1,
4642,1002720,2,1,106,299628,5043275,4,1,4620149.00,40,1,1,1,1,1600,3,299613,5040033,101,4620062.00,299628,5043275,106,4620149.00,10.78,10.94,,,,TC,1,2,2,TR,540,0,,1,1,,1,,1,
4643,1002720,3,1,106,299628,5043275,4,1,4620149.00,12,1,5,3,1,815,2,299628,5043275,106,4620149.00,299340,5043600,106,4620148.00,10.78,12.46,,T,T,MARCHE,1,2,2,ET,195,0,,1,1,,1,,1,
4644,1002720,3,1,106,299628,5043275,4,1,4620149.00,12,1,5,3,1,1130,3,299340,5043600,106,4620148.00,299628,5043275,106,4620149.00,10.78,12.46,,,,MARCHE,1,2,2,ET,195,0,,1,1,,1,,1,
4645,1002720,3,2,106,299628,5043275,4,1,4620149.00,12,1,5,3,1,1300,2,299628,5043275,106,4620149.00,299340,5043600,106,4620148.00,10.78,12.46,,,T,MARCHE,1,2,2,ET,150,0,,1,1,,1,,1,
4646,1002720,3,2,106,299628,5043275,4,1,4620149.00,12,1,5,3,1,1530,3,299340,5043600,106,4620148.00,299628,5043275,106,4620149.00,10.78,12.46,,,,MARCHE,1,2,2,ET,150,0,,1,1,,1,,1,
4647,1002720,4,1,106,299628,5043275,4,1,4620149.00,9,1,5,3,1,745,2,299628,5043275,106,4620149.00,299739,5044027,106,4620152.00,10.78,10.99,,T,T,MARCHE,1,2,2,ET,480,0,,1,1,,1,,1,
4648,1002720,4,1,106,299628,5043275,4,1,4620149.00,9,1,5,3,1,1545,3,299739,5044027,106,4620152.00,299628,5043275,106,4620149.00,10.78,10.99,,,,MARCHE,1,2,2,ET,480,0,,1,1,,1,,1,
5724,1003379,1,1,106,298890,5043029,2,2,4620146.00,53,2,1,1,1,700,1,298890,5043029,106,4620146.00,297199,5047204,109,4620253.00,16.96,13.24,T,T,T,AC,1,2,2,TR,545,0,,1,1,,1,,1,
5725,1003379,1,1,106,298890,5043029,2,2,4620146.00,53,2,1,1,1,1605,3,297199,5047204,109,4620253.00,298890,5043029,106,4620146.00,16.96,13.24,,,,AC,1,2,2,TR,545,0,,1,1,,1,,1,
5726,1003379,2,1,106,298890,5043029,2,2,4620146.00,53,2,1,1,1,815,6,298890,5043029,106,4620146.00,298890,5043029,106,4620146.00,16.96,13.24,,T,T,AC,0,1,2,IND,0,0,1,,,,,,,
6637,1003911,1,1,106,298850,5043962,2,1,4620156.00,35,2,2,1,1,715,1,298850,5043962,106,4620156.00,300067,5039940,102,4620070.00,27.08,27.45,T,T,T,TC,1,2,2,TR,495,0,,1,1,,1,,1,
6638,1003911,1,1,106,298850,5043962,2,1,4620156.00,35,2,2,1,1,1530,3,300067,5039940,102,4620070.00,298850,5043962,106,4620156.00,27.08,27.45,,,,TC,1,2,2,TR,495,0,,1,1,,1,,1,
6639,1003911,2,1,106,298850,5043962,2,1,4620156.00,35,1,1,1,1,715,1,298850,5043962,106,4620156.00,295958,5041361,121,4620360.00,27.08,31.88,,T,T,AC,1,2,2,TR,525,0,,1,1,,1,,1,
6640,1003911,2,1,106,298850,5043962,2,1,4620156.00,35,1,1,1,1,1600,3,295958,5041361,121,4620360.00,298850,5043962,106,4620156.00,27.08,31.88,,,,AC,1,2,2,TR,525,0,,1,1,,1,,1,
7024,1004139,1,,106,298586,5042611,1,0,4620141.00,46,2,3,8,2,0,7,0,0,0,,0,0,0,,36.14,25.69,T,T,,,,,,,,,,,,,,,,
7218,1004282,1,1,106,298511,5043331,2,1,4620158.00,30,2,1,1,1,700,1,298511,5043331,106,4620158.00,300343,5041351,101,4620058.00,36.71,44.08,T,T,T,TC,1,2,2,TR,600,0,,1,1,,1,,1,
7219,1004282,1,1,106,298511,5043331,2,1,4620158.00,30,2,1,1,1,1700,3,300343,5041351,101,4620058.00,298511,5043331,106,4620158.00,36.71,44.08,,,,TC,1,2,2,TR,600,0,,1,1,,1,,1,
7220,1004282,2,1,106,298511,5043331,2,1,4620158.00,30,1,1,1,1,800,1,298511,5043331,106,4620158.00,299358,5040834,101,4620062.00,36.71,47.55,,T,T,TC,1,2,2,TR,510,0,,1,1,,1,,1,
7221,1004282,2,1,106,298511,5043331,2,1,4620158.00,30,1,1,1,1,1630,3,299358,5040834,101,4620062.00,298511,5043331,106,4620158.00,36.71,47.55,,,,TC,1,2,2,TR,510,0,,1,1,,1,,1,
7387,1004387,1,1,106,299122,5043272,3,1,4620147.00,38,1,1,1,1,800,1,299122,5043272,106,4620147.00,294684,5044505,107,4620228.00,21.72,25.57,T,T,T,VELO,1,2,2,TR,510,0,,1,1,,1,,1,
7388,1004387,1,1,106,299122,5043272,3,1,4620147.00,38,1,1,1,1,1630,3,294684,5044505,107,4620228.00,299122,5043272,106,4620147.00,21.72,25.57,,,,VELO,1,2,2,TR,510,0,,1,1,,1,,1,
7389,1004387,2,1,106,299122,5043272,3,1,4620147.00,34,2,1,1,1,745,1,299122,5043272,106,4620147.00,296327,5047253,109,4620257.00,21.72,26.08,,T,T,VELO,1,2,2,TR,525,0,,1,1,,1,,1,
7390,1004387,2,1,106,299122,5043272,3,1,4620147.00,34,2,1,1,1,1630,3,296327,5047253,109,4620257.00,299122,5043272,106,4620147.00,21.72,26.08,,,,VELO,1,2,2,TR,525,0,,1,1,,1,,1,
7391,1004387,2,2,106,299122,5043272,3,1,4620147.00,34,2,1,1,1,2030,5,299122,5043272,106,4620147.00,299158,5043987,106,4620155.00,21.72,26.08,,,T,MARCHE,1,2,2,MA,30,0,,1,1,,1,,,1
7392,1004387,2,2,106,299122,5043272,3,1,4620147.00,34,2,1,1,1,2100,3,299158,5043987,106,4620155.00,299122,5043272,106,4620147.00,21.72,26.08,,,,MARCHE,1,2,2,MA,30,0,,1,1,,1,,,1
7393,1004387,3,,106,299122,5043272,3,1,4620147.00,3,2,5,6,3,0,7,0,0,0,,0,0,0,,21.72,21.25,,T,,,,,,,,,,,,,,,,
7433,1004411,1,1,106,298248,5044117,4,1,4620176.00,42,2,1,1,1,745,6,298248,5044117,106,4620176.00,299007,5044280,106,4620155.00,11.84,10.32,T,T,T,MARCHE,2,5,4,TR,465,0,,1,,1,,1,1,
7434,1004411,1,1,106,298248,5044117,4,1,4620176.00,42,2,1,1,1,800,1,299007,5044280,106,4620155.00,298514,5044541,106,4620178.00,11.84,10.32,,,,MARCHE,2,5,4,TR,465,0,,1,,1,,1,1,
7435,1004411,1,1,106,298248,5044117,4,1,4620176.00,42,2,1,1,1,1500,6,298514,5044541,106,4620178.00,298831,5044175,106,4620155.00,11.84,10.32,,,,MARCHE,2,5,4,TR,465,0,,1,,1,,1,1,
7436,1004411,1,1,106,298248,5044117,4,1,4620176.00,42,2,1,1,1,1520,6,298831,5044175,106,4620155.00,299007,5044280,106,4620155.00,11.84,10.32,,,,MARCHE,2,5,4,TR,465,0,,1,,1,,1,1,
7437,1004411,1,1,106,298248,5044117,4,1,4620176.00,42,2,1,1,1,1530,3,299007,5044280,106,4620155.00,298248,5044117,106,4620176.00,11.84,10.32,,,,MARCHE,2,5,4,TR,465,0,,1,,1,,1,1,
7438,1004411,1,2,106,298248,5044117,4,1,4620176.00,42,2,1,1,1,1545,4,298248,5044117,106,4620176.00,255747,5035476,574,4620757.00,11.84,10.32,,,T,AP,1,2,2,LS,255,0,,1,1,,1,,,1
7439,1004411,1,2,106,298248,5044117,4,1,4620176.00,42,2,1,1,1,2000,3,255747,5035476,574,4620757.00,298248,5044117,106,4620176.00,11.84,10.32,,,,AP,1,2,2,LS,255,0,,1,1,,1,,,1
7440,1004411,2,1,106,298248,5044117,4,1,4620176.00,43,1,1,1,1,745,6,298248,5044117,106,4620176.00,298831,5044175,106,4620155.00,11.84,12.01,,T,T,VELO,1,3,3,TR,420,0,,1,,1,1,,1,
7441,1004411,2,1,106,298248,5044117,4,1,4620176.00,43,1,1,1,1,805,1,298831,5044175,106,4620155.00,298791,5040588,102,4620129.02,11.84,12.01,,,,VELO,1,3,3,TR,420,0,,1,,1,1,,1,
