poi_id,xcoord,ycoord,sm13,post_code,sic_1,sic_2,sic_3,sic_4,sic_5,sic_6,naics_1,naics_2,naics_3,naics_4,naics_5
POI4966835,314037.0381344994,5040923.947572071,310,J3V6J1,56610000,00000000,00000000,00000000,00000000,00000000,44821,00000,00000,00000,00000
POI4965165,316091.0267384886,5045206.974041734,310,J3V0G7,28750000,00000000,00000000,00000000,00000000,00000000,325314,00000,00000,00000,00000
POI4962238,319913.6406840999,5042667.352804587,310,,57120000,25190000,00000000,00000000,00000000,00000000,44211,337125,00000,00000,00000
POI4987479,316893.00947090227,5042958.945162632,310,J3V 0B3,72990000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4960915,314042.0663041746,5040498.052429421,310,J3V5K3,56410000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI1216636,317772.9961490807,5043585.040198921,310,J3V 4H1,17310000,00000000,00000000,00000000,00000000,00000000,23531,00000,00000,00000,00000
POI1216702,316331.9680240344,5044162.9977156315,310,J3V 4Z1,72910000,00000000,00000000,00000000,00000000,00000000,541213,00000,00000,00000,00000
POI1216621,317560.0070844958,5042621.982750377,310,J3V 3V2,86410000,00000000,00000000,00000000,00000000,00000000,81341,00000,00000,00000,00000
POI1216364,316896.382758895,5043040.588768244,310,J3V 5J2,72310000,59990000,00000000,00000000,00000000,00000000,812112,812113,00000,00000,00000
POI1216407,317248.9219023747,5042646.806500477,310,J3V 2G9,80930000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI1216508,316549.9875147912,5043721.988164337,310,J3V 3T1,38430000,00000000,00000000,00000000,00000000,00000000,339114,00000,00000,00000,00000
POI1216594,317204.614758758,5042981.643399377,310,J3V 3T8,73890000,00000000,00000000,00000000,00000000,00000000,541199,54199,00000,00000,00000
POI1216610,317232.1358624963,5042941.938303997,310,J3V 3T8,58120000,00000000,00000000,00000000,00000000,00000000,72211,00000,00000,00000,00000
POI1216618,317412.9628572625,5042829.056458203,310,J3V 3T9,83510000,82990000,80990000,82440000,00000000,00000000,62441,611699,62141,61141,00000
POI1216642,317363.0178175097,5044442.030071395,310,J3V 4J9,07830000,00000000,00000000,00000000,00000000,00000000,56173,00000,00000,00000,00000
POI1216764,317231.47682809894,5043156.198330014,310,J3V 5J5,58120000,00000000,00000000,00000000,00000000,00000000,72211,00000,00000,00000,00000
POI1216987,315749.0050670983,5042436.971829694,310,J3V 6B2,55410000,75380000,75390000,54110000,50740000,00000000,44719,811111,811118,44511,42172
POI1217058,315547.9866274335,5041943.979861348,310,J3V 6C2,50310000,00000000,00000000,00000000,00000000,00000000,42131,00000,00000,00000,00000
POI1217076,314289.98758861364,5040139.963945502,310,J3Y5K2,52510000,52310000,17610000,15220000,52110000,00000000,00000,00000,00000,00000,00000
POI1216439,317445.0362006115,5042845.012822858,310,J3V 2H6,79990000,00000000,00000000,00000000,00000000,00000000,61162,00000,00000,00000,00000
POI1216463,316311.03805979266,5043098.986867452,310,J3V 3G2,64110000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI1216915,317276.03116722795,5042040.97287266,310,J3V 5W2,80490000,80930000,00000000,00000000,00000000,00000000,62133,621498,00000,00000,00000
POI1216980,315837.9671639426,5044620.970688181,310,J3V 6B1,72110000,00000000,00000000,00000000,00000000,00000000,81232,00000,00000,00000,00000
POI4964413,315904.07823096885,5041728.338868259,310,,58120000,00000000,00000000,00000000,00000000,00000000,72211,00000,00000,00000,00000
POI4966962,316960.18611498986,5042963.261341545,310,J3V 3P8,80930000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4987535,316843.9660629089,5043033.975594806,310,J3V 3P7,80110000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4987548,318736.99925757776,5043121.022852301,310,J3V 5H7,80110000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI2027929,313907.6905932091,5040727.390395795,310,J3V 6K8,52510000,50130000,75380000,55310000,00000000,00000000,00000,00000,00000,00000,00000
POI2052141,314539.2227572315,5040128.121288657,310,J3V 6H1,57120000,59990000,57190000,00000000,00000000,00000000,44211,453998,442299,42122,44221
POI2089817,316118.9788000683,5042093.010684535,310,J3V 6E1,15210000,17990000,00000000,00000000,00000000,00000000,23321,23599,00000,00000,00000
POI2089820,315556.00126672036,5042054.013389465,310,J3V 6C1,35310000,17950000,42140000,14420000,50320000,00000000,00000,00000,00000,00000,00000
POI2089774,314022.3397244699,5040557.30545292,310,J3V 5K4,72110000,56320000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI2089780,314066.38794588397,5040468.243456803,310,J3V 5K1,54410000,20660000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI2089708,316962.31538929266,5042947.136637723,310,J3V 3P8,72990000,00000000,00000000,00000000,00000000,00000000,812199,00000,00000,00000,00000
POI2089763,314066.38794588397,5040468.243456803,310,J3V 5K1,59450000,51990000,50920000,00000000,00000000,00000000,45112,337127,42192,00000,00000
POI2089720,317383.02276964637,5042800.99121908,310,J3V 3T8,72310000,59990000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI2089724,316994.863420655,5043205.402337986,310,J3V 3T6,72310000,59990000,00000000,00000000,00000000,00000000,812112,44612,00000,00000,00000
POI2089733,317434.02645730705,5042803.983160784,310,J3V 3T9,73890000,52310000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI2089748,316758.96748076146,5043081.043778155,310,J3V 5J1,51360000,00000000,00000000,00000000,00000000,00000000,42232,00000,00000,00000,00000
POI2089749,316810.01513431774,5043060.026361948,310,J3V 5J1,72510000,00000000,00000000,00000000,00000000,00000000,81143,00000,00000,00000,00000
POI2089753,316854.02127414144,5043167.019173689,310,J3V 5J2,80420000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4964848,314022.3397244699,5040557.30545292,310,J3V 5K4,56610000,00000000,00000000,00000000,00000000,00000000,44821,00000,00000,00000,00000
POI5145700,315317.00148334965,5044485.050207428,310,J3V 6C8,50640000,00000000,00000000,00000000,00000000,00000000,42162,00000,00000,00000,00000
POI4960355,317165.05338062794,5042863.246099479,310,J3V 5Y6,72410000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4987759,314022.3397244699,5040557.30545292,310,J3V 5K4,80420000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4987781,314473.96444656706,5040586.99040056,310,J3Y5K2,80420000,00000000,00000000,00000000,00000000,00000000,62132,00000,00000,00000,00000
POI4967489,317165.2632857379,5043143.509584047,310,J3V 2A4,82990000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI2386670,316799.01939336205,5043173.025928278,310,J3V 5J2,58130000,00000000,00000000,00000000,00000000,00000000,72241,00000,00000,00000,00000
POI2386671,317056.9469683269,5043170.913116688,310,J3V 3T5,55310000,75380000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI2386680,315283.013763346,5042064.997815632,310,J3V 6C1,35890000,00000000,00000000,00000000,00000000,00000000,333319,00000,00000,00000,00000
POI2384774,314130.00296001806,5040870.677111363,310,J3V6A8,59990000,53990000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI2384775,314066.38794588397,5040468.243456803,310,J3V 5K2,56210000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI2384787,317231.47682809894,5043156.198330014,310,J3V 5J5,56990000,00000000,00000000,00000000,00000000,00000000,44819,00000,00000,00000,00000
POI4987974,317716.0353429996,5042115.987833225,310,J3V3M3,76990000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4987975,317581.9723232258,5043534.97213546,310,J3V 4C6,76990000,00000000,00000000,00000000,00000000,00000000,81149,00000,00000,00000,00000
POI3934992,314569.5618064068,5040117.055358745,310,J3V 6P3,58120000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4960687,316131.974138261,5044066.948820603,310,J3V 3S7,87420000,00000000,00000000,00000000,00000000,00000000,53121,00000,00000,00000,00000
POI3935005,316010.9548350615,5042111.0666243965,310,J3V 6K7,51490000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI3935000,316742.98118260264,5043108.018239438,310,J3V 5J1,58120000,54610000,00000000,00000000,00000000,00000000,722213,72211,445291,311811,722211
POI3934510,317231.47682809894,5043156.198330014,310,J3V 5J5,72310000,59990000,00000000,00000000,00000000,00000000,812112,44612,00000,00000,00000
POI4967710,317027.0602128587,5043171.743914105,310,J3V 3T6,87110000,80490000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI3934576,314020.0406587512,5040591.33102831,310,J3V5K3,53990000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4960646,315213.00610464223,5041693.036692158,310,,15210000,17990000,00000000,00000000,00000000,00000000,23321,23599,00000,00000,00000
POI5094251,312648.0932000639,5041067.304955476,310,,35790000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4961557,316843.9660629089,5043033.975594806,310,J3V 3P7,80210000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4988294,317040.01219899463,5043203.05258565,310,J3V 3T5,58120000,00000000,00000000,00000000,00000000,00000000,72211,00000,00000,00000,00000
POI4960960,313014.0078718124,5040232.959141281,310,J3Z 1E6,80410000,00000000,00000000,00000000,00000000,00000000,62131,00000,00000,00000,00000
POI4961127,314983.97263312235,5041714.998111238,310,,51490000,00000000,00000000,00000000,00000000,00000000,42249,00000,00000,00000,00000
POI4988353,317192.75251895277,5042992.904208774,310,J3V 3T8,72610000,00000000,00000000,00000000,00000000,00000000,81221,00000,00000,00000,00000
POI4988323,317430.0345060632,5042807.975850536,310,J3V 3T9,72310000,59990000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4961572,316843.9660629089,5043033.975594806,310,J3V 3P7,80210000,00000000,00000000,00000000,00000000,00000000,62121,00000,00000,00000,00000
POI4962620,317995.13385897304,5047557.710204087,310,J3E 3N8,35940000,00000000,00000000,00000000,00000000,00000000,333996,00000,00000,00000,00000
POI4963151,320177.9082043728,5042784.138712829,310,J3N 1M2,50630000,00000000,00000000,00000000,00000000,00000000,44419,42161,00000,00000,00000
POI4962745,317439.3935822252,5042757.185443413,310,J3V 3V2,82990000,87480000,00000000,00000000,00000000,00000000,61171,00000,00000,00000,00000
POI4961445,315077.9829128018,5041750.04654446,310,,51220000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI2640860,317231.47682809894,5043156.198330014,310,J3V 5J5,56510000,56210000,00000000,00000000,00000000,00000000,44814,44812,42232,44815,00000
POI4961479,315980.63133993174,5041735.92059565,310,,59410000,72510000,00000000,00000000,00000000,00000000,45111,81143,00000,00000,00000
POI4361743,317192.75251895277,5042992.904208774,310,J3V 3T8,72610000,00000000,00000000,00000000,00000000,00000000,81221,00000,00000,00000,00000
POI4964046,315077.9829128018,5041750.04654446,310,,65310000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4962674,316181.00605552254,5042052.004371951,310,J3V 6E1,51990000,00000000,00000000,00000000,00000000,00000000,42299,00000,00000,00000,00000
POI4965407,315884.86164909793,5041726.526792431,310,,78410000,00000000,00000000,00000000,00000000,00000000,53223,00000,00000,00000,00000
POI4141938,315077.9829128018,5041750.04654446,310,,15310000,87120000,15410000,00000000,00000000,00000000,23332,54131,23331,00000,00000
POI4961342,316831.00673677196,5043192.979728064,310,J3V 1P8,54110000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4964960,314066.38794588397,5040468.243456803,310,J3V 5K2,56110000,00000000,00000000,00000000,00000000,00000000,44811,00000,00000,00000,00000
POI4146867,317167.06118135154,5043063.609651298,310,J3V 3T7,58120000,00000000,00000000,00000000,00000000,00000000,72211,00000,00000,00000,00000
POI4988607,317165.2665723255,5043141.842619401,310,J3V 2A4,07420000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4142636,317194.0360855863,5043169.01547202,310,J3V 2A4,73890000,00000000,00000000,00000000,00000000,00000000,54141,00000,00000,00000,00000
POI4141990,312820.97628965223,5040482.97580403,310,J3Y 8Z5,15210000,17990000,00000000,00000000,00000000,00000000,23321,23599,00000,00000,00000
POI3935417,314020.21731496387,5040587.509944908,310,J3V5K3,57310000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI2847339,316745.0368530525,5043095.019783656,310,J3V 5J1,57220000,17960000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4963704,320125.4845626791,5042761.650734132,310,J3N 1M2,24520000,17510000,34460000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI2843941,316010.9548350615,5042111.0666243965,310,J3V 6K7,15210000,17990000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI2844114,315194.99247626995,5042521.0446655,310,J3V 6B6,83510000,00000000,00000000,00000000,00000000,00000000,62441,00000,00000,00000,00000
POI4146935,316755.9831399134,5043785.944761516,310,J3V 1M1,50460000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4148557,314066.38794588397,5040468.243456803,310,J3V 5K2,59440000,00000000,00000000,00000000,00000000,00000000,44831,00000,00000,00000,00000
POI2846708,315681.9703764511,5042171.029438009,310,J3V 6B5,38220000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4145157,316405.0177689886,5044527.977446241,310,J3V 1C7,17420000,17410000,00000000,00000000,00000000,00000000,23542,23541,00000,00000,00000
POI4145328,316854.9887041253,5042744.94414859,310,J3V 1Z3,73890000,81110000,00000000,00000000,00000000,00000000,541199,54111,00000,00000,00000
POI4965198,319222.5988129659,5047745.654976665,310,,73890000,00000000,00000000,00000000,00000000,00000000,54193,00000,00000,00000,00000
POI3936314,316989.8205073934,5042920.116529399,310,J3V 3P8,51920000,00000000,00000000,00000000,00000000,00000000,42292,00000,00000,00000,00000
POI2845744,318069.02309488686,5042623.038847646,310,J3V 2P8,87320000,73310000,76920000,87130000,00000000,00000000,00000,00000,00000,00000,00000
POI2847085,317108.98093282024,5043117.127406775,310,J3V 3T5,72990000,72310000,00000000,00000000,00000000,00000000,812199,812112,00000,00000,00000
POI4359798,317146.69952723547,5043099.093314457,310,J3V 2A4,59450000,53990000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI2843288,317348.97671983513,5042989.957484618,310,J3V 2G1,72310000,59990000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4146531,319176.8975987916,5047119.628088861,310,J3E 3L8,87420000,00000000,00000000,00000000,00000000,00000000,541612,00000,00000,00000,00000
POI2845498,317352.99130185734,5043676.980172145,310,J3V 4V5,07820000,00000000,00000000,00000000,00000000,00000000,56173,00000,00000,00000,00000
POI2843895,317139.02721259533,5043099.005350762,310,J3V 3T5,73720000,57340000,00000000,00000000,00000000,00000000,51121,44312,00000,00000,00000
POI2842883,316916.0193227914,5042935.985378722,310,J3V 3P8,59320000,00000000,00000000,00000000,00000000,00000000,45331,00000,00000,00000,00000
POI1216670,318643.9769978829,5042231.98762429,310,J3V 4P6,07830000,52610000,51910000,53110000,50750000,00000000,00000,00000,00000,00000,00000
POI2845765,317612.0359014744,5044455.980968235,310,J3V 4K9,79990000,50910000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4962646,316979.01238983206,5042918.993151767,310,J3V 3P8,51430000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI2844516,316724.0397985082,5043538.949808968,310,J3V 3T4,87110000,00000000,00000000,00000000,00000000,00000000,54133,00000,00000,00000,00000
POI2846667,316922.9738161501,5043056.020692229,310,J3V 5J2,58120000,00000000,00000000,00000000,00000000,00000000,72211,53311,00000,00000,00000
POI2844468,317089.4710939339,5043155.696195995,310,J3V 3T5,87110000,00000000,00000000,00000000,00000000,00000000,54133,00000,00000,00000,00000
POI4145151,317786.9993610824,5041951.993465787,310,J3V 3M4,73360000,00000000,00000000,00000000,00000000,00000000,54143,00000,00000,00000,00000
POI4962546,315507.997604164,5041753.988476906,310,,50750000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4962011,315847.5970244937,5048536.08129385,310,J3E2R3,50990000,00000000,00000000,00000000,00000000,00000000,522293,00000,00000,00000,00000
POI2844209,317139.02721259533,5043099.005350762,310,J3V 3T5,80210000,00000000,00000000,00000000,00000000,00000000,62121,00000,00000,00000,00000
POI2844703,316987.9576291165,5041169.027474262,310,J3V 2X1,50920000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI2846313,316844.0019079285,5043422.046518302,310,J3V 3T4,80490000,80930000,00000000,00000000,00000000,00000000,62133,62142,00000,00000,00000
POI2844085,315868.97516571963,5044396.984128721,310,J3V 1B4,35360000,87420000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4145198,317444.0194470138,5043543.027326754,310,J3V 2A7,49590000,07820000,00000000,00000000,00000000,00000000,562998,56173,00000,00000,00000
POI4146605,316841.00555432966,5042623.006247722,310,J3V 1Z2,15210000,00000000,00000000,00000000,00000000,00000000,23321,00000,00000,00000,00000
POI4147984,317753.0169056809,5041647.9793474,310,J3V 4P6,75360000,55310000,00000000,00000000,00000000,00000000,811122,44131,00000,00000,00000
POI2843981,316181.00605552254,5042052.004371951,310,J3V 6E1,36250000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI2846758,316947.0247856574,5043302.001014918,310,J3V 3T5,54210000,00000000,00000000,00000000,00000000,00000000,44521,00000,00000,00000,00000
POI2845537,317139.02721259533,5043099.005350762,310,J3V 3T5,81110000,00000000,00000000,00000000,00000000,00000000,54111,00000,00000,00000,00000
POI2845563,315329.0348458097,5044202.018467118,310,J3V 6C6,81110000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4145319,317135.9847824394,5043096.9990006825,310,J3V 2A4,73890000,81110000,00000000,00000000,00000000,00000000,541199,54111,00000,00000,00000
POI2845910,317581.9723232258,5043534.97213546,310,J3V 4C6,82990000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI2845924,318662.00222176255,5043195.981550175,310,J3V 2R2,67260000,62820000,00000000,00000000,00000000,00000000,52599,52393,00000,00000,00000
POI4148539,312737.98508039536,5040298.949033646,310,J3Y 8S8,73890000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4988570,314022.3397244699,5040557.30545292,310,J3V 5K4,56110000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4140760,319139.0404067839,5042370.013528795,310,,53990000,00000000,00000000,00000000,00000000,00000000,45299,00000,00000,00000,00000
POI4961138,316832.9984514484,5043131.972416365,310,J3V 5J2,58120000,00000000,00000000,00000000,00000000,00000000,722213,445299,53311,00000,00000
POI4961140,314939.9659977921,5042113.998453803,310,,58120000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4961056,312685.98821171204,5040881.986324301,310,,80930000,38430000,00000000,00000000,00000000,00000000,621498,339114,00000,00000,00000
POI3935398,317986.9782009147,5041331.965098473,310,J3V 6L3,17310000,00000000,00000000,00000000,00000000,00000000,23531,00000,00000,00000,00000
POI4139520,316966.5728282502,5043291.370291463,310,J3V 3T5,87130000,00000000,00000000,00000000,00000000,00000000,54137,54136,00000,00000,00000
POI4963240,319389.4336375494,5047765.267314982,310,,87420000,00000000,00000000,00000000,00000000,00000000,541613,00000,00000,00000,00000
POI2712191,315100.0337450169,5043070.987554599,310,J3V 6L8,01820000,54990000,00000000,00000000,00000000,00000000,111419,446191,00000,00000,00000
POI4140620,314024.8941204362,5040678.387953709,310,J3V6A7,59440000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4961178,315077.9829128018,5041750.04654446,310,,73730000,73750000,00000000,00000000,00000000,00000000,541512,514191,00000,00000,00000
POI4961177,315077.9829128018,5041750.04654446,310,,73730000,73750000,00000000,00000000,00000000,00000000,541512,514191,00000,00000,00000
POI4961160,318543.9637291216,5042560.049803752,310,J3V 4X9,87430000,00000000,00000000,00000000,00000000,00000000,54182,00000,00000,00000,00000
POI4961053,316843.9660629089,5043033.975594806,310,J3V 3P7,80930000,80210000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI4360212,313821.9355585147,5040370.314560088,310,J3Y9C7,53990000,00000000,00000000,00000000,00000000,00000000,45299,00000,00000,00000,00000
POI4139051,317231.02049608243,5043149.974066284,310,J3V 2A5,87420000,00000000,00000000,00000000,00000000,00000000,541613,00000,00000,00000,00000
POI3936616,320121.770065097,5043473.095242925,310,J3N 1M2,80490000,00000000,00000000,00000000,00000000,00000000,62133,00000,00000,00000,00000
POI2846435,317389.9911214491,5042793.003744065,310,J3V 3T8,65310000,00000000,00000000,00000000,00000000,00000000,531311,53121,00000,00000,00000
POI3937466,314066.38794588397,5040468.243456803,310,J3V 5K2,56210000,00000000,00000000,00000000,00000000,00000000,44812,00000,00000,00000,00000
POI4362867,315817.97443353996,5044577.038544097,310,J3V 6B1,07520000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI2846961,317231.02049608243,5043149.974066284,310,J3V 2A5,80490000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI2847472,317112.4614218017,5043112.869408185,310,J3V 3T5,56210000,00000000,00000000,00000000,00000000,00000000,44812,00000,00000,00000,00000
POI2846102,317559.9806628702,5043518.035360067,310,J3V 4C6,28340000,00000000,00000000,00000000,00000000,00000000,325412,00000,00000,00000,00000
POI2846593,317086.0085977451,5043089.010572491,310,J3V 3T6,58120000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI2846509,316847.0380862746,5042979.971652367,310,J3V 5N1,58120000,00000000,00000000,00000000,00000000,00000000,00000,00000,00000,00000,00000
POI2846041,317613.98985957,5042238.022973057,310,J3V 5Y7,26210000,00000000,00000000,00000000,00000000,00000000,322121,00000,00000,00000,00000
POI2846046,316118.9788000683,5042093.010684535,310,J3V 6E1,50630000,00000000,00000000,00000000,00000000,00000000,81293,00000,00000,00000,00000
POI4363418,317106.03428755305,5042915.018093001,310,J3V 5Y6,58120000,00000000,00000000,00000000,00000000,00000000,72211,00000,00000,00000,00000
POI4363320,316709.02558802516,5043136.958960149,310,J3V 1P8,58120000,00000000,00000000,00000000,00000000,00000000,72211,00000,00000,00000,00000
POI4965493,315077.9829128018,5041750.04654446,310,,49110000,00000000,00000000,00000000,00000000,00000000,221119,00000,00000,00000,00000
POI4362297,316995.9725191694,5043597.038883316,310,J3V 3Z2,07820000,00000000,00000000,00000000,00000000,00000000,56173,00000,00000,00000,00000
